block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1079, 844)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('fix', 0.051)",0,0.072,0,0.0,same
0,2,valid,"[(1013, 863)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.229)",0,55.562,0,0.0,same
0,3,invalid_adjacent_other_bar,"[(1054, 880)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",0.7333333333333333,0.425,1,3369.404,1,0.0,other
0,4,valid,"[(1081, 868)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.65,nan,0,3374.594,0,0.0,same
0,5,valid,"[(1055, 880)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.4,0.425,1,3386.339,1,0.0,same
0,6,catch,"[(1086, 862)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,3392.466,1,0.0,same
0,7,catch,"[(1089, 872)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,3399.177,1,0.0,same
0,8,catch,"[(1026, 894)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,3406.178,2,0.0,same
0,9,invalid_adjacent_other_bar,"[(1036, 897)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.8666666666666667,0.494,1,3412.709,2,0.0,other
0,10,valid,"[(1123, 844)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('fix', 0.247)",0,3419.006,0,0.0,same
0,11,catch,"[(1106, 842)]",[],[1],[],vertical,"(390.0, 262.0)",,"('fix', 0.381),nan",0,3493.727,0,0.09090909090909091,same
0,12,valid,"[(1087, 874)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",0.75,0.361,1,3496.013,1,0.08333333333333333,same
0,13,valid,"[(1114, 859)]",[],[1],[],vertical,"(390.0, 262.0)",,"('fix', 0.184)",0,3500.648,0,0.07692307692307693,same
