block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1137, 875)]","[(1137, 875)]",[1],[0.3833333333333333],vertical,"(890.0, 262.0)",,"('bar', 0.399)",0,0.512,0,0.0,same
0,2,valid,"[(1085, 884)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",0.65,0.38,1,5.243,1,0.0,same
0,3,valid,"[(1135, 881)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.3666666666666667,0.315,1,10.342,1,0.0,same
0,4,valid,"[(1128, 868)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",0.4666666666666667,0.396,1,25.26,1,0.0,same
0,5,valid,"[(1111, 867)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",1.25,0.36,1,31.077,2,0.0,same
0,6,valid,"[(1017, 859)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.5166666666666666,0.266,1,37.627,2,0.0,same
0,7,catch,"[(990, 885), (1002, 811), (1062, 823)]",[],"[0, 0, 1]",[],horizontal,"(390.0, 762.0)",1.7,nan,1,63.634,2,0.0,same
0,8,valid,"[(1054, 832)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.4833333333333334,nan,0,76.494,0,0.0,same
0,9,catch,"[(1056, 835)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,306.626,1,0.0,same
0,10,valid,"[(1189, 852)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.5166666666666666,0.545,1,312.949,1,0.0,same
0,11,valid,"[(1189, 852)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.9333333333333333,0.405,1,403.762,1,0.0,same
0,12,invalid_adjacent_other_bar,"[(1189, 852)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.43333333333333335,0.459,1,410.936,2,0.0,other
0,13,valid,"[(1189, 852)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.348)",0,416.231,0,0.0,same
0,14,catch,"[(1189, 852)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,420.927,1,0.0,same
0,15,valid,"[(1072, 885)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.5666666666666667,0.444,1,437.495,1,0.0,same
0,16,catch,"[(1097, 807)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.02),nan",0,442.245,0,0.0625,same
0,17,valid,"[(1090, 827)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9,0.497,1,446.622,1,0.058823529411764705,same
0,18,catch,"[(1090, 833)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,465.602,1,0.05555555555555555,same
0,19,valid,"[(1090, 833)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.4,0.379,1,492.379,1,0.05263157894736842,same
0,20,valid,"[(1090, 833)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",0.9,0.422,1,497.577,2,0.05,same
0,21,valid,"[(1086, 846)]","[(1077, 925)]",[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",,"('bar', 0.334)",0,502.861,0,0.047619047619047616,same
