block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,catch,"[(993, 838), (1077, 887)]",[],"[0, 1]",[],vertical,"(890.0, 762.0)",1.2166666666666666,nan,1,0.063,1
0,2,target,"[(987, 838), (994, 886), (1028, 850)]",[],"[0, 0, 1]",[0.4],horizontal,"(390.0, 262.0)",0.8666666666666667,0.365,1,197.326,1
0,3,target,"[(1045, 878)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.65,nan,0,236.272,0
0,4,target,"[(372, 500), (1017, 836)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,"('cti', 1.232)",0,240.954,0
0,5,target,"[(1057, 845)]",[],[1],[0.7],vertical,"(890.0, 262.0)",0.5833333333333334,0.654,1,265.963,1
0,6,catch,"[(1059, 836)]",[],[1],[],horizontal,"(890.0, 262.0)",1.55,nan,1,270.496,1
0,7,target,"[(1065, 841)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.0166666666666666,0.413,1,275.642,1
0,8,target,"[(1070, 834)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.3833333333333333,nan,0,280.367,0
0,9,target,"[(1033, 894)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 0.474)",0,285.358,0
0,10,target,"[(1017, 843)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.2166666666666666,0.347,1,291.515,1
0,11,target,"[(1022, 846)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",0.8333333333333334,0.611,1,296.343,1
0,12,target,"[(1053, 855)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.1166666666666667,0.605,1,301.389,1
0,13,target,"[(1038, 818)]",[],[1],[0.25],vertical,"(890.0, 262.0)",1.3166666666666667,0.216,1,306.814,2
0,14,target,"[(1051, 852)]",[],[1],[0.13333333333333333],vertical,"(890.0, 762.0)",1.1833333333333333,0.102,1,312.509,1
0,15,target,"[(1025, 849)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.409)",0,317.61,0
0,16,target,"[(1036, 834)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.8333333333333334,0.621,1,322.376,1
0,17,target,"[(1049, 847)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.0666666666666667,0.522,1,327.611,1
0,18,target,"[(1033, 852)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.2166666666666666,0.464,1,333.187,1
0,19,target,"[(1068, 829)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.523,1,338.347,2
0,20,target,"[(1056, 831)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.0833333333333333,0.536,1,343.66,1
0,21,catch,"[(1068, 830)]",[],[1],[],vertical,"(890.0, 762.0)",1.0333333333333332,nan,1,348.509,1
0,22,target,"[(1032, 838)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 762.0)",0.8166666666666667,0.691,1,352.914,1
0,23,target,"[(1051, 825)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.469)",0,357.959,0
0,24,target,"[(1042, 809)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.8666666666666667,0.552,1,362.833,1
0,25,catch,"[(1053, 826)]",[],[1],[],horizontal,"(890.0, 262.0)",1.05,nan,1,367.561,1
0,26,target,"[(1053, 860)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.173)",0,372.308,0
0,27,target,"[(1026, 843)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.3,0.422,1,376.97,1
0,28,target,"[(1049, 843)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9333333333333333,0.496,1,383.66,1
0,29,target,"[(1069, 838)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.9166666666666666,0.458,1,388.79,1
0,30,target,"[(1057, 821)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.3166666666666667,0.401,1,393.897,2
0,31,target,"[(1068, 815)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3,0.542,1,399.557,1
0,32,target,"[(1068, 837)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.0166666666666666,0.479,1,404.44,1
0,33,target,"[(1030, 846)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.5,0.167,1,409.394,1
0,34,catch,"[(1053, 815)]",[],[1],[],horizontal,"(890.0, 762.0)",1.0666666666666667,nan,1,415.343,2
0,35,target,"[(1048, 838)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8833333333333333,nan,0,420.144,0
0,36,target,"[(1058, 855)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.65,0.55,1,425.133,1
