block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1024, 820)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.4166666666666667,nan,0,0.602,0,0.0,0.1
0,2,target,"[(543, 520), (1005, 881)]",[],"[0, 1]",[0.85],vertical,"(390.0, 762.0)",1.4666666666666666,nan,0,117.047,0,0.0,0.1
0,3,target,"[(1126, 862)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",0.75,0.348,1,123.765,1,0.0,0.1
0,4,target,"[(1030, 814)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7166666666666667,nan,0,140.052,0,0.0,0.1
0,5,target,"[(1026, 850)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.6833333333333333,nan,0,144.674,0,0.0,0.1
0,6,target,"[(1033, 811)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.45,0.359,1,193.984,1,0.0,0.1
0,7,target,"[(1041, 835)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.5666666666666667,0.571,1,200.269,1,0.0,0.1
0,8,target,"[(1033, 846)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 762.0)",1.55,0.185,0,204.663,0,0.0,0.1
0,9,target,"[(1017, 808)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.35,0.522,1,209.719,1,0.0,0.1
0,10,target,"[(1058, 820)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6166666666666667,nan,0,215.25,0,0.0,0.1
0,11,target,"[(1037, 850)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.9666666666666667,0.562,1,219.901,1,0.0,0.1
0,12,target,"[(1033, 828)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7833333333333333,nan,0,1048.38,0,0.0,0.1
0,13,target,"[(1038, 806)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2,nan,0,1052.83,0,0.0,0.1
0,14,target,"[(1036, 783)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6166666666666667,nan,0,1057.606,0,0.0,0.1
0,15,target,"[(1062, 820)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.7666666666666666,nan,0,1062.353,0,0.0,0.1
0,16,target,"[(1035, 829)]",[],[1],[0.7],vertical,"(390.0, 762.0)",1.1166666666666667,0.661,1,1067.483,1,0.0,0.1
0,17,target,"[(1054, 807)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.3833333333333333,nan,0,1077.955,0,0.0,0.1
0,18,target,"[(1029, 802)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.5,0.53,1,1082.949,1,0.0,0.1
0,19,target,"[(1057, 815)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.5,0.459,1,1088.466,1,0.0,0.1
0,20,target,"[(1057, 789)]",[],[1],[0.8166666666666667],vertical,"(390.0, 762.0)",1.0833333333333333,0.782,1,1093.82,2,0.0,0.1
0,21,target,"[(1044, 782)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.3833333333333333,0.513,1,1099.071,2,0.0,0.1
0,22,target,"[(1050, 804)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.1166666666666667,0.54,1,1104.519,2,0.0,0.1
0,23,target,"[(1055, 806)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.3666666666666667,0.576,1,1110.205,2,0.0,0.1
0,24,target,"[(1047, 809)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",1.4,0.313,1,1115.738,3,0.0,0.1
0,25,target,"[(1052, 806)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.2166666666666666,0.569,1,1121.839,3,0.0,0.1
0,26,target,"[(1037, 824)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6333333333333333,nan,0,1128.104,0,0.0,0.1
0,27,target,"[(1033, 825)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.4833333333333334,0.605,1,1132.404,1,0.0,0.1
0,28,target,"[(1033, 804)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.9666666666666667,0.588,1,1137.915,1,0.0,0.1
0,29,target,"[(1052, 819)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.3,0.457,1,1143.054,2,0.0,0.1
0,30,target,"[(1052, 812)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8833333333333333,nan,0,1148.689,0,0.0,0.1
0,31,target,"[(1040, 812)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.3666666666666667,nan,0,1153.221,0,0.0,0.1
0,32,target,"[(1036, 812)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5666666666666667,nan,0,1158.289,0,0.0,0.1
0,33,target,"[(1023, 828)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.7833333333333333,0.508,1,1162.804,1,0.0,0.1
0,34,target,"[(1057, 809)]",[],[1],[0.7833333333333333],vertical,"(390.0, 262.0)",0.9,0.734,1,1168.389,1,0.0,0.1
0,35,target,"[(1057, 815)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.8333333333333334,0.438,1,1173.571,2,0.0,0.1
0,36,target,"[(1056, 799)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.35,0.461,1,1178.738,2,0.0,0.1
0,37,target,"[(1034, 807)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7666666666666666,0.543,1,1184.322,2,0.0,0.1
0,38,target,"[(1038, 830)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.6166666666666667,0.539,1,1189.64,2,0.0,0.1
0,39,target,"[(1055, 809)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.0666666666666667,0.458,1,1194.322,3,0.0,0.1
0,40,target,"[(1039, 819)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0833333333333333,0.515,1,1199.98,3,0.0,0.1
0,41,target,"[(1055, 802)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.2333333333333334,0.57,1,1206.037,3,0.0,0.1
0,42,target,"[(1040, 814)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.6333333333333333,0.492,1,1212.289,3,0.0,0.1
0,43,target,"[(1049, 823)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.4833333333333334,0.266,1,1217.922,3,0.0,0.1
0,44,target,"[(1041, 808)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.9833333333333333,0.51,1,1223.371,3,0.0,0.1
0,45,target,"[(1053, 810)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0833333333333333,0.477,1,1228.785,3,0.0,0.1
0,46,target,"[(1035, 818)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.0166666666666666,0.462,1,1234.288,3,0.0,0.1
0,47,target,"[(1054, 816)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.5,nan,0,1240.255,0,0.0,0.1
0,48,target,"[(1029, 800)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.15,0.494,1,1244.722,1,0.0,0.1
0,49,target,"[(1040, 790)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.3,0.439,1,1249.906,1,0.0,0.1
0,50,target,"[(1055, 827)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.9333333333333333,0.609,1,1254.936,2,0.0,0.1
0,51,target,"[(1039, 805)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.35,0.431,1,1260.288,2,0.0,0.1
0,52,catch,"[(1038, 806)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,1265.528,2,0.0,0.1
0,53,target,"[(1037, 812)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.8666666666666667,0.471,1,1270.605,2,0.0,0.1
0,54,target,"[(1040, 783)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.4666666666666666,0.26,1,1275.711,3,0.0,0.1
0,55,catch,"[(1054, 812)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,1281.731,3,0.0,0.1
0,56,target,"[(1039, 814)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",1.2833333333333332,0.38,1,1287.488,3,0.0,0.1
0,57,target,"[(1057, 809)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.6333333333333333,nan,0,1293.146,0,0.0,0.1
0,58,catch,"[(1038, 807)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,1297.167,1,0.0,0.1
0,59,target,"[(1045, 816)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.5666666666666667,0.494,1,1302.354,1,0.0,0.1
0,60,target,"[(1050, 788)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.2333333333333334,0.411,1,1306.529,2,0.0,0.1
0,61,target,"[(1054, 786)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.5,0.472,1,1311.672,2,0.0,0.1
0,62,target,"[(1057, 805)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.9166666666666666,0.427,1,1316.256,2,0.0,0.1
0,63,target,"[(1044, 799)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.15,0.496,1,1321.424,2,0.0,0.1
0,64,catch,"[(1037, 809)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,1326.541,3,0.0,0.1
0,65,catch,"[(1056, 813)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.59),nan",0,1332.071,0,0.02,0.1
0,66,target,"[(1056, 806)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.7333333333333333,0.557,1,1337.126,1,0.02,0.1
0,67,target,"[(1058, 809)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9,nan,0,1341.41,0,0.02,0.1
0,68,target,"[(1041, 815)]",[],[1],[0.26666666666666666],vertical,"(390.0, 262.0)",1.25,0.229,1,1346.092,1,0.02,0.1
0,69,target,"[(1042, 833)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.65,0.589,1,1351.058,1,0.02,0.1
