block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1065, 898)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.5166666666666666,0.344,1,0.058,1
0,2,target,"[(650, 513), (1153, 539), (632, 521), (536, 747), (485, 885), (825, 885), (811, 563), (655, 533), (1063, 809)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.21666666666666667],vertical,"(390.0, 262.0)",1.6833333333333333,0.181,0,198.026,0
0,3,catch,"[(1095, 807)]",[],[1],[],horizontal,"(390.0, 262.0)",1.4,nan,1,414.881,1
0,4,target,"[(1101, 796)]",[],[1],[0.4],vertical,"(890.0, 762.0)",0.7666666666666666,0.361,1,419.562,1
0,5,target,"[(1118, 810)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.5166666666666666,0.53,1,424.319,1
0,6,target,"[(1079, 766)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.594)",0,429.281,0
0,7,target,"[(1105, 780)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.7,0.59,1,433.773,1
0,8,catch,"[(1100, 755)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.516),nan",0,438.549,0
0,9,target,"[(1088, 760)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.1666666666666667,0.575,1,442.982,1
0,10,target,"[(1084, 766)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.575)",0,447.907,0
0,11,target,"[(1081, 788)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.325)",0,452.429,0
0,12,target,"[(1082, 789)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",1.2,0.586,1,456.949,1
0,13,target,"[(1071, 842)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.5333333333333332,0.478,1,461.916,1
0,14,target,"[(1108, 740), (1081, 780)]",[],"[0, 1]",[0.45],horizontal,"(390.0, 262.0)",1.45,0.423,1,475.227,1
0,15,target,"[(1107, 785)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.444)",0,481.8,0
0,16,target,"[(1129, 758)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.6333333333333333,0.411,1,486.626,1
0,17,target,"[(1092, 765)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.3666666666666667,0.166,0,491.848,0
0,18,catch,"[(1126, 789)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.566),nan",0,496.733,0
0,19,target,"[(1071, 815)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.5833333333333334,0.577,1,501.465,1
