block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,catch,"[(1133, 859)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.7166666666666667,nan,1,0.101,1
0,2,target,"[(1133, 859)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.5333333333333332,0.535,1,4.006,1
0,3,catch,"[(1131, 859)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.4666666666666666,nan,1,8.937,1
0,4,target,"[(1128, 861)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.0166666666666666,0.41,1,13.572,2
0,5,catch,"[(1025, 860)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.8,nan,1,24.03,1
0,6,catch,"[(1082, 855)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.7833333333333333,nan,1,7999.413,1
0,7,target,"[(1082, 855)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.296,1,8002.842,1
0,8,catch,"[(1082, 855)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.6,nan,1,8006.792,2
0,9,catch,"[(1082, 855)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.7833333333333333,nan,1,8011.518,1
0,10,catch,"[(1082, 855)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.8166666666666667,nan,1,8015.347,1
0,11,target,"[(1082, 855)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",0.7166666666666667,0.296,1,8019.503,1
0,12,target,"[(1082, 855)]",[],[1],[0.35],vertical,"(890.0, 262.0)",1.25,0.312,1,8023.65,2
0,13,target,"[(1089, 855)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 762.0)",0.6666666666666666,0.281,1,8028.137,1
