block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1102, 860)]",[],[1],[0.4],vertical,"(390.0, 262.0)",0.766666667,0.364,1,0.663,1
0,2,target,"[(1067, 796)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.35,0.517,1,11.164,1
0,3,target,"[(1079, 823)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.516666667,nan,0,684.161,0
0,4,target,"[(1045, 796)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.983333333,nan,0,688.912,0
0,5,target,"[(1028, 811)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.383333333,0.363,1,693.848,1
0,6,target,"[(1085, 805)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.066666667,0.59,1,700.794,1
0,7,target,"[(1058, 789)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.116666667,nan,0,705.995,0
0,8,target,"[(1092, 756)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.116666667,nan,0,710.878,0
0,9,target,"[(1083, 777)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.866666667,0.514,1,716.011,1
0,10,target,"[(1086, 790)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.483333333,0.347,1,720.595,1
0,11,target,"[(1112, 795)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.316666667,0.657,1,725.912,1
0,12,target,"[(1111, 791)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.833333333,0.595,1,731.409,2
0,13,target,"[(1143, 766)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.25,nan,0,736.428,0
0,14,target,"[(1165, 771)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.983333333,0.639,1,741.799,1
0,15,target,"[(1121, 781)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.2,0.5,1,746.729,1
0,16,target,"[(1120, 778)]",[],[1],[0.1],horizontal,"(390.0, 262.0)",1.266666667,0.069,0,751.656,0
0,17,catch,"[(1090, 776)]",[],[1],[],vertical,"(890.0, 262.0)",1.516666667,nan,1,756.473,1
0,18,target,"[(1110, 762)]",[],[1],[0.25],horizontal,"(390.0, 262.0)",1.483333333,0.218,1,761.157,1
0,19,target,"[(1075, 768)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.05,0.633,1,765.861,1
0,20,target,"[(1106, 765)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.083333333,0.554,1,771.276,2
0,21,target,"[(1069, 781)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.85,0.527,1,776.86,2
0,22,target,"[(1110, 785)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.366666667,0.136,0,781.926,0
0,23,target,"[(1078, 781)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.6,0.497,1,786.644,1
0,24,target,"[(1102, 786)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.9,0.623,1,792.171,1
0,25,target,"[(1075, 786)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.2,0.41,1,796.695,1
0,26,target,"[(1102, 786)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5,nan,0,801.911,0
0,27,target,"[(1081, 767)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.05,0.494,1,806.178,1
0,28,target,"[(1105, 770)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.2,0.562,1,811.212,1
0,29,target,"[(1105, 773)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.816666667,0.511,1,816.465,1
0,30,target,"[(1104, 781)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.783333333,nan,0,821.197,0
0,31,target,"[(1050, 769)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",0.9,0.626,1,825.745,1
0,32,target,"[(1074, 770)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.866666667,0.522,1,830.895,1
0,33,target,"[(1110, 782)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.85,nan,0,835.496,0
0,34,target,"[(1065, 765)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.6,0.215,1,840.139,1
0,35,target,"[(1067, 758)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.516666667,0.619,1,845.329,1
0,36,target,"[(1096, 765)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.683333333,0.325,1,850.615,1
0,37,target,"[(1111, 776)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.65,0.136,0,855.843,0
0,38,target,"[(1065, 762)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.283333333,0.431,1,860.995,1
0,39,target,"[(1099, 768)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.766666667,nan,0,865.972,0
0,40,target,"[(1076, 790)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.616666667,0.589,1,870.579,1
0,41,target,"[(1109, 776)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.466666667,0.411,1,875.527,1
0,42,target,"[(1084, 765)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5,nan,0,880.696,0
0,43,target,"[(1077, 791)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.75,0.655,1,885.38,1
0,44,target,"[(1077, 761)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",1.116666667,0.671,1,889.962,1
0,45,target,"[(1103, 786)]",[],[1],[0.06666666666666667],vertical,"(390.0, 762.0)",1.5,0.035,0,895.028,0
0,46,target,"[(1062, 790)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",1.533333333,0.15,0,899.997,0
0,47,target,"[(1066, 766)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.483333333,0.296,1,905.314,1
