block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1050, 823)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",0.6666666666666666,0.384,1,0.498,1,0.0,same
0,2,valid,"[(1059, 880)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.633)",0,6.151,0,0.0,same
0,3,valid,"[(1119, 880)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",0.5166666666666666,0.347,1,9.983,1,0.0,same
0,4,valid,"[(1099, 836)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.35,0.463,1,15.649,1,0.0,same
0,5,valid,"[(1145, 838)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.05)",0,163.164,0,0.0,same
0,6,valid,"[(1160, 824)]",[],[1],[0.8166666666666667],horizontal,"(890.0, 762.0)",0.5,0.772,1,172.044,1,0.0,same
0,7,valid,"[(1177, 815)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.55,nan,0,176.798,0,0.0,same
0,8,valid,"[(1142, 786)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.8,0.466,1,181.328,1,0.0,same
0,9,catch,"[(1175, 815)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,186.615,1,0.0,same
0,10,valid,"[(1165, 794)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.0,0.438,1,191.847,1,0.0,same
0,11,catch,"[(1165, 795)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,196.704,2,0.0,same
0,12,valid,"[(1164, 801)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.5166666666666666,nan,0,202.173,0,0.0,same
0,13,valid,"[(1165, 818)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.055)",0,206.703,0,0.0,same
0,14,valid,"[(1144, 842)]",[],[1],[0.15],horizontal,"(390.0, 262.0)",1.1833333333333333,0.12,0,211.185,0,0.0,same
0,15,valid,"[(1157, 842)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.1166666666666667,0.439,1,229.782,1,0.0,same
0,16,catch,"[(1175, 818)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.409),nan",0,235.081,0,0.0625,same
0,17,invalid_same_bar,"[(1149, 822)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.7666666666666666,0.488,1,239.49,1,0.058823529411764705,same
0,18,valid,"[(1157, 814)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.4666666666666667,0.526,1,627.15,1,0.05555555555555555,same
0,19,valid,"[(1159, 775)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6,nan,0,631.928,0,0.05263157894736842,same
0,20,valid,"[(1154, 801)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.35,0.479,1,636.478,1,0.05,same
0,21,valid,"[(1170, 775)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.0333333333333332,0.493,1,641.069,1,0.047619047619047616,same
0,22,valid,"[(1166, 786)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.7166666666666667,0.51,1,646.069,1,0.045454545454545456,same
0,23,valid,"[(1178, 776)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 262.0)",1.3333333333333333,0.18,0,651.13,0,0.043478260869565216,same
0,24,valid,"[(1175, 807)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.3333333333333333,0.619,1,656.152,1,0.041666666666666664,same
0,25,valid,"[(1165, 807)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.3,0.474,1,661.469,1,0.04,same
0,26,valid,"[(1179, 789)]","[(1174, 825)]",[1],[0.15],vertical,"(890.0, 762.0)",,"('bar', 0.161)",0,666.504,0,0.038461538461538464,same
0,27,valid,"[(1167, 821)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.85,0.603,1,668.735,1,0.037037037037037035,same
0,28,valid,"[(1181, 797)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.36666666666666664,0.504,1,673.604,1,0.03571428571428571,same
0,29,valid,"[(1176, 792)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.5,0.426,1,678.084,1,0.034482758620689655,same
0,30,valid,"[(1190, 790)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.6,0.571,1,683.366,2,0.03333333333333333,same
0,31,valid,"[(1190, 794)]",[],[1],[0.7166666666666667],vertical,"(390.0, 262.0)",0.9166666666666666,0.667,1,688.868,2,0.03225806451612903,same
0,32,invalid_same_bar,"[(1180, 790)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.55,nan,0,694.193,0,0.03125,same
0,33,valid,"[(1206, 778)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.45,0.473,1,698.533,1,0.030303030303030304,same
0,34,valid,"[(1178, 784)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.7333333333333333,0.494,1,703.239,1,0.029411764705882353,same
0,35,catch,"[(1178, 794)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,708.002,1,0.02857142857142857,same
0,36,valid,"[(1175, 814)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 762.0)",1.35,0.198,0,713.051,0,0.027777777777777776,same
0,37,valid,"[(1175, 814)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.0,nan,0,718.118,0,0.02702702702702703,same
