block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,catch,"[(928, 850), (1138, 847)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",1.6,nan,1,0.044,1,0.0,0.25
0,2,target,"[(1100, 883)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.1666666666666667,0.345,1,7.594,1,0.0,0.25
0,3,target,"[(1103, 880)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 762.0)",1.0833333333333333,0.333,1,12.891,1,0.0,0.25
0,4,target,"[(1103, 880)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 762.0)",1.2666666666666666,0.3,1,19.004,2,0.0,0.25
0,5,catch,"[(1103, 880)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,24.453,2,0.0,0.25
0,6,target,"[(1100, 867)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",0.7166666666666667,0.28,1,29.73,2,0.0,0.25
0,7,catch,"[(1097, 875)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,34.535,2,0.0,0.25
0,8,target,"[(1091, 874)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",0.8833333333333333,0.345,1,39.703,3,0.0,0.25
0,9,target,"[(1090, 872)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.1,0.361,1,44.227,3,0.0,0.25
0,10,target,"[(1085, 873)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",0.55,0.367,1,49.357,3,0.0,0.25
0,11,target,"[(1085, 873)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.3833333333333333,0.531,1,53.621,3,0.0,0.25
0,12,catch,"[(1085, 873)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,57.74,3,0.0,0.25
0,13,target,"[(1053, 863)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",0.5,0.277,1,63.165,3,0.0,0.25
0,14,target,"[(1099, 890)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",0.5666666666666667,0.267,1,94.963,3,0.0,0.25
0,15,target,"[(1100, 890)]",[],[1],[0.3],horizontal,"(890.0, 262.0)",0.36666666666666664,0.27,1,99.054,3,0.0,0.25
0,16,target,"[(1100, 890)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",0.7833333333333333,0.329,1,103.143,3,0.0,0.25
0,17,target,"[(1102, 900)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.668)",0,107.6,0,0.058823529411764705,0.25
0,18,target,"[(1102, 900)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.4166666666666667,nan,0,111.662,0,0.05555555555555555,0.25
0,19,catch,"[(1095, 903)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,115.911,1,0.05263157894736842,0.25
