block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
4,34,catch,"[(1067, 899)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.5833333333333333,0.425,0,11870.605
4,35,catch,"[(1067, 897)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1333333333333333,nan,1,11875.79
4,36,catch,"[(1072, 905)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.3333333333333333,0.479,0,11880.59
4,37,catch,"[(1052, 894)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,11885.924
4,38,catch,"[(1072, 901)]",[],[1],[0.08333333333333333],vertical,"(390.0, 762.0)",1.3333333333333333,0.053,0,11890.841
4,39,catch,"[(1076, 899)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.05,nan,1,11895.14
4,40,catch,"[(1067, 904)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.65,nan,1,11899.902
5,41,catch,"[(1050, 904)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.0833333333333333,0.351,0,11904.524
5,42,catch,"[(1094, 903)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8833333333333333,nan,1,11909.758
5,43,catch,"[(1053, 902)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.55,nan,1,11914.574
5,44,catch,"[(1067, 916)]",[],[1],[0.75],vertical,"(890.0, 262.0)",0.8166666666666667,0.708,0,11919.89
5,45,catch,"[(1072, 908)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9666666666666667,nan,1,11924.873
5,46,catch,"[(1049, 901)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5,nan,1,11930.025
5,47,catch,"[(1041, 900)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.65,nan,1,11936.274
5,48,catch,"[(1057, 897)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7,nan,1,11941.772
5,49,catch,"[(1076, 899)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.0666666666666667,0.411,0,11947.021
5,50,catch,"[(1062, 889)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2166666666666666,nan,1,11951.922
6,51,catch,"[(1062, 894)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.0666666666666667,0.525,0,11956.732
6,52,catch,"[(1067, 887)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.8166666666666667,nan,1,11962.071
6,53,catch,"[(1049, 889)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.5,nan,1,11966.819
6,54,catch,"[(1065, 889)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0833333333333333,0.504,0,11972.386
6,55,catch,"[(1081, 874)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,11977.24
6,56,catch,"[(1072, 889)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.35,0.084,0,11981.346
6,57,catch,"[(1076, 890)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.9666666666666667,nan,1,11986.107
6,58,catch,"[(1064, 890)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.1166666666666667,0.497,0,11990.956
6,59,catch,"[(1076, 894)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5166666666666666,nan,1,11996.19
6,60,catch,"[(1057, 894)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,12000.356
7,61,catch,"[(1100, 889)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,12005.167
7,62,catch,"[(1079, 894)]",[],[1],[0.13333333333333333],horizontal,"(890.0, 262.0)",1.4666666666666666,0.102,0,12009.007
7,63,catch,"[(1086, 891)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.95,nan,1,12013.706
7,64,catch,"[(1076, 899)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,12018.706
7,65,catch,"[(1085, 894)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0666666666666667,nan,1,12023.947
7,66,catch,"[(1072, 900)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9166666666666666,nan,1,12029.223
7,67,catch,"[(1086, 897)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.85,nan,1,12034.572
7,68,catch,"[(1072, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.2333333333333334,nan,1,12039.855
7,69,catch,"[(1057, 895)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.2666666666666666,0.458,0,12045.374
7,70,catch,"[(1076, 897)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.9833333333333333,nan,1,12050.673
8,71,catch,"[(1076, 903)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",0.6166666666666667,0.698,0,12055.524
8,72,catch,"[(1086, 902)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.5833333333333333,nan,1,12060.44
8,73,catch,"[(1058, 898)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.5333333333333332,0.466,0,12066.152
8,74,catch,"[(1072, 900)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.5833333333333333,nan,1,12071.66
8,75,catch,"[(1053, 886)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9,nan,1,12076.956
8,76,catch,"[(1062, 894)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,12084.54
8,77,catch,"[(1072, 897)]",[],[1],[0.8],vertical,"(890.0, 762.0)",1.0166666666666666,0.769,0,12089.458
8,78,catch,"[(1076, 901)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.25,0.48,0,12094.187
8,79,catch,"[(1076, 901)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.5333333333333333,nan,1,12099.113
8,80,catch,"[(1063, 898)]",[],[1],[0.7666666666666666],horizontal,"(390.0, 262.0)",0.85,0.731,0,12104.023
9,81,catch,"[(1076, 898)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2333333333333334,nan,1,12108.772
9,82,catch,"[(1067, 894)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9833333333333333,nan,1,12113.741
9,83,catch,"[(1076, 904)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.15,0.412,0,12118.628
9,84,catch,"[(1092, 895)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7,nan,1,12123.722
9,85,catch,"[(1073, 904)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8,nan,1,12128.456
9,86,catch,"[(1052, 898)]",[],[1],[0.3],horizontal,"(890.0, 762.0)",1.6333333333333333,0.263,0,12133.322
9,87,catch,"[(1090, 894)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.2833333333333332,0.542,0,12139.025
9,88,catch,"[(1086, 898)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.7833333333333333,nan,1,12143.773
9,89,catch,"[(1071, 899)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6666666666666666,nan,1,12148.447
9,90,catch,"[(1072, 905)]",[],[1],[0.8],vertical,"(390.0, 262.0)",0.9166666666666666,0.762,0,12153.024
10,91,catch,"[(1081, 897)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.5666666666666667,0.658,0,12158.156
10,92,catch,"[(1086, 899)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.5666666666666667,"cti_phase,nan",1,12163.34
10,93,catch,"[(1052, 896)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.95,nan,1,12168.492
10,94,catch,"[(1067, 901)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.4166666666666667,0.469,0,12173.59
10,95,catch,"[(1076, 901)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.3833333333333333,"cti_phase,nan",1,12179.093
10,96,catch,"[(1072, 904)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.2666666666666666,0.352,0,12184.59
10,97,catch,"[(1083, 899)]",[],[1],[0.7],vertical,"(890.0, 262.0)",1.65,0.66,0,12189.975
10,98,catch,"[(1086, 899)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",0.95,0.688,0,12195.139
10,99,catch,"[(1099, 899)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.6,nan,1,12199.906
10,100,catch,"[(1076, 900)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8166666666666667,nan,1,12205.391
11,101,catch,"[(1072, 899)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,12210.472
11,102,catch,"[(1076, 883)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6833333333333333,nan,1,12215.275
11,103,catch,"[(1076, 898)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.2666666666666666,0.461,0,12220.108
11,104,catch,"[(1100, 893)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5666666666666667,nan,1,12225.541
11,105,catch,"[(1085, 913)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.2666666666666666,nan,1,12229.513
11,106,catch,"[(1078, 893)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.65,nan,1,12234.807
11,107,catch,"[(1072, 889)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5333333333333333,nan,1,12239.806
11,108,catch,"[(1072, 899)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 762.0)",1.55,0.296,0,12244.323
11,109,catch,"[(1076, 898)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.05,0.564,0,12249.33
11,110,catch,"[(1059, 884)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8166666666666667,nan,1,12254.19
12,111,catch,"[(1072, 900)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 262.0)",0.9833333333333333,0.778,0,12258.745
12,112,catch,"[(1067, 886)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.25,nan,1,12263.377
12,113,catch,"[(1067, 891)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",1.55,0.605,0,12268.192
12,114,catch,"[(1097, 895)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.85,nan,1,12273.525
12,115,catch,"[(1077, 901)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.5333333333333332,0.576,0,12277.975
12,116,catch,"[(1097, 897)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.4333333333333333,0.573,0,12283.692
12,117,catch,"[(1072, 885)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.7333333333333333,nan,1,12288.824
12,118,catch,"[(1062, 901)]",[],[1],[0.7833333333333333],vertical,"(390.0, 762.0)",1.55,0.734,0,12294.374
12,119,catch,"[(1093, 884)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1333333333333333,nan,1,12299.823
12,120,catch,"[(1066, 893)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.8,nan,1,12304.87
13,121,catch,"[(1072, 901)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.05,nan,1,12309.623
13,122,catch,"[(1063, 889)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8833333333333333,nan,1,12314.958
13,123,catch,"[(1076, 909)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.6833333333333333,0.584,0,12319.723
13,124,catch,"[(1081, 897)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.15,nan,1,12325.023
13,125,catch,"[(1076, 893)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.7333333333333333,nan,1,12330.258
13,126,catch,"[(1072, 899)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.9833333333333333,nan,1,12335.458
13,127,catch,"[(1072, 899)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8166666666666667,nan,1,12340.408
13,128,catch,"[(1091, 878)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.65,0.035,0,12345.226
13,129,catch,"[(1084, 896)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.6166666666666667,0.365,0,12350.292
13,130,catch,"[(1081, 897)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.1,0.561,0,12355.275
14,131,catch,"[(1086, 896)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.9166666666666666,nan,1,12360.367
14,132,catch,"[(1067, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4,nan,1,12365.041
14,133,catch,"[(1072, 905)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.55,nan,1,12370.324
14,134,catch,"[(1062, 894)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9833333333333333,nan,1,12375.691
14,135,catch,"[(1062, 893)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.65,nan,1,12380.759
14,136,catch,"[(1076, 894)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6666666666666666,nan,1,12385.674
14,137,catch,"[(1057, 908)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.1,0.708,0,12390.691
14,138,catch,"[(1081, 886)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.3166666666666667,0.432,0,12395.558
14,139,catch,"[(1077, 890)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.9166666666666666,nan,1,12400.775
14,140,catch,"[(1072, 903)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.2,nan,1,12405.476
15,141,catch,"[(1081, 894)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.1666666666666667,0.56,0,12417.656
15,142,catch,"[(1098, 897)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.3666666666666667,0.692,0,12424.673
15,143,catch,"[(1076, 889)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.5333333333333332,0.546,0,12429.69
15,144,catch,"[(1083, 889)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6333333333333333,nan,1,12434.874
15,145,catch,"[(1073, 890)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",1.0666666666666667,0.249,0,12439.424
15,146,catch,"[(1086, 885)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6666666666666666,nan,1,12443.766
15,147,catch,"[(1071, 895)]",[],[1],"[0.85, 0.85]",horizontal,"(890.0, 262.0)",1.3666666666666667,"0.805,nan",1,12448.174
15,148,catch,"[(1081, 895)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7,nan,1,12453.719
15,149,catch,"[(1076, 887)]",[],[1],[0.8166666666666667],vertical,"(890.0, 762.0)",0.9,0.773,0,12458.158
15,150,catch,"[(1114, 892)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.75,nan,1,12465.126
16,151,catch,"[(1081, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.65,nan,1,12469.352
16,152,catch,"[(1072, 883)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5333333333333333,nan,1,12474.071
16,153,catch,"[(1072, 882)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6833333333333333,nan,1,12482.062
16,154,catch,"[(1076, 905)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.85,nan,1,12486.866
16,155,catch,"[(1076, 893)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7666666666666666,nan,1,12491.574
16,156,catch,"[(1081, 889)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.9833333333333333,0.461,0,12496.741
16,157,catch,"[(1091, 892)]",[],[1],[0.15],vertical,"(390.0, 762.0)",1.1333333333333333,0.114,0,12501.628
16,158,catch,"[(1076, 888)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,12505.736
16,159,catch,"[(1083, 889)]",[],[1],[0.7166666666666667],vertical,"(890.0, 262.0)",1.5666666666666667,0.678,0,12510.042
16,160,catch,"[(1096, 889)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",1.05,0.675,0,12515.291
17,161,catch,"[(1081, 888)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.6666666666666667,0.166,0,12520.24
17,162,catch,"[(1108, 865)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.0333333333333332,nan,1,12524.662
17,163,catch,"[(1076, 888)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.9833333333333333,0.517,0,12529.779
17,164,catch,"[(1088, 884)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.7666666666666666,nan,1,12534.264
17,165,catch,"[(1088, 891)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.0666666666666667,0.625,0,12538.704
17,166,catch,"[(1083, 886)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.9833333333333333,nan,1,12543.908
17,167,catch,"[(1076, 884)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.75,nan,1,12548.6
17,168,catch,"[(1076, 885)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.4,0.416,0,12553.271
17,169,catch,"[(859, 85), (679, 720), (169, 794), (710, 894), (618, 914), (175, 629), (608, 936), (609, 656), (169, 657), (247, 531), (1134, 925)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,12558.338
17,170,catch,"[(657, 870), (717, 778), (652, 701), (1009, 903)]",[],"[0, 0, 0, 1]",[],vertical,"(390.0, 262.0)",,fix_phase,0,12568.765
18,171,catch,"[(737, 957), (1089, 767)]",[],"[0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,12571.545
18,172,catch,"[(937, 318), (574, 933), (1029, 903)]",[],"[0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,12573.542
18,173,catch,"[(706, 163), (1082, 877)]","[(1025, 899)]","[0, 1]",[0.26666666666666666],vertical,"(890.0, 762.0)",,bar_phase,0,12575.859
18,174,catch,"[(1028, 898)]",[],[1],[],vertical,"(890.0, 262.0)",,fix_phase,0,12578.565
18,175,catch,"[(768, 126), (850, 217), (1077, 870)]",[],"[0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,12580.959
18,176,catch,"[(252, 235), (1097, 893)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,12584.701
18,177,catch,"[(1078, 888)]",[],[1],[],horizontal,"(390.0, 262.0)",,fix_phase,0,12586.874
18,178,catch,"[(1063, 845)]","[(999, 881)]",[1],[0.15],horizontal,"(390.0, 262.0)",,bar_phase,0,12589.268
18,179,catch,"[(970, 366), (1082, 890)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,cti_phase,0,12591.882
18,180,catch,"[(1112, 875)]",[],[1],[],horizontal,"(890.0, 262.0)",,fix_phase,0,12595.491
19,181,catch,"[(710, 207), (663, 833), (702, 628), (893, 881), (854, 657), (888, 754), (816, 773), (772, 773), (710, 710), (951, 783), (734, 812), (1113, 894)]","[(1042, 900)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.08333333333333333],vertical,"(390.0, 262.0)",,bar_phase,0,12597.5
19,182,catch,"[(1103, 923)]","[(1058, 902)]",[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",,bar_phase,0,12609.492
19,183,catch,"[(1049, 897)]",[],[1],[0.13333333333333333],vertical,"(390.0, 762.0)",1.2,0.103,0,12612.339
19,184,catch,"[(1109, 871)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.05,0.377,0,12616.709
19,185,catch,"[(1107, 888)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,12621.144
19,186,catch,"[(1122, 883)]","[(1120, 889)]",[1],[0.03333333333333333],horizontal,"(390.0, 762.0)",,bar_phase,0,12625.075
19,187,catch,"[(1141, 843)]",[],[1],[],horizontal,"(390.0, 762.0)",,fix_phase,0,12627.357
19,188,catch,"[(1076, 868)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5333333333333333,nan,1,12631.409
19,189,catch,"[(1081, 894)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,12640.742
19,190,catch,"[(1091, 891)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9333333333333333,nan,1,12645.489
20,191,catch,"[(1101, 885)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.6166666666666667,nan,1,12650.747
20,192,catch,"[(1076, 878)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,12654.986
20,193,catch,"[(1085, 877)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 762.0)",1.6166666666666667,0.184,0,12661.958
20,194,catch,"[(1091, 895)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.15,0.522,0,12667.191
20,195,catch,"[(1103, 898)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6,nan,1,12671.791
20,196,catch,"[(1086, 890)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8333333333333334,nan,1,12676.574
20,197,catch,"[(1089, 902)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.5166666666666666,nan,1,12681.448
20,198,catch,"[(1089, 891)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.4,0.606,0,12686.011
20,199,catch,"[(1096, 878)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5666666666666667,nan,1,12691.293
20,200,catch,"[(1078, 911)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 262.0)",1.5666666666666667,0.196,0,12696.123
21,201,catch,"[(1095, 895)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.65,nan,1,12701.887
21,202,catch,"[(1076, 899)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.5333333333333332,0.475,0,12707.408
21,203,catch,"[(1098, 888)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.2333333333333334,nan,1,12712.592
21,204,catch,"[(1091, 903)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 762.0)",1.5166666666666666,0.05,0,12717.577
21,205,catch,"[(1100, 885)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.1333333333333333,nan,1,12722.575
21,206,catch,"[(1097, 885)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.3166666666666667,nan,1,12727.208
