block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.604,36,[],[],"[(1127, 819)]",[],[1],[24],[0.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7833333333333333],[0.364],1,0.374
1,True,2,0.529,31,[],[],"[(1127, 822)]",[],[1],[22],[0.36666666666666664],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6166666666666667],[0.328],1,14.583
1,True,3,1.08,64,[],[],"[(1127, 822)]",[],[1],[27],[0.45],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1333333333333333],[0.412],1,18.268
1,True,4,0.536,32,[],[],"[(1076, 856)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1833333333333333],[0.441],1,43.268
1,False,1,0.974,58,[],[194045],"[(1028, 857), (1078, 879)]","[(1073, 897)]","[0, 1]",[23],[0.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[],[0],0,171.425
1,False,2,0.703,42,[],[],"[(613, 666), (744, 641), (609, 781), (604, 652), (830, 504), (1077, 872)]",[],"[0, 0, 0, 0, 0, 1]",[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2166666666666666],[0.475],1,182.158
1,False,3,1.004,60,[],[],"[(652, 461), (628, 786), (1076, 870)]",[],"[0, 0, 1]",[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2833333333333332],[0.521],1,414.826
1,False,4,0.932,55,[],[],"[(1068, 871)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6833333333333333],[0.495],1,440.906
1,False,5,0.553,33,[],[],"[(1057, 867)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7],[0.801],0,445.83
1,False,6,1.104,66,[],[],"[(1040, 848)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4166666666666667],[0.807],0,450.018
1,False,7,0.726,43,[],[],"[(1064, 867)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9333333333333333],[0.782],1,455.442
1,False,8,1.185,71,[],[],"[(1072, 852)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1166666666666667],[0.483],1,461.037
1,False,9,0.832,49,[],[],"[(1049, 845)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.35],[0.506],1,466.283
1,False,10,0.703,42,[],[],"[(1014, 844), (1072, 835)]",[],"[0, 1]",[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.35],[0.56],1,471.095
1,False,11,0.586,35,[],[],"[(1032, 839)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.672],1,477.205
1,False,12,0.875,52,[],[],"[(1072, 858)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1],[0.529],1,481.71
1,False,13,0.928,55,[],[],"[(811, 521), (1107, 855)]",[],"[0, 1]",[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6666666666666666],[0.805],0,486.492
1,False,14,0.712,42,[],[506766],"[(1072, 849)]","[(1031, 867)]",[1],[26],[0.43333333333333335],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,492.194
1,False,15,0.77,46,[],[],"[(1064, 848)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4833333333333334],[0.556],1,494.881
1,False,16,1.119,67,[],[],"[(1047, 857)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.6333333333333333],[0.509],1,514.581
1,False,17,0.883,52,[],[],"[(1068, 855)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0333333333333332],[0.462],1,519.959
1,False,18,0.696,41,[],[],"[(1042, 870)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.35],[0.537],1,524.33
1,False,19,0.656,39,[],[],"[(1073, 865)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4333333333333333],[0.524],1,528.93
1,False,20,1.016,60,[],[],"[(1033, 850)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9],[0.801],0,533.617
1,False,21,0.689,41,[],[],"[(1067, 860)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6833333333333333],[0.542],1,538.424
1,False,22,1.135,68,[],[],"[(1076, 857)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6166666666666667],[0.637],1,543.205
1,False,23,1.101,66,[],[],"[(1072, 872)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5333333333333332],[0.527],1,547.737
1,False,24,0.756,45,[],[],"[(1072, 856)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1666666666666667],[0.804],0,552.971
1,False,25,1.16,69,[],[],"[(1103, 842)]",[],[1],[9],[0.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.6666666666666667],[0.117],1,557.796
1,False,26,0.959,57,[],[],"[(1072, 859)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8666666666666667],[0.476],1,568.211
1,False,27,0.774,46,[],[],"[(1081, 878)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2666666666666666],[0.511],1,575.551
1,False,28,0.552,33,[],[],"[(1071, 853)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.2],[0.556],1,580.132
1,False,29,0.845,50,[],[],"[(1082, 853)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1666666666666667],[0.539],1,584.462
1,False,30,0.729,43,[],[],"[(1067, 867)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8833333333333333],[0.574],1,588.98
1,False,31,0.852,51,[],[],"[(1070, 870)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1666666666666667],[0.528],1,593.373
1,False,32,0.658,39,[],[],"[(1080, 862)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6],[0.541],1,598.036
1,False,33,0.889,53,[],[],"[(1081, 856)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.65],[0.643],1,602.726
1,False,34,0.755,45,[],[],"[(1045, 876)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.55],[0.575],1,607.78
1,False,35,0.817,49,[],[],"[(1042, 871)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.9833333333333333],[0.51],1,611.709
1,False,36,1.092,65,[],[],"[(1075, 854)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6166666666666667],[0.498],1,616.104
1,False,37,0.777,46,[],[],"[(1072, 849)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.55],[0.525],1,620.585
1,False,38,1.096,65,[],[],"[(1072, 867)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4166666666666667],[0.53],1,624.433
1,False,39,0.813,48,[],[],"[(1100, 862)]",[],[1],[28],[0.4666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.45],[0.426],1,629.623
1,False,40,1.081,64,[],[],"[(1096, 852)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.9],[0.556],1,634.347
1,False,41,0.712,42,[],[],"[(1081, 864)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.5166666666666666],[0.515],1,638.985
1,False,42,0.74,44,[],[],"[(1077, 859)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4833333333333334],[0.53],1,643.705
1,False,43,0.898,53,[],[],"[(1077, 872)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0333333333333332],[0.532],1,648.367
1,False,44,0.684,41,[],[],"[(1072, 863)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7333333333333333],[0.525],1,652.907
