block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,False,41,1.108,66,[],[],"[(1054, 881)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.8],[0.554],1,1547.394
1,False,42,0.5,30,[],[],"[(1095, 881)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1333333333333333],[0.541],1,1551.77
1,False,43,0.565,33,[],[],"[(1078, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.6],[0.806],0,1556.038
1,False,44,0.737,44,[],[],"[(1105, 888)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6],[0.491],1,1560.199
1,False,45,0.948,56,[],[],"[(1106, 892)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.5666666666666667],[0.493],1,1584.844
1,False,46,0.686,41,[],[],"[(1084, 893)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5],[0.801],0,1588.847
1,False,47,0.787,47,[],[],"[(1130, 861)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6333333333333333],[0.491],1,1593.001
1,False,48,0.978,58,[],[],"[(1096, 881)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.9],[0.56],1,1597.061
1,False,49,0.65,39,[],[],"[(1099, 901)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.6166666666666667],[0.489],1,1601.446
1,False,50,0.576,34,[],[],"[(1111, 889)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5166666666666666],[0.513],1,1606.372
1,False,51,0.858,51,[],[],"[(1108, 898)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2666666666666666],[0.511],1,1612.619
1,False,52,0.889,53,[],[],"[(1118, 895)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.05],[0.751],1,1617.271
1,False,53,1.15,69,[],[],"[(1078, 860)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0666666666666667],[0.757],1,1622.149
1,False,54,0.913,54,[],[],"[(1066, 864)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1833333333333333],[0.525],1,1627.337
1,False,55,0.629,37,[],[],"[(1081, 861)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9833333333333333],[0.557],1,1635.214
1,False,56,1.075,64,[],[],"[(1080, 866)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6166666666666667],[0.69],1,1639.483
1,False,57,0.851,51,[],[],"[(1074, 902)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1333333333333333],[0.493],1,1643.965
1,False,58,0.546,32,[],[],"[(1110, 884)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2166666666666666],[0.54],1,1648.66
1,False,59,0.966,57,[],[],"[(1123, 891)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8666666666666667],[0.577],1,1652.95
1,False,60,1.07,64,[],[],"[(1108, 906)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2666666666666666],[0.556],1,1657.477
2,False,61,1.054,63,[],[],"[(1081, 894)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.55],[0.577],1,1662.996
2,False,62,0.819,49,[],[],"[(1106, 892)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.6333333333333333],[0.531],1,1667.288
2,False,63,1.132,67,[],[],"[(1093, 889)]",[],[1],[42],[0.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.3166666666666667],[0.652],1,1672.78
2,False,64,0.983,58,[],[],"[(1112, 882)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.7833333333333333],[0.775],1,1677.943
2,False,65,0.992,59,[],[],"[(1074, 879)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.65],[0.558],1,1682.529
2,False,66,0.551,33,[],[],"[(1097, 889)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2],[0.48],1,1686.921
2,False,67,1.106,66,[],[],"[(1073, 859)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0166666666666666],[0.525],1,1691.116
2,False,68,0.924,55,[],[],"[(1139, 889)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.65],[0.524],1,1695.836
2,False,69,0.94,56,[],[],"[(1087, 892)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8333333333333334],[0.691],1,1701.036
2,False,70,1.197,71,[],[],"[(1107, 882)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6333333333333333],[0.588],1,1705.448
2,False,71,1.067,64,[],[],"[(1112, 884)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.0833333333333333],[0.504],1,1709.833
2,False,72,0.692,41,[],[],"[(1166, 894)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.6166666666666667],[0.522],1,1714.552
2,False,73,0.785,47,[],[],"[(1099, 880)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2333333333333334],[0.489],1,1957.963
2,False,74,0.566,33,[],[],"[(1115, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5666666666666667],[0.796],0,1962.522
2,False,75,1.107,66,[],[],"[(1121, 889)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4333333333333333],[0.753],1,1966.551
2,False,76,0.609,36,[],[],"[(1107, 891)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1833333333333333],[0.505],1,1971.982
2,False,77,0.672,40,[],[],"[(1112, 896)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2666666666666666],[0.543],1,1976.644
2,False,78,0.72,43,[],[],"[(1106, 880)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7166666666666667],[0.527],1,1981.194
2,False,79,1.156,69,[],[],"[(1118, 889)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9],[0.521],1,1985.114
2,False,80,0.864,51,[],[],"[(1106, 893)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4833333333333334],[0.508],1,1989.77
2,False,81,1.116,66,[],[],"[(1114, 899)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.65],[0.508],1,1994.689
2,False,82,0.664,39,[],[],"[(1109, 884)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7],[0.794],0,1998.971
2,False,83,0.8,48,[],[],"[(1133, 876)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0166666666666666],[0.477],1,2006.85
2,False,84,0.659,39,[],[],"[(1093, 886)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7666666666666666],[0.494],1,2247.665
2,False,85,0.591,35,[],[],"[(1104, 869)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7],[0.502],1,2251.531
2,False,86,1.089,65,[],[],"[(1086, 862)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.5666666666666667],[0.476],1,2255.402
2,False,87,0.694,41,[],[],"[(1084, 874)]",[],[1],[30],[0.5],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.25],[0.469],1,2259.623
2,False,88,0.988,59,[],[],"[(1130, 879)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6833333333333333],[0.603],1,2264.038
2,False,89,0.638,38,[],[],"[(1075, 876)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6833333333333333],[0.593],1,2269.233
2,False,90,1.142,68,[],[],"[(1074, 879)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.6166666666666667],[0.58],1,2273.204
2,False,91,0.935,56,[],[],"[(1087, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0333333333333332],[0.527],1,2277.462
2,False,92,1.081,64,[],[],"[(1049, 887)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7166666666666667],[0.512],1,2281.962
2,False,93,0.666,39,[],[],"[(1078, 889)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5166666666666666],[0.587],1,2286.802
2,False,94,1.086,65,[],[],"[(1086, 880)]",[],[1],[27],[0.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3833333333333333],[0.406],1,2290.581
2,False,95,0.918,55,[],[],"[(1131, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7],[0.531],1,2295.785
2,False,96,1.063,63,[],[],"[(1079, 875)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.55],[0.51],1,2299.889
2,False,97,0.582,34,[],[],"[(1087, 873)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6833333333333333],[0.572],1,2305.082
2,False,98,0.934,56,[],[],"[(1080, 873)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.5833333333333333],[0.46],1,2309.086
2,False,99,1.097,65,[],[],"[(1112, 881)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.3666666666666667],[0.539],1,2314.085
2,False,100,0.587,35,[],[],"[(1086, 897)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5833333333333333],[0.477],1,2319.144
2,False,101,0.507,30,[],[],"[(1123, 895)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1],[0.558],1,2323.835
2,False,102,1.036,62,[],[],"[(1104, 884)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1166666666666667],[0.524],1,2327.931
2,False,103,0.563,33,[],[],"[(1081, 875)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3833333333333333],[0.464],1,2332.753
2,False,104,1.183,70,[],[],"[(1109, 882)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.477],1,2337.163
2,False,105,1.009,60,[],[],"[(1105, 895)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.85],[0.558],1,2342.102
2,False,106,0.818,49,[],[],"[(1082, 875)]",[],[1],[42],[0.7],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5333333333333333],[0.661],1,2346.705
2,False,107,1.111,66,[],[],"[(1087, 890)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3166666666666667],[0.498],1,2350.75
2,False,108,0.911,54,[],[],"[(1081, 876)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.45],[0.492],1,2355.755
2,False,109,0.842,50,[],[],"[(1066, 894)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.5833333333333334],[0.527],1,2360.541
2,False,110,1.059,63,[],[],"[(1084, 899)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6333333333333333],[0.524],1,2364.545
2,False,111,0.991,59,[],[],"[(1102, 866)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3833333333333333],[0.493],1,2370.222
2,False,112,1.026,61,[],[],"[(1087, 899)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1833333333333333],[0.524],1,2375.221
2,False,113,0.911,54,[],[],"[(1049, 861)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0833333333333333],[0.536],1,2379.903
2,False,114,1.122,67,[],[],"[(1105, 894)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7166666666666667],[0.51],1,2384.635
2,False,115,0.929,55,[],[],"[(1093, 899)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2333333333333334],[0.543],1,2391.352
2,False,116,0.816,48,[],[],"[(1105, 867)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7],[0.539],1,2395.989
2,False,117,0.609,36,[],[],"[(1106, 877)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4833333333333334],[0.53],1,2400.124
2,False,118,0.892,53,[],[],"[(1105, 886)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0833333333333333],[0.637],1,2405.463
2,False,119,0.58,34,[],[],"[(1090, 897)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1333333333333333],[0.541],1,2410.07
2,False,120,1.008,60,[],[],"[(1080, 870)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.65],[0.448],1,2414.47
3,False,121,0.787,47,[],[],"[(1122, 881)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.45],[0.54],1,2418.7
3,False,122,1.157,69,[],[],"[(1080, 893)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0833333333333333],[0.522],1,2423.523
3,False,123,0.754,45,[],[],"[(1105, 873)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0666666666666667],[0.606],1,2428.352
3,False,124,0.626,37,[],[],"[(1100, 858)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4],[0.524],1,2432.726
3,False,125,1.156,69,[],[],"[(1105, 867)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7833333333333333],[0.575],1,2437.274
3,False,126,0.912,54,[],[],"[(1105, 889)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5],[0.506],1,2441.8
3,False,127,0.946,56,[],[],"[(1105, 899)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4333333333333333],[0.507],1,2446.871
3,False,128,0.532,31,[],[],"[(1080, 868)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0666666666666667],[0.538],1,2451.77
3,False,129,0.903,54,[],[],"[(1108, 876)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.65],[0.558],1,2456.067
3,False,130,1.046,62,[],[],"[(1119, 885)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7333333333333333],[0.573],1,2461.238
3,False,131,1.152,69,[],[],"[(1081, 894)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.25],[0.526],1,2465.502
3,False,132,0.863,51,[],[],"[(1106, 863)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8833333333333333],[0.525],1,2470.356
3,False,133,0.897,53,[],[],"[(1153, 914)]",[],[1],[42],[0.7],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.75],[0.656],1,2474.618
3,False,134,1.189,71,[],[],"[(1107, 865)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0833333333333333],[0.576],1,2501.867
3,False,135,0.889,53,[],[],"[(1095, 872)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.65],[0.558],1,2506.82
3,False,136,0.865,51,[],[],"[(1093, 883)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.65],[0.556],1,2510.971
3,False,137,1.12,67,[],[],"[(1105, 902)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7166666666666667],[0.51],1,2514.97
3,False,138,1.158,69,[],[],"[(1072, 892)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.6166666666666667],[0.555],1,2519.287
3,False,139,0.644,38,[],[],"[(1119, 897)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.5166666666666666],[0.557],1,2524.771
3,False,140,1.032,61,[],[],"[(1104, 899)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.6166666666666667],[0.538],1,2528.563
3,False,141,1.025,61,[],[],"[(1072, 871)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5833333333333334],[0.738],1,2533.624
3,False,142,0.781,46,[],[],"[(1130, 881)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1],[0.686],1,2538.022
3,False,143,1.087,65,[],[],"[(1148, 881)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1666666666666667],[0.606],1,2542.583
3,False,144,0.964,57,[],[],"[(1117, 868)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4333333333333333],[0.507],1,2547.445
3,False,145,0.802,48,[],[],"[(1127, 866)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.75],[0.555],1,2552.267
