block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1102, 815)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.4,0.391,1,0.386,1,0.0,same
0,2,catch,"[(1140, 845)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,12.832,1,0.0,same
0,3,valid,"[(1121, 867)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.6166666666666667,0.525,1,18.387,1,0.0,same
0,4,valid,"[(1129, 817)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.3833333333333333,0.456,1,26.248,2,0.0,same
0,5,catch,"[(1175, 824)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,32.297,2,0.0,same
0,6,valid,"[(1160, 790)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.673,1,37.798,2,0.0,same
0,7,catch,"[(1160, 803)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,42.931,3,0.0,same
0,8,catch,"[(1166, 805)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.378),nan",0,48.931,0,0.125,same
0,9,valid,"[(1157, 822)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.1833333333333333,0.492,1,53.682,1,0.1111111111111111,same
0,10,invalid_same_bar,"[(1173, 799)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.7166666666666667,0.457,1,59.135,1,0.1,same
0,11,catch,"[(1176, 794)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.099),nan",0,64.277,0,0.18181818181818182,same
0,12,catch,"[(1176, 806)]",[],[1],[0.03333333333333333],vertical,"(390.0, 762.0)",1.7,"0.02,nan",0,68.547,0,0.25,same
0,13,valid,"[(1186, 802)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",0.95,0.734,1,73.432,1,0.23076923076923078,same
0,14,valid,"[(1179, 815)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.8666666666666667,nan,0,78.682,0,0.21428571428571427,same
0,15,valid,"[(1131, 819)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.3666666666666667,0.501,1,83.133,1,0.2,same
0,16,catch,"[(1142, 789)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,88.357,1,0.1875,same
0,17,valid,"[(1180, 807)]",[],[1],[0.75],vertical,"(390.0, 762.0)",1.0666666666666667,0.706,1,93.876,1,0.17647058823529413,same
0,18,valid,"[(1178, 806)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9833333333333333,0.543,1,99.25,2,0.16666666666666666,same
0,19,catch,"[(1174, 796)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,104.946,2,0.15789473684210525,same
0,20,valid,"[(1161, 802)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.8,0.509,1,110.448,2,0.15,same
0,21,catch,"[(1160, 796)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,116.165,3,0.14285714285714285,same
0,22,catch,"[(1158, 778)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,122.582,3,0.13636363636363635,same
0,23,catch,"[(1160, 792)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.584),nan",0,128.493,0,0.17391304347826086,same
0,24,valid,"[(1161, 791)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.1166666666666667,0.51,1,133.319,1,0.16666666666666666,same
0,25,valid,"[(1157, 782)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5833333333333334,nan,0,138.819,0,0.16,same
0,26,valid,"[(1142, 792)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.15,0.645,1,143.014,1,0.15384615384615385,same
0,27,valid,"[(1170, 812)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.2166666666666666,0.561,1,148.281,1,0.14814814814814814,same
0,28,valid,"[(1125, 787)]",[],[1],[0.8],vertical,"(390.0, 262.0)",0.9666666666666667,0.757,1,153.489,1,0.14285714285714285,same
0,29,valid,"[(1156, 775)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.95,0.49,1,158.403,2,0.13793103448275862,same
0,30,valid,"[(1172, 801)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.95,0.467,1,163.378,2,0.13333333333333333,same
0,31,valid,"[(1168, 788)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.5166666666666666,0.509,1,168.565,2,0.12903225806451613,same
0,32,valid,"[(1161, 795)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.6666666666666666,0.539,1,173.466,3,0.125,same
0,33,valid,"[(1166, 811)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.7666666666666666,0.505,1,179.021,3,0.12121212121212122,same
0,34,valid,"[(1163, 793)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.8,0.477,1,184.298,3,0.11764705882352941,same
0,35,valid,"[(1158, 773)]",[],[1],[0.7666666666666666],horizontal,"(890.0, 262.0)",0.8666666666666667,0.731,1,190.165,3,0.11428571428571428,same
0,36,valid,"[(1160, 795)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.8666666666666667,0.494,1,196.266,3,0.1111111111111111,same
0,37,valid,"[(1161, 806)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.4166666666666667,0.478,1,201.823,3,0.10810810810810811,same
0,38,catch,"[(1160, 811)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,206.906,3,0.10526315789473684,same
0,39,valid,"[(1161, 794)]",[],[1],[0.75],horizontal,"(890.0, 262.0)",0.85,0.713,1,213.043,3,0.10256410256410256,same
0,40,valid,"[(1163, 791)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.2833333333333332,0.688,1,218.965,3,0.1,same
0,41,invalid_same_bar,"[(1160, 809)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.7333333333333333,0.596,1,225.02,3,0.0975609756097561,same
0,42,valid,"[(1161, 791)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.7833333333333333,0.501,1,230.425,3,0.09523809523809523,same
0,43,catch,"[(1174, 806)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,236.134,3,0.09302325581395349,same
0,44,valid,"[(1157, 792)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.4,0.478,1,242.299,3,0.09090909090909091,same
0,45,valid,"[(1147, 782)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.0333333333333332,0.559,1,248.65,3,0.08888888888888889,same
0,46,valid,"[(1160, 786)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",1.0,0.68,1,254.283,3,0.08695652173913043,same
0,47,valid,"[(1159, 806)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.5166666666666666,0.381,1,260.037,3,0.0851063829787234,same
0,48,catch,"[(1160, 806)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,265.986,3,0.08333333333333333,same
0,49,valid,"[(1160, 786)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.6,0.474,1,272.165,3,0.08163265306122448,same
0,50,valid,"[(1161, 805)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.4333333333333333,0.51,1,277.4,3,0.08,same
0,51,valid,"[(1158, 789)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.4166666666666667,0.558,1,283.315,3,0.08,same
0,52,valid,"[(1162, 797)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.4166666666666667,0.552,1,288.761,3,0.08,same
0,53,valid,"[(1145, 781)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.3833333333333333,0.381,1,293.983,3,0.08,same
0,54,valid,"[(1161, 794)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7833333333333333,0.497,1,299.956,3,0.08,same
0,55,valid,"[(1155, 790)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 762.0)",1.5333333333333332,0.295,1,305.891,3,0.08,same
0,56,valid,"[(1144, 774)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.0666666666666667,0.459,1,311.598,3,0.08,same
0,57,valid,"[(1177, 801)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",1.3833333333333333,0.281,1,317.68,3,0.08,same
0,58,catch,"[(1178, 806)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,324.063,3,0.06,same
0,59,valid,"[(1162, 797)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.75,0.658,1,329.882,3,0.06,same
0,60,catch,"[(1164, 782)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,335.898,3,0.06,same
0,61,valid,"[(1164, 806)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.9833333333333333,0.476,1,341.832,3,0.04,same
0,62,valid,"[(1160, 811)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.55,nan,0,347.666,0,0.02,same
0,63,valid,"[(1139, 809)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.3833333333333333,nan,0,351.911,0,0.02,same
0,64,valid,"[(1147, 797)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.0,0.576,1,356.274,1,0.02,same
0,65,catch,"[(1180, 807)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,361.466,1,0.02,same
