block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,target,"[(1074, 816)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.3333333333333333,0.361,1,0.047
1,True,2,target,"[(1088, 800)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.3833333333333333,0.46,1,6.066
1,True,3,target,"[(1089, 799)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.1,0.426,1,21.181
1,True,4,target,"[(1089, 799)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.7166666666666667,0.411,1,25.951
1,False,1,target,"[(1021, 354), (146, 396), (1031, 137), (44, 449), (39, 611), (39, 593), (29, 622), (1114, 886)]",[],"[0, 0, 0, 0, 0, 0, 0, 1]",[0.85],vertical,"(390.0, 262.0)",1.0333333333333332,nan,0,30.134
1,False,2,target,"[(798, 832), (179, 732), (161, 751), (238, 657), (183, 823), (433, 924), (438, 900), (165, 761), (175, 813), (443, 871), (170, 895), (1230, 739), (1093, 896)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(890.0, 762.0)",,cti_phase,0,8783.511
