block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1032, 872)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.1833333333333333,0.427,1,0.417,1
0,2,target,"[(1057, 857)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.5166666666666666,nan,0,141.959,0
0,3,target,"[(976, 959), (445, 465), (1032, 852)]",[],"[0, 0, 1]",[0.85],horizontal,"(890.0, 262.0)",1.5833333333333333,nan,0,147.641,0
0,4,target,"[(1095, 843)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.7666666666666666,0.619,1,196.143,1
0,5,target,"[(1032, 810)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.45,nan,0,204.967,0
0,6,target,"[(1072, 840)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.0,nan,0,210.429,0
0,7,target,"[(1058, 816)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9333333333333333,nan,0,215.208,0
0,8,target,"[(1060, 808)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.3833333333333333,nan,0,219.951,0
0,9,target,"[(1065, 838)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.0,0.543,1,225.459,1
0,10,target,"[(1070, 821)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.6166666666666667,0.52,1,251.025,1
0,11,target,"[(1104, 836)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6333333333333333,nan,0,256.076,0
0,12,target,"[(1108, 829)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.2333333333333334,0.518,1,260.743,1
0,13,target,"[(1080, 817)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.0833333333333333,0.54,1,265.426,1
0,14,target,"[(1063, 804)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.5333333333333333,0.541,1,269.975,1
0,15,target,"[(1081, 811)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.75,nan,0,274.443,0
0,16,target,"[(1057, 831)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.1,0.509,1,279.229,1
