block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1109, 880)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.0833333333333333,0.36,1,0.913,1,0.0,same
0,2,valid,"[(1127, 822)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",0.9,0.374,1,11.226,1,0.0,same
0,3,invalid_same_bar,"[(1151, 881)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.4333333333333333,0.412,1,16.732,1,0.0,same
0,4,valid,"[(1114, 842)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.35,0.565,1,22.545,2,0.0,same
0,5,catch,"[(1160, 800)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,455.016,2,0.0,same
0,6,invalid_adjacent_other_bar,"[(1156, 794)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6666666666666666,nan,0,461.114,0,0.0,other
0,7,valid,"[(1102, 842)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.9333333333333333,0.439,1,465.416,1,0.0,same
0,8,invalid_same_bar,"[(1140, 805)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.2,0.577,1,869.857,1,0.0,same
0,9,invalid_same_bar,"[(1136, 816)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8666666666666667,nan,0,875.164,0,0.0,same
0,10,valid,"[(1131, 860)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.6,0.556,1,880.02,1,0.0,same
0,11,catch,"[(1138, 793)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1017.535,1,0.0,same
0,12,valid,"[(1160, 794)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.95,0.641,1,1022.859,1,0.0,same
0,13,valid,"[(1164, 779)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4666666666666666,nan,0,1028.27,0,0.0,same
0,14,catch,"[(1173, 811)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,1033.714,1,0.0,same
0,15,valid,"[(1170, 776)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.2666666666666666,0.443,1,1039.017,1,0.0,same
0,16,valid,"[(1156, 789)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.3833333333333333,nan,0,1044.068,0,0.0,same
0,17,valid,"[(1146, 821)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2166666666666666,0.473,1,1048.636,1,0.0,same
0,18,invalid_adjacent_other_bar,"[(1159, 782)]",[],[1],[0.18333333333333332],vertical,"(390.0, 262.0)",1.4166666666666667,0.149,0,1054.374,0,0.0,other
0,19,valid,"[(1157, 806)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.9166666666666666,0.587,1,1058.769,1,0.0,same
0,20,valid,"[(1155, 779)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.9166666666666666,0.627,1,1064.152,1,0.0,same
0,21,catch,"[(1162, 766)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1069.502,1,0.0,same
0,22,valid,"[(1156, 774)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.4666666666666666,0.541,1,1074.653,2,0.0,same
0,23,valid,"[(1167, 800)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.4166666666666667,0.541,1,1080.935,2,0.0,same
0,24,valid,"[(1166, 773)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.0,nan,0,1086.164,0,0.0,same
0,25,catch,"[(1162, 799)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1091.119,1,0.0,same
0,26,valid,"[(1160, 799)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.5333333333333332,0.45,1,1096.72,1,0.0,same
0,27,catch,"[(1161, 784)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,1102.288,1,0.0,same
0,28,valid,"[(1162, 779)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.5833333333333334,0.474,1,1107.624,2,0.0,same
0,29,valid,"[(1161, 782)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9166666666666666,0.541,1,1112.77,2,0.0,same
0,30,catch,"[(1155, 789)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,1117.896,2,0.0,same
0,31,valid,"[(1174, 804)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.5166666666666666,0.364,1,1123.486,3,0.0,same
0,32,valid,"[(1178, 782)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.95,0.51,1,1130.119,3,0.0,same
0,33,valid,"[(1171, 798)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.45,0.529,1,1136.203,3,0.0,same
0,34,catch,"[(1166, 779)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1142.406,3,0.0,same
0,35,valid,"[(1170, 815)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.48333333333333334,0.593,1,1148.354,3,0.0,same
0,36,catch,"[(1174, 812)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1154.019,3,0.0,same
0,37,invalid_same_bar,"[(1170, 793)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.8,0.48,1,1159.87,3,0.0,same
0,38,valid,"[(1154, 778)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.5166666666666666,0.477,1,1165.836,3,0.0,same
0,39,valid,"[(1175, 794)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.0166666666666666,0.399,1,1171.269,3,0.0,same
0,40,valid,"[(1166, 778)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.4666666666666667,0.467,1,1176.804,3,0.0,same
0,41,catch,"[(1185, 787)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,1182.136,3,0.0,same
0,42,valid,"[(1171, 779)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.3333333333333333,0.454,1,1188.387,3,0.0,same
0,43,catch,"[(1155, 775)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1194.836,3,0.0,same
0,44,valid,"[(1166, 789)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",0.8666666666666667,0.616,1,1201.253,3,0.0,same
0,45,valid,"[(1176, 799)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6666666666666666,nan,0,1207.119,0,0.0,same
0,46,valid,"[(1125, 801)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.95,0.577,1,1211.556,1,0.0,same
0,47,catch,"[(1085, 852)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.443),nan",0,1216.671,0,0.02127659574468085,same
0,48,valid,"[(1090, 837)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",0.95,0.652,1,1220.424,1,0.020833333333333332,same
0,49,valid,"[(1135, 819)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.85,0.534,1,1225.888,1,0.02040816326530612,same
0,50,valid,"[(1137, 780)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.3666666666666667,0.512,1,1231.062,1,0.02,same
0,51,valid,"[(1154, 792)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.3666666666666667,0.473,1,1236.527,2,0.02,same
0,52,valid,"[(1153, 789)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.5833333333333334,0.476,1,1242.603,2,0.02,same
0,53,valid,"[(1136, 784)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.4,0.511,1,1247.153,2,0.02,same
0,54,valid,"[(1137, 815)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.4833333333333334,0.445,1,1251.851,3,0.02,same
0,55,valid,"[(1162, 791)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.4,0.55,1,1258.305,3,0.02,same
0,56,valid,"[(1136, 785)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.3666666666666667,0.425,1,1263.77,3,0.02,same
0,57,catch,"[(1151, 789)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,1270.82,3,0.02,same
0,58,catch,"[(1173, 791)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,1276.986,3,0.02,same
0,59,valid,"[(1170, 809)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7166666666666667,nan,0,1282.713,0,0.02,same
0,60,invalid_adjacent_other_bar,"[(1137, 799)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.3166666666666667,0.519,1,1287.47,1,0.02,other
0,61,catch,"[(1171, 807)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.475),nan",0,1292.918,0,0.04,same
0,62,valid,"[(1156, 808)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",0.9,0.35,1,1297.594,1,0.04,same
0,63,catch,"[(1116, 843)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.526),nan",0,1302.736,0,0.06,same
