block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
3,23,catch,"[(1085, 906)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.45,nan,1,191.524
3,24,target,"[(1083, 899)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.5666666666666667,0.491,1,196.866
3,25,target,"[(1090, 892)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.9666666666666667,0.55,1,202.068
3,26,catch,"[(1086, 897)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.05,nan,1,206.685
3,27,target,"[(1091, 904)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.5166666666666666,0.44,1,211.283
3,28,target,"[(1101, 905)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.25,0.508,1,216.435
3,29,target,"[(1086, 909)]","[(1063, 904)]",[1],[0.25],vertical,"(890.0, 762.0)",,bar_phase,0,221.528
3,30,catch,"[(1105, 915)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.3666666666666667,0.38,0,224.126
4,31,catch,"[(1129, 872)]","[(1129, 889)]",[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",,bar_phase,0,228.874
4,32,target,"[(1070, 893)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.8666666666666667,0.457,1,231.56
4,33,target,"[(1092, 902)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.4166666666666667,0.468,1,236.152
4,34,catch,"[(1095, 907)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.55,nan,1,240.683
4,35,target,"[(1105, 896)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,245.409
4,36,target,"[(1082, 881)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.1833333333333333,0.44,1,249.311
4,37,target,"[(1074, 899)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.15,0.475,1,257.451
4,38,target,"[(1071, 910)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.1833333333333333,0.46,1,262.426
4,39,target,"[(1071, 907)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.1,0.493,1,274.298
4,40,target,"[(1072, 913)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",0.85,0.755,1,278.95
5,41,catch,"[(1091, 910)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2333333333333334,nan,1,284.05
5,42,catch,"[(1104, 903)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",1.3666666666666667,0.685,0,289.182
5,43,target,"[(1110, 883)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.4166666666666667,0.408,1,294.485
5,44,target,"[(1094, 914)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.5333333333333332,0.479,1,299.05
5,45,target,"[(1100, 900)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",1.2333333333333334,0.394,1,304.106
5,46,target,"[(1100, 890)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.45,0.532,1,308.484
5,47,target,"[(1075, 889)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5166666666666666,0.559,1,313.128
5,48,catch,"[(1067, 898)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.35,0.478,0,317.493
5,49,target,"[(1100, 881)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.0,0.58,1,322.223
5,50,target,"[(1096, 915)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.6166666666666667,0.442,1,327.171
6,51,target,"[(1076, 909)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2,0.482,1,332.349
6,52,target,"[(1086, 907)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.2,0.463,1,337.175
6,53,target,"[(1086, 880)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.3166666666666667,0.428,1,341.916
6,54,target,"[(1067, 899)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.35,0.345,1,346.652
6,55,catch,"[(1069, 902)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.2666666666666666,0.445,0,351.518
6,56,target,"[(1081, 890)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.4666666666666666,0.532,1,356.584
6,57,target,"[(1067, 897)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.95,0.463,1,361.297
6,58,target,"[(1072, 910)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.65,0.586,1,365.927
6,59,target,"[(1072, 903)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.6833333333333333,0.493,1,369.984
6,60,target,"[(1105, 869)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.5166666666666666,0.442,1,373.901
7,61,target,"[(1099, 904)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0333333333333332,0.51,1,378.989
7,62,catch,"[(1096, 893)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6666666666666666,nan,1,383.684
7,63,target,"[(1100, 910)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9666666666666667,0.509,1,388.285
7,64,target,"[(1070, 915)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.6333333333333333,0.493,1,393.15
7,65,target,"[(1062, 919)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.5,0.509,1,397.6
7,66,catch,"[(1076, 891)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.5333333333333332,nan,1,403.11
7,67,target,"[(1082, 912)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.6166666666666667,0.427,1,408.501
7,68,target,"[(1072, 907)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.5833333333333334,0.497,1,413.6
7,69,target,"[(1062, 884)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.0666666666666667,0.625,1,417.668
7,70,target,"[(1068, 904)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.8166666666666667,0.607,1,422.968
8,71,target,"[(1067, 893)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.6833333333333333,0.542,1,427.216
8,72,target,"[(1068, 903)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.1166666666666667,0.476,1,442.792
8,73,catch,"[(1062, 907)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.6,0.53,0,447.603
8,74,target,"[(1091, 898)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.0666666666666667,0.478,1,452.613
8,75,target,"[(1068, 900)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.3833333333333333,0.442,1,457.034
8,76,target,"[(1095, 908)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.1166666666666667,0.509,1,461.984
8,77,target,"[(1081, 906)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.8,0.474,1,466.669
8,78,target,"[(1088, 892)]",[],[1],[0.8],vertical,"(390.0, 262.0)",0.85,0.751,1,471.335
8,79,target,"[(1075, 898)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.5833333333333333,0.425,1,475.966
8,80,catch,"[(1081, 901)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1166666666666667,nan,1,481.26
9,81,target,"[(1075, 911)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8666666666666667,nan,0,486.091
9,82,target,"[(1097, 900)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5166666666666666,0.531,1,490.812
9,83,target,"[(1069, 910)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.05,0.624,1,494.875
9,84,catch,"[(1115, 900)]",[],[1],[0.16666666666666666],vertical,"(390.0, 762.0)",1.65,0.134,0,500.016
9,85,target,"[(1115, 875)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.15,0.527,1,505.151
9,86,target,"[(1096, 909)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.5,0.533,1,510.186
9,87,target,"[(1064, 917)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.7166666666666667,0.572,1,515.152
9,88,target,"[(1086, 910)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.5333333333333333,0.51,1,519.319
9,89,target,"[(1084, 899)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.8333333333333334,0.511,1,523.619
9,90,target,"[(1080, 903)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2,0.479,1,528.419
10,91,target,"[(1068, 891)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.25,0.491,1,533.268
10,92,target,"[(1100, 885)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.1166666666666667,0.596,1,538.049
10,93,target,"[(1098, 901)]",[],[1],[0.11666666666666667],vertical,"(390.0, 762.0)",1.4333333333333333,0.085,1,543.269
10,94,target,"[(1067, 911)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.8833333333333333,0.492,1,547.508
10,95,target,"[(1108, 900)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.3,0.526,1,551.94
10,96,target,"[(1086, 894)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.05,0.509,1,557.203
10,97,target,"[(1120, 888)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.6166666666666667,0.51,1,561.59
10,98,target,"[(1082, 900)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.4833333333333334,0.232,1,565.794
10,99,target,"[(1081, 917)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.3666666666666667,0.547,1,570.554
10,100,target,"[(1082, 906)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.8,0.529,1,576.199
11,101,target,"[(1072, 896)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.5666666666666667,0.166,1,580.582
11,102,target,"[(1072, 895)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.1166666666666667,0.557,1,585.75
11,103,target,"[(1082, 910)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.5,0.476,1,590.851
11,104,target,"[(1072, 906)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.4666666666666666,0.473,1,594.818
11,105,target,"[(1105, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.4,0.492,1,599.868
11,106,catch,"[(1076, 900)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.9166666666666666,nan,1,605.287
11,107,target,"[(1076, 892)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.5666666666666667,0.475,1,610.541
11,108,target,"[(1089, 890)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.75,0.55,1,615.302
11,109,target,"[(1100, 906)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.9666666666666667,0.671,1,619.906
11,110,target,"[(1100, 903)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,624.502
12,111,catch,"[(1126, 886)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.8666666666666667,nan,1,629.426
12,112,catch,"[(1081, 889)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.1166666666666667,nan,1,634.044
12,113,target,"[(1107, 903)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.75,0.478,1,638.909
12,114,target,"[(1102, 902)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9833333333333333,0.523,1,643.452
12,115,catch,"[(1070, 896)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",1.2166666666666666,0.667,0,648.102
12,116,target,"[(1115, 876)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.5,0.522,1,653.352
12,117,target,"[(1097, 906)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.6,0.527,1,658.635
12,118,target,"[(1100, 903)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.0333333333333332,0.496,1,662.796
12,119,target,"[(1087, 895)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.1,0.545,1,667.01
12,120,target,"[(1099, 902)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.6166666666666667,0.445,1,671.985
13,121,target,"[(1115, 912)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.5333333333333333,0.498,1,677.338
13,122,target,"[(1079, 910)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.9666666666666667,0.449,1,681.182
13,123,target,"[(1096, 911)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.8666666666666667,0.5,1,685.719
13,124,target,"[(1095, 900)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.75,0.491,1,690.425
13,125,target,"[(1071, 905)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.1666666666666667,0.451,1,695.041
13,126,target,"[(1065, 907)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.0,0.47,1,699.934
13,127,target,"[(1090, 895)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.8333333333333334,0.489,1,704.817
13,128,target,"[(1100, 909)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",0.95,0.427,1,709.303
13,129,target,"[(1072, 896)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6,0.51,1,714.122
13,130,target,"[(1072, 888)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.6833333333333333,0.547,1,718.018
14,131,target,"[(1072, 912)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.6166666666666667,0.268,1,722.111
14,132,target,"[(1048, 887)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.75,0.543,1,727.153
14,133,target,"[(1072, 888)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.75,0.481,1,731.151
14,134,target,"[(1070, 898)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.5833333333333334,0.509,1,735.853
14,135,target,"[(1105, 916)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.3333333333333333,0.443,1,740.218
14,136,target,"[(1082, 910)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.5333333333333332,0.477,1,744.834
14,137,target,"[(1072, 901)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5333333333333333,0.559,1,750.335
14,138,target,"[(1072, 905)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1833333333333333,0.463,1,754.453
14,139,target,"[(1077, 906)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.2333333333333334,0.469,1,759.141
14,140,target,"[(1067, 901)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.95,0.515,1,763.637
15,141,target,"[(1070, 885)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.9166666666666666,0.497,1,768.45
15,142,target,"[(1075, 884)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.9666666666666667,0.446,1,777.425
15,143,target,"[(1047, 891)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7833333333333333,0.493,1,781.879
15,144,target,"[(1068, 907)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.45,0.48,1,786.426
15,145,target,"[(1075, 908)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.6333333333333333,0.415,1,791.184
15,146,target,"[(1074, 914)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.6166666666666667,0.475,1,796.536
15,147,target,"[(1098, 894)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",1.6333333333333333,0.396,1,801.886
15,148,target,"[(1067, 882)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.9166666666666666,0.591,1,806.82
15,149,target,"[(1098, 898)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.95,0.578,1,813.485
15,150,target,"[(1072, 905)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.5,0.496,1,817.845
16,151,target,"[(1072, 915)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.0,0.503,1,822.307
16,152,target,"[(1077, 919)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.8333333333333334,0.505,1,826.936
16,153,target,"[(1072, 905)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.05,0.493,1,831.448
16,154,target,"[(1069, 884)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.6666666666666667,0.362,1,836.231
16,155,catch,"[(1074, 908)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.6166666666666667,0.534,0,841.328
16,156,target,"[(1094, 881)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.5666666666666667,0.552,1,846.818
16,157,target,"[(1072, 898)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.5,0.474,1,850.658
16,158,target,"[(1072, 899)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.3333333333333333,0.378,1,855.892
16,159,target,"[(1090, 888)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",0.6333333333333333,0.631,1,860.886
16,160,target,"[(1105, 908)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.4166666666666667,0.558,1,865.462
17,161,target,"[(1073, 893)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.4,0.392,1,870.338
17,162,catch,"[(1082, 919)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1166666666666667,nan,1,875.234
17,163,target,"[(1075, 871)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.9666666666666667,0.547,1,880.532
17,164,target,"[(1082, 889)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",0.75,0.663,1,885.047
17,165,target,"[(1105, 899)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.0,0.529,1,889.636
17,166,target,"[(1075, 893)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.5333333333333332,0.462,1,894.196
17,167,target,"[(1086, 906)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.5666666666666667,0.392,1,899.018
17,168,target,"[(1105, 894)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.6166666666666667,0.512,1,904.475
17,169,target,"[(1075, 882)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",1.6666666666666667,0.74,1,910.07
17,170,target,"[(1082, 896)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8333333333333334,0.511,1,915.57
18,171,target,"[(1077, 889)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5166666666666666,0.528,1,920.119
18,172,target,"[(1072, 901)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.4166666666666667,0.554,1,923.959
18,173,target,"[(1070, 880)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.499,1,929.202
18,174,target,"[(1071, 885)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.9333333333333333,0.484,1,936.483
18,175,target,"[(1105, 897)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.1,0.4,1,940.951
18,176,target,"[(1058, 894)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.7666666666666666,0.472,1,945.77
18,177,target,"[(1072, 908)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.6666666666666667,0.494,1,950.787
18,178,target,"[(1072, 915)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.75,0.479,1,956.004
18,179,target,"[(1072, 910)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.2166666666666666,0.527,1,960.562
18,180,target,"[(1110, 919)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.2666666666666666,0.413,1,965.354
19,181,target,"[(1082, 908)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.3,0.265,1,970.403
19,182,target,"[(1081, 911)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7166666666666667,0.528,1,975.197
19,183,target,"[(1077, 906)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.2,0.558,1,980.103
19,184,target,"[(1091, 902)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.1833333333333333,0.444,1,985.245
19,185,target,"[(1067, 905)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0166666666666666,0.479,1,990.02
19,186,target,"[(1072, 907)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.7,0.508,1,995.053
19,187,target,"[(1067, 911)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.2666666666666666,0.496,1,999.399
19,188,target,"[(1101, 899)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,1004.453
19,189,target,"[(1082, 879)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.4833333333333334,0.506,1,1009.191
19,190,target,"[(1067, 892)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.5166666666666666,0.508,1,1015.427
20,191,target,"[(1071, 894)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9666666666666667,0.559,1,1019.615
20,192,target,"[(1078, 914)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.4666666666666666,0.463,1,1024.186
20,193,target,"[(1077, 906)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.3833333333333333,0.539,1,1029.086
20,194,target,"[(1072, 890)]",[],[1],[0.7333333333333333],vertical,"(890.0, 262.0)",0.5166666666666666,0.69,1,1034.103
20,195,target,"[(1072, 913)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.3,0.51,1,1038.468
20,196,target,"[(1091, 893)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.45,0.57,1,1043.146
20,197,target,"[(1100, 901)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9666666666666667,0.559,1,1048.119
20,198,target,"[(1072, 898)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9333333333333333,0.559,1,1052.343
20,199,catch,"[(1105, 897)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.0666666666666667,nan,1,1056.978
20,200,target,"[(1110, 883)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.6666666666666666,0.595,1,1062.02
21,201,target,"[(1105, 885)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.0666666666666667,0.51,1,1066.398
21,202,target,"[(1091, 905)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.9,0.489,1,1070.794
21,203,target,"[(1067, 890)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3833333333333333,0.541,1,1075.17
21,204,target,"[(1069, 907)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.8333333333333334,0.609,1,1080.122
21,205,target,"[(1095, 902)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.1166666666666667,0.511,1,1084.409
21,206,target,"[(1091, 891)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 262.0)",1.4333333333333333,0.295,1,1089.269
21,207,target,"[(1078, 894)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.5166666666666666,0.42,1,1094.371
21,208,target,"[(1070, 895)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.8333333333333334,0.529,1,1099.587
21,209,target,"[(1050, 907)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.05,0.541,1,1104.116
21,210,target,"[(1067, 885)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.75,0.515,1,1111.806
22,211,target,"[(1054, 893)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.7833333333333333,0.571,1,1116.075
22,212,target,"[(1072, 889)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.2833333333333332,0.478,1,1120.436
