block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
3,False,155,0.818,49,[],[],"[(1107, 922)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.46],1,916.71
3,False,156,1.266,75,[],[],"[(1124, 911)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.017],1,920.434
3,False,157,0.995,59,[],[],"[(1140, 910)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.479],1,923.219
3,False,158,1.265,75,[],[],"[(1124, 913)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.213],1,926.203
3,False,159,0.506,30,[],[],"[(1132, 906)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.548],1,929.21
3,False,160,0.53,31,[],[],"[(1117, 912)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.522],1,931.787
3,False,161,1.457,87,[],[],"[(1145, 912)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.377],1,934.349
3,False,162,1.07,64,[],[1006808],"[(1085, 972), (1034, 926)]","[(1084, 940)]","[0, 1]",[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,937.71
3,False,163,0.721,43,[],[],"[(1094, 912)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.366],1,975.485
3,False,164,0.585,35,[],[],"[(1096, 933)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.808],0,978.091
3,False,165,1.492,89,[],[1015013],"[(1139, 918)]","[(1076, 944)]",[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,981.081
3,False,166,0.977,58,[],[1065188],"[(1086, 933)]","[(1065, 939)]",[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,983.703
3,False,167,1.007,60,[],[],"[(1082, 925)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.543],1,1033.875
3,False,168,0.947,56,[],[],"[(1090, 917)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.784],1,1037.697
3,False,169,1.335,80,[],[],"[(1074, 934)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.13],1,1040.999
3,False,170,0.546,32,[],[],"[(1099, 919)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.817],0,1044.232
3,False,171,0.634,38,[],[],"[(1067, 925)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.81],0,1047.085
3,False,172,0.771,46,[],[],"[(1081, 885)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.808],0,1052.65
3,False,173,0.42,25,[],[],"[(1101, 914)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.729],1,1056.706
3,False,174,0.573,34,[],[],"[(1095, 911)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.81],0,1059.501
3,False,175,0.559,33,[],[],"[(1070, 899)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.164],1,1062.712
3,False,176,0.723,43,[],[],"[(1123, 906)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.234],1,1067.202
3,False,177,1.291,77,[],[],"[(1091, 939)]",[],[1],[127],[2.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.803],0,1069.667
3,False,178,0.431,25,[],[],"[(1135, 916)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.62],1,1073.318
3,False,179,0.85,51,[],[],"[(1131, 925)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.806],0,1075.899
3,False,180,0.372,22,[],[],"[(1058, 937)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.809],0,1079.04
4,False,181,0.765,45,[],[],"[(1101, 912)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.808],0,1082.02
4,False,182,0.819,49,[],[1121313],"[(1060, 952), (1147, 883)]","[(1138, 890)]","[0, 1]",[11],[0.18333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,1085.135
4,False,183,0.572,34,[],[],"[(1081, 903)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.806],0,1090.004
4,False,184,0.63,37,[],[],"[(1058, 913)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.64],1,1092.944
4,False,185,0.518,31,[],[],"[(1099, 934)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.807],0,1097.411
4,False,186,0.324,19,[],[],"[(1031, 935)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.809],0,1100.253
4,False,187,0.672,40,[],[],"[(1048, 957), (1039, 920)]",[],"[0, 1]",[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.488],1,1103.081
4,False,188,1.196,71,[],[1146172],"[(1102, 927)]","[(1084, 950)]",[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,1112.189
4,False,189,1.456,87,[],[1148801],"[(1114, 917)]","[(1074, 941)]",[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,1114.863
4,False,190,1.463,87,[],[],"[(1115, 899)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.05],1,1117.49
4,False,191,0.58,34,[],[],"[(1116, 932)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.571],1,1120.515
4,False,192,0.372,22,[],[],"[(1102, 931)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.578],1,1123.162
4,False,193,0.397,23,[],[],"[(1108, 923)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.721],1,1125.602
4,False,194,1.021,61,[],[],"[(1111, 932)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.812],0,1128.175
4,False,195,0.554,33,[],[],"[(1054, 952), (1092, 916)]",[],"[0, 1]",[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.679],1,1131.494
4,False,196,0.523,31,[],[],"[(1107, 936)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.556],1,1135.316
4,False,197,0.916,54,[],[],"[(1104, 932)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.394],1,1137.919
4,False,198,0.612,36,[],[],"[(1137, 936)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.471],1,1140.71
4,False,199,1.205,72,[],[],"[(1093, 912)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.097],1,1143.283
4,False,200,0.793,47,[],[],"[(1102, 946)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.376],1,1146.054
4,False,201,1.384,83,[],[1182906],"[(1098, 923)]","[(1081, 957)]",[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,1148.719
4,False,202,1.292,77,[],[],"[(1084, 932)]",[],[1],[127],[2.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.803],0,1151.59
4,False,203,1.169,70,[],[],"[(1083, 936)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.201],1,1155.233
4,False,204,0.678,40,[],[],"[(1097, 934)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.539],1,1158.228
4,False,205,0.302,18,[],[],"[(1125, 924)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.557],1,1160.983
4,False,206,0.323,19,[],[],"[(1082, 940)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.527],1,1163.35
4,False,207,1.339,80,[],[],"[(1102, 928)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.2],1,1166.614
4,False,208,0.482,28,[],[],"[(1097, 927)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.64],1,1169.634
4,False,209,0.986,59,[],[],"[(1115, 923)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.581],1,1172.286
4,False,210,1.332,79,[],[],"[(1112, 916)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.256],1,1175.414
4,False,211,1.292,77,[],[],"[(1122, 923)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.166],1,1178.536
4,False,212,0.923,55,[],[],"[(1122, 932)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.511],1,1181.511
4,False,213,1.457,87,[],[],"[(1122, 922)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.339],1,1184.47
4,False,214,0.569,34,[],[],"[(1100, 920)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.429],1,1187.764
4,False,215,1.199,71,[],[],"[(1146, 903)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.804],0,1190.374
4,False,216,1.092,65,[],[],"[(1107, 904)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.251],1,1193.865
4,False,217,1.139,68,[],[],"[(1141, 917)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.467],1,1196.743
4,False,218,0.874,52,[],[],"[(1077, 922)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.359],1,1199.9
4,False,219,0.693,41,[],[],"[(1120, 921)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.481],1,1202.647
4,False,220,0.415,24,[],[],"[(1123, 917)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.539],1,1205.35
4,False,221,0.582,34,[],[],"[(1110, 909)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.481],1,1207.799
4,False,222,0.888,53,[],[],"[(1097, 912)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.799],0,1210.373
4,False,223,1.309,78,[],[1247750],"[(1156, 898)]","[(1113, 915)]",[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,1213.6
4,False,224,0.439,26,[],[],"[(1087, 916)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.521],1,1216.433
4,False,225,0.556,33,[],[],"[(1112, 917)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.807],0,1219.56
4,False,226,1.324,79,[],[],"[(1151, 898)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.081],1,1222.446
4,False,227,1.329,79,[],[1259486],"[(1102, 917)]","[(1073, 934)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,1225.35
4,False,228,0.965,57,[],[],"[(1108, 906)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.632],1,1228.175
4,False,229,0.767,46,[],[],"[(1131, 919)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.48],1,1231.397
4,False,230,1.223,73,[],[],"[(1082, 923)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.081],1,1234.215
4,False,231,0.971,58,[],[],"[(1102, 923)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.463],1,1237.069
4,False,232,1.36,81,[],[],"[(1105, 914)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.268],1,1240.048
4,False,233,1.108,66,[],[],"[(1087, 920)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.39],1,1243.134
4,False,234,0.757,45,[],[],"[(1088, 922)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.462],1,1246.152
4,False,235,0.738,44,[],[],"[(1122, 912)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.481],1,1248.949
4,False,236,0.46,27,[],[],"[(1092, 920)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.509],1,1251.695
4,False,237,0.537,32,[],[],"[(1097, 905)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.559],1,1254.215
4,False,238,1.329,79,[],[],"[(1082, 922)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.184],1,1257.346
4,False,239,1.316,78,[],[],"[(1098, 917)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.197],1,1260.393
4,False,240,0.479,28,[],[],"[(1087, 914)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.558],1,1263.939
5,False,241,0.492,29,[],[],"[(1166, 919)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.493],1,1266.678
5,False,242,0.683,40,[],[],"[(1169, 923)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.441],1,1269.217
5,False,243,0.632,37,[],[],"[(1082, 912)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.525],1,1271.829
5,False,244,0.331,19,[],[],"[(1098, 914)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.542],1,1274.489
5,False,245,0.689,41,[],[],"[(1131, 918)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.433],1,1276.854
5,False,246,0.463,27,[],[],"[(1122, 916)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.495],1,1279.515
5,False,247,0.799,47,[],[],"[(1121, 917)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.426],1,1282.114
5,False,248,1.5,90,[],[1319287],"[(1122, 923)]","[(1095, 933)]",[1],"[90, 140]","[1.5, 2.3333333333333335]","[640.0, 512.0]",vertical,"(890.0, 262.0)","[0, 0.804]",0,1284.898
5,False,249,0.865,51,[],[],"[(1090, 936)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.805],0,1288.761
5,False,250,1.095,65,[],[],"[(829, 534), (1105, 903)]",[],"[0, 1]",[115],[1.9166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.806],0,1295.349
5,False,251,0.571,34,[],[],"[(1131, 1023), (1093, 916)]",[],"[0, 1]",[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.804],0,1308.381
5,False,252,1.35,81,[],[],"[(1063, 901)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.2],1,1312.428
5,False,253,0.305,18,[],[],"[(1086, 914)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.814],0,1317.861
5,False,254,0.806,48,[],[],"[(1053, 922)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.802],0,1320.623
5,False,255,1.407,84,[],[1361041],"[(1130, 909)]","[(1096, 959)]",[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,1327.026
5,False,256,1.001,60,[],[],"[(1082, 928)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.807],0,1329.726
5,False,257,0.557,33,[],[],"[(1117, 893)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.485],1,1333.679
5,False,258,0.695,41,[],[],"[(1110, 919)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.232],1,1336.225
5,False,259,1.03,61,[],[],"[(1117, 916)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.034],1,1338.675
5,False,260,0.948,56,[],[],"[(1118, 912)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.116],1,1341.22
5,False,261,0.449,26,[],[],"[(1102, 918)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.506],1,1343.762
5,False,262,1.181,70,[],[1381770],"[(1064, 932)]","[(1073, 955)]",[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,1346.232
5,False,263,1.376,82,[],[1384529],"[(1097, 942)]","[(1077, 960)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,1350.445
5,False,264,0.713,42,[],[],"[(1110, 922)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.498],1,1353.217
5,False,265,0.642,38,[],[],"[(1098, 928)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.642],1,1355.917
5,False,266,1.352,81,[],[1392754],"[(1101, 912)]","[(1090, 948)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,1358.732
5,False,267,1.479,88,[],[],"[(1066, 922)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.169],1,1361.434
5,False,268,0.319,19,[],[],"[(1116, 922)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.498],1,1364.884
5,False,269,0.445,26,[],[],"[(1093, 924)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.573],1,1367.211
5,False,270,1.073,64,[],[],"[(1071, 948), (1123, 932)]",[],"[0, 1]",[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.1],1,1369.713
5,False,271,1.116,66,[],[],"[(1127, 916)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.313],1,1373.613
5,False,272,1.061,63,[],[],"[(1102, 906)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.117],1,1376.566
5,False,273,1.352,81,[],[],"[(1112, 910)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.167],1,1379.229
5,False,274,1.178,70,[],[],"[(1134, 919)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.293],1,1382.282
5,False,275,0.879,52,[],[],"[(1131, 920)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.427],1,1385.272
5,False,276,0.695,41,[],[],"[(1108, 918)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.472],1,1388.105
5,False,277,1.313,78,[],[],"[(1113, 911)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.083],1,1390.819
5,False,278,0.875,52,[],[],"[(1120, 920)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.498],1,1393.682
5,False,279,0.836,50,[],[],"[(1137, 923)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.557],1,1396.622
5,False,280,1.222,73,[],[],"[(1107, 923)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.312],1,1399.551
5,False,281,1.052,63,[],[],"[(1102, 956), (1071, 950), (677, 858), (1070, 931)]",[],"[0, 0, 0, 1]",[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.282],1,1402.566
5,False,282,0.66,39,[],[],"[(1093, 939)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.394],1,1406.197
5,False,283,0.95,57,[],[1446175],"[(1102, 906)]","[(684, 947)]",[1],[8],[0.13333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,1411.187
5,False,284,0.716,42,[],[],"[(712, 1010), (1101, 906)]",[],"[0, 1]",[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.801],0,1414.857
5,False,285,0.534,32,[],[],"[(1088, 932)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.479],1,1418.92
5,False,286,1.482,88,[],[1456118],"[(702, 922), (1128, 857)]","[(1102, 881)]","[0, 1]",[10],[0.16666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,1421.546
5,False,287,1.164,69,[],[],"[(1112, 856)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.017],1,1424.81
5,False,288,1.297,77,[],[],"[(1083, 912)]",[],[1],[127],[2.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.804],0,1427.528
5,False,289,0.745,44,[],[],"[(1107, 934)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.229],1,1431.159
5,False,290,0.664,39,[],[],"[(1083, 921)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.81],0,1434.119
5,False,291,1.46,87,[],[],"[(1138, 902)]",[],[1],[137],[2.283333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.807],0,1437.143
5,False,292,1.115,66,[],[1481334],"[(1097, 913)]","[(1074, 923)]",[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,1440.926
5,False,293,0.669,40,[],[],"[(1094, 902)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.422],1,1450.016
5,False,294,0.65,39,[],[],"[(1080, 919)]",[],[1],[48],[0.8],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.135],1,1452.703
5,False,295,1.468,88,[],[1489124],"[(1110, 902)]","[(1088, 923)]",[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,1455.067
5,False,296,1.343,80,[],[],"[(1102, 911)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.232],1,1457.804
5,False,297,0.81,48,[],[],"[(1102, 914)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.539],1,1461.002
5,False,298,1.361,81,[],[],"[(1130, 917)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.033],1,1463.851
5,False,299,0.864,51,[],[],"[(1117, 927)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.491],1,1466.73
5,False,300,0.899,53,[],[],"[(1102, 917)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.347],1,1469.714
6,False,301,0.587,35,[],[],"[(1088, 908)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.558],1,1473.668
6,False,302,1.08,64,[],[],"[(1120, 899)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.394],1,1481.713
6,False,303,0.309,18,[],[],"[(1098, 917)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.512],1,1484.712
6,False,304,0.535,32,[],[],"[(1105, 902)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.489],1,1487.042
6,False,305,1.367,82,[],[],"[(1125, 912)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.536],1,1489.61
6,False,306,1.13,67,[],[],"[(1112, 902)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.432],1,1493.033
6,False,307,0.339,20,[],[],"[(1098, 912)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.497],1,1496.073
6,False,308,0.857,51,[],[],"[(1102, 905)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.445],1,1498.466
6,False,309,0.603,36,[],[],"[(1107, 907)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.722],1,1501.344
6,False,310,0.699,41,[],[],"[(1123, 924)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.528],1,1504.254
6,False,311,1.435,86,[],[],"[(1109, 901)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.202],1,1507.046
6,False,312,0.36,21,[],[],"[(1123, 916)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.68],1,1510.209
6,False,313,1.369,82,[],[],"[(1126, 922)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.445],1,1512.82
6,False,314,1.37,82,[],[],"[(1127, 927)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.12],1,1516.156
