block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1172, 863)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.3833333333333333,0.408,1,0.56,1,0.0,same
0,2,valid,"[(1080, 843)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.4333333333333333,0.425,1,91.653,1,0.0,same
0,3,valid,"[(1157, 794)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8666666666666667,nan,0,741.848,0,0.0,same
0,4,valid,"[(1129, 829)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9333333333333333,0.537,1,746.099,1,0.0,same
0,5,valid,"[(1170, 787)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",1.0,0.639,1,884.116,1,0.0,same
0,6,catch,"[(1159, 793)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,889.583,1,0.0,same
0,7,catch,"[(1155, 799)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,895.333,2,0.0,same
0,8,catch,"[(1175, 804)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,900.932,2,0.0,same
0,9,valid,"[(1171, 795)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5166666666666666,nan,0,906.05,0,0.0,same
0,10,valid,"[(1160, 766)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1666666666666667,nan,0,910.953,0,0.0,same
0,11,invalid_adjacent_other_bar,"[(1132, 796)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5333333333333333,nan,0,916.028,0,0.0,other
0,12,catch,"[(1090, 807)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,920.317,1,0.0,same
0,13,valid,"[(1176, 798)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",0.4166666666666667,0.429,1,926.201,1,0.0,same
0,14,catch,"[(1164, 796)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,930.52,1,0.0,same
0,15,catch,"[(1176, 806)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,935.789,2,0.0,same
0,16,valid,"[(1178, 804)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.2833333333333332,0.603,1,941.84,2,0.0,same
0,17,valid,"[(1158, 782)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.45,0.428,1,947.789,2,0.0,same
0,18,valid,"[(1164, 802)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.4,0.509,1,953.649,2,0.0,same
0,19,valid,"[(1163, 776)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4,nan,0,959.549,0,0.0,same
0,20,valid,"[(1132, 768)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.5,0.483,1,964.461,1,0.0,same
0,21,valid,"[(1191, 780)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9666666666666667,0.508,1,969.075,1,0.0,same
0,22,catch,"[(1185, 792)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,973.932,1,0.0,same
0,23,valid,"[(1160, 803)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.7,0.472,1,979.282,2,0.0,same
0,24,valid,"[(1160, 786)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.85,nan,0,984.51,0,0.0,same
0,25,invalid_adjacent_other_bar,"[(1162, 768)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.55,0.477,1,988.731,1,0.0,other
0,26,valid,"[(1156, 789)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.4166666666666667,0.474,1,993.165,1,0.0,same
0,27,catch,"[(1163, 795)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,997.649,1,0.0,same
0,28,valid,"[(1173, 793)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.4166666666666667,0.474,1,1002.526,2,0.0,same
0,29,catch,"[(1180, 804)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,1008.609,2,0.0,same
0,30,catch,"[(1144, 789)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,1014.45,2,0.0,same
0,31,catch,"[(1160, 811)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1020.466,2,0.0,same
0,32,valid,"[(1162, 796)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.9,0.592,1,1026.097,3,0.0,same
0,33,invalid_adjacent_other_bar,"[(1176, 778)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.6666666666666666,0.595,1,1031.873,3,0.0,other
0,34,valid,"[(1160, 778)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.1833333333333333,0.526,1,1037.464,3,0.0,same
0,35,valid,"[(1185, 787)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.05,0.403,1,1043.265,3,0.0,same
0,36,invalid_adjacent_other_bar,"[(1160, 785)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.4333333333333333,0.398,1,1048.849,3,0.0,other
0,37,valid,"[(1132, 792)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.4,0.544,1,1055.08,3,0.0,same
0,38,valid,"[(1157, 768)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.1333333333333333,0.481,1,1575.533,3,0.0,same
0,39,catch,"[(1156, 793)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,1581.334,3,0.0,same
0,40,valid,"[(1166, 808)]",[],[1],[0.75],horizontal,"(890.0, 762.0)",0.8,0.708,1,1587.049,3,0.0,same
0,41,valid,"[(1157, 787)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.55,0.448,1,1592.65,3,0.0,same
0,42,valid,"[(1156, 796)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.7833333333333333,nan,0,1597.849,0,0.0,same
0,43,valid,"[(1131, 777)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.6166666666666667,0.493,1,1602.303,1,0.0,same
0,44,valid,"[(1134, 774)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.3333333333333333,0.556,1,1606.7,1,0.0,same
0,45,valid,"[(1157, 763)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.35,nan,0,1611.981,0,0.0,same
0,46,valid,"[(1129, 806)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7666666666666666,0.479,1,1616.117,1,0.0,same
0,47,catch,"[(1165, 799)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.607),nan",0,1620.617,0,0.02127659574468085,same
0,48,catch,"[(1132, 787)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1625.494,1,0.020833333333333332,same
0,49,valid,"[(1158, 796)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.43333333333333335,0.598,1,1630.866,1,0.02040816326530612,same
0,50,valid,"[(1158, 789)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5333333333333333,nan,0,1635.421,0,0.02,same
