block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1033, 850)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.3833333333333333,nan,0,0.451,0,0.0,0.1
0,2,target,"[(1033, 802)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.8666666666666667,0.602,1,373.682,1,0.0,0.1
0,3,target,"[(1049, 804)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6,nan,0,623.461,0,0.0,0.1
0,4,target,"[(1000, 833), (1075, 876)]",[],"[0, 1]",[0.85],vertical,"(890.0, 762.0)",1.4333333333333333,nan,0,627.415,0,0.0,0.1
0,5,target,"[(465, 467), (1041, 840)]",[],"[0, 1]",[0.85],horizontal,"(890.0, 762.0)",1.05,nan,0,639.315,0,0.0,0.1
0,6,target,"[(1046, 793)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.5333333333333333,0.54,1,645.678,1,0.0,0.1
0,7,target,"[(1033, 806)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.6833333333333333,0.462,1,649.778,1,0.0,0.1
0,8,target,"[(1033, 781)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.36666666666666664,0.488,1,654.31,1,0.0,0.1
0,9,target,"[(1033, 790)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.2333333333333334,0.431,1,658.562,2,0.0,0.1
0,10,target,"[(1029, 772)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.5,0.476,1,663.878,2,0.0,0.1
0,11,catch,"[(1037, 773)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,668.364,2,0.0,0.1
0,12,catch,"[(1049, 788)]",[],[1],[0.03333333333333333],horizontal,"(890.0, 262.0)",1.6,"0.019,nan",0,673.617,0,0.08333333333333333,0.1
0,13,catch,"[(1051, 755)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,678.129,1,0.07692307692307693,0.1
0,14,target,"[(1069, 765)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.5833333333333334,0.53,1,682.712,1,0.07142857142857142,0.1
0,15,target,"[(1061, 773)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0333333333333332,0.506,1,687.163,1,0.06666666666666667,0.1
0,16,target,"[(1067, 759)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.1166666666666667,0.467,1,692.064,2,0.0625,0.1
0,17,target,"[(1054, 786)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6333333333333333,0.534,1,697.343,2,0.058823529411764705,0.1
0,18,target,"[(1033, 785)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.46)",0,701.834,0,0.1111111111111111,0.1
0,19,target,"[(1033, 787)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.1833333333333333,0.47,1,706.155,1,0.10526315789473684,0.1
0,20,target,"[(1054, 768)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.1333333333333333,0.507,1,711.373,1,0.1,0.1
0,21,catch,"[(1047, 771)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.419),nan",0,716.486,0,0.14285714285714285,0.1
0,22,target,"[(1049, 781)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.7333333333333333,0.542,1,721.48,1,0.13636363636363635,0.1
0,23,target,"[(1053, 772)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.45,0.496,1,725.71,1,0.13043478260869565,0.1
0,24,target,"[(1037, 761)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.45,0.427,1,730.066,1,0.125,0.1
0,25,target,"[(1056, 777)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.5833333333333334,0.442,1,734.978,2,0.12,0.1
0,26,target,"[(1042, 773)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.5833333333333334,0.448,1,739.601,2,0.11538461538461539,0.1
0,27,target,"[(1044, 772)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.1,0.51,1,744.529,2,0.1111111111111111,0.1
0,28,target,"[(1054, 779)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",0.6333333333333333,0.427,1,749.524,2,0.10714285714285714,0.1
0,29,target,"[(1048, 786)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.55,0.499,1,754.73,3,0.10344827586206896,0.1
0,30,target,"[(1062, 766)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.95,0.519,1,760.228,3,0.1,0.1
0,31,target,"[(1037, 778)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.05,0.197,0,765.97,0,0.0967741935483871,0.1
0,32,target,"[(1034, 774)]",[],[1],[0.2833333333333333],vertical,"(890.0, 762.0)",1.5,0.252,1,770.329,1,0.09375,0.1
0,33,target,"[(1037, 775)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.43333333333333335,0.44,1,775.245,1,0.09090909090909091,0.1
0,34,target,"[(1037, 778)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.501)",0,779.412,0,0.11764705882352941,0.1
0,35,target,"[(1025, 773)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.8333333333333334,0.528,1,783.396,1,0.11428571428571428,0.1
0,36,target,"[(1033, 775)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.7166666666666667,0.545,1,788.38,1,0.1111111111111111,0.1
0,37,target,"[(1037, 761)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.95,0.497,1,792.796,1,0.10810810810810811,0.1
0,38,target,"[(1033, 767)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.4,0.442,1,797.979,2,0.10526315789473684,0.1
0,39,target,"[(1053, 772)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.4,0.508,1,803.109,2,0.10256410256410256,0.1
0,40,target,"[(1037, 781)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.2666666666666666,0.458,1,807.781,2,0.1,0.1
0,41,target,"[(1034, 750), (1017, 781)]",[],"[0, 1]",[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8166666666666667,0.483,1,812.984,2,0.0975609756097561,0.1
0,42,target,"[(1035, 753), (1035, 771)]",[],"[0, 1]",[0.6333333333333333],vertical,"(390.0, 762.0)",0.45,0.582,1,820.055,3,0.09523809523809523,0.1
0,43,target,"[(1051, 786)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.0166666666666666,0.443,1,826.805,3,0.09302325581395349,0.1
0,44,target,"[(1020, 758)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.6333333333333333,0.458,1,832.146,3,0.09090909090909091,0.1
0,45,target,"[(1057, 781)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.1666666666666667,0.457,1,837.203,3,0.08888888888888889,0.1
