block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1093, 834)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.4833333333333334,0.456,1,0.5,1,0.0,0.25
0,2,target,"[(1032, 802)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.5166666666666666,0.547,1,11.946,1,0.0,0.25
0,3,catch,"[(1044, 787)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,718.298,1,0.0,0.25
0,4,target,"[(1055, 800)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.35,nan,0,723.331,0,0.0,0.25
0,5,catch,"[(1038, 809)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,728.997,1,0.0,0.25
0,6,catch,"[(1046, 825)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,734.664,1,0.0,0.25
0,7,catch,"[(1057, 785)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,739.933,1,0.0,0.25
0,8,target,"[(1072, 799)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.9333333333333333,nan,0,744.815,0,0.0,0.25
0,9,target,"[(1008, 783)]",[],[1],[0.65],vertical,"(890.0, 762.0)",1.0333333333333332,0.601,1,749.215,1,0.0,0.25
0,10,target,"[(1069, 786)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.9333333333333333,0.496,1,754.265,1,0.0,0.25
0,11,target,"[(1032, 788)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7,nan,0,758.749,0,0.0,0.25
0,12,catch,"[(1035, 781)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,763.53,1,0.0,0.25
0,13,target,"[(1052, 786)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6666666666666666,nan,0,768.89,0,0.0,0.25
0,14,target,"[(1041, 791)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.9666666666666667,0.461,1,772.832,1,0.0,0.25
0,15,target,"[(1055, 785)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",1.1166666666666667,0.653,1,778.259,1,0.0,0.25
0,16,target,"[(1052, 780)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.36666666666666664,0.521,1,783.546,1,0.0,0.25
0,17,target,"[(1024, 797)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.9,0.466,1,787.789,2,0.0,0.25
0,18,target,"[(1054, 787)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.0333333333333332,0.525,1,793.513,2,0.0,0.25
0,19,target,"[(1039, 772)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.4666666666666667,nan,0,798.589,0,0.0,0.25
0,20,target,"[(1048, 807)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.55,0.604,1,802.829,1,0.0,0.25
0,21,target,"[(1053, 781)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.5,0.5,1,807.321,1,0.0,0.25
0,22,target,"[(1053, 804)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.0833333333333333,0.492,1,812.973,1,0.0,0.25
0,23,target,"[(1052, 792)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.8166666666666667,0.539,1,818.081,2,0.0,0.25
0,24,target,"[(1053, 756)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.0333333333333332,nan,0,823.565,0,0.0,0.25
0,25,catch,"[(1037, 785)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,828.081,1,0.0,0.25
0,26,target,"[(1055, 803)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.4,0.539,1,833.33,1,0.0,0.25
0,27,target,"[(1056, 785)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.648,1,838.032,1,0.0,0.25
0,28,target,"[(1059, 786)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5333333333333333,0.567,1,843.381,2,0.0,0.25
0,29,target,"[(1042, 792)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.3166666666666667,0.46,1,848.353,2,0.0,0.25
0,30,target,"[(1043, 781)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.45,0.259,1,854.325,2,0.0,0.25
0,31,catch,"[(1034, 793)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.534),nan",0,859.466,0,0.03225806451612903,0.25
0,32,target,"[(905, 606), (1049, 837)]",[],"[0, 1]",[0.8],vertical,"(890.0, 762.0)",0.7833333333333333,0.753,1,864.135,1,0.03125,0.25
0,33,catch,"[(1056, 817)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,2824.858,1,0.030303030303030304,0.25
0,34,target,"[(1049, 794)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.2666666666666666,0.494,1,2830.004,1,0.029411764705882353,0.25
0,35,target,"[(1051, 760)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.4833333333333334,0.364,1,2835.653,2,0.02857142857142857,0.25
0,36,target,"[(1021, 769)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.8166666666666667,0.696,1,2841.773,2,0.027777777777777776,0.25
0,37,target,"[(1054, 770)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.5166666666666666,0.681,1,2847.295,2,0.02702702702702703,0.25
0,38,target,"[(1034, 769)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.15,0.524,1,2852.393,2,0.02631578947368421,0.25
0,39,catch,"[(1047, 774)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,2857.798,3,0.02564102564102564,0.25
0,40,target,"[(1047, 770)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.1666666666666667,0.539,1,2863.67,3,0.025,0.25
0,41,target,"[(1032, 758)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.7166666666666667,0.572,1,2870.076,3,0.024390243902439025,0.25
0,42,target,"[(1037, 785)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.95,0.511,1,2875.205,3,0.023809523809523808,0.25
0,43,target,"[(1037, 764)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 262.0)",1.5333333333333332,0.232,1,2880.709,3,0.023255813953488372,0.25
0,44,catch,"[(1037, 763)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,2887.113,3,0.022727272727272728,0.25
0,45,catch,"[(1052, 779)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,2893.337,3,0.022222222222222223,0.25
0,46,target,"[(1047, 765)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.8333333333333334,0.552,1,2899.178,3,0.021739130434782608,0.25
0,47,target,"[(1045, 775)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",1.4,0.69,1,2904.968,3,0.02127659574468085,0.25
0,48,target,"[(1052, 779)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.25,0.544,1,2911.438,3,0.020833333333333332,0.25
0,49,target,"[(1042, 783)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.3666666666666667,0.524,1,2917.337,3,0.02040816326530612,0.25
0,50,target,"[(1034, 778)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.35,0.508,1,2923.487,3,0.02,0.25
0,51,catch,"[(1053, 760)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,2929.388,3,0.02,0.25
0,52,catch,"[(1019, 781)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,2935.755,3,0.02,0.25
0,53,target,"[(1041, 790)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.45,0.515,1,2941.473,3,0.02,0.25
0,54,catch,"[(1020, 805)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,2946.893,3,0.02,0.25
0,55,target,"[(1033, 773)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.4166666666666667,nan,0,2952.896,0,0.02,0.25
0,56,target,"[(1033, 803)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.2833333333333332,0.505,1,2957.105,1,0.02,0.25
0,57,target,"[(1042, 783)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.4166666666666667,nan,0,2962.388,0,0.02,0.25
0,58,target,"[(1040, 775)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.0666666666666667,0.625,1,2966.421,1,0.02,0.25
0,59,target,"[(1052, 769)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.75,0.64,1,2972.005,1,0.02,0.25
0,60,target,"[(1037, 787)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.25,0.539,1,2976.588,1,0.02,0.25
0,61,catch,"[(1037, 773)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,2982.17,2,0.02,0.25
0,62,target,"[(1065, 774)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.3166666666666667,0.539,1,2987.554,2,0.02,0.25
0,63,target,"[(1037, 787)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.0333333333333332,0.558,1,2993.083,2,0.02,0.25
0,64,target,"[(1056, 765)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.8666666666666667,0.552,1,2998.833,2,0.02,0.25
0,65,catch,"[(1034, 774)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,3003.954,3,0.02,0.25
0,66,catch,"[(1049, 778)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,3010.121,3,0.02,0.25
0,67,target,"[(1037, 767)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.05,0.539,1,3015.805,3,0.02,0.25
0,68,catch,"[(1038, 765)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,3021.555,3,0.02,0.25
0,69,target,"[(1035, 776)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.4166666666666667,0.526,1,3027.354,3,0.02,0.25
0,70,target,"[(1049, 780)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.45,nan,0,3032.454,0,0.02,0.25
0,71,target,"[(1040, 792)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6333333333333333,nan,0,3037.005,0,0.02,0.25
0,72,target,"[(1033, 772)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.45,0.51,1,3041.55,1,0.02,0.25
0,73,target,"[(1050, 792)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.4,0.61,1,3045.827,1,0.02,0.25
0,74,target,"[(1047, 773)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.45,0.568,1,3051.089,1,0.02,0.25
0,75,catch,"[(1037, 791)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,3056.087,2,0.02,0.25
0,76,catch,"[(1038, 777)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,3061.669,2,0.02,0.25
0,77,target,"[(1033, 779)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.2166666666666666,0.507,1,3067.104,2,0.02,0.25
0,78,target,"[(1041, 779)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 262.0)",1.5333333333333332,0.293,1,3072.734,2,0.02,0.25
0,79,catch,"[(1033, 799)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,3078.62,3,0.02,0.25
0,80,target,"[(1038, 787)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.6833333333333333,0.573,1,3084.839,3,0.02,0.25
0,81,target,"[(1033, 772)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.1166666666666667,0.62,1,3089.972,3,0.0,0.25
0,82,target,"[(1053, 768)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.3333333333333333,0.563,1,3096.272,3,0.0,0.25
0,83,catch,"[(1052, 785)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,3102.405,3,0.0,0.25
0,84,target,"[(1038, 767)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.2333333333333334,0.561,1,3108.117,3,0.0,0.25
0,85,target,"[(1053, 785)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.4166666666666667,nan,0,3114.439,0,0.0,0.25
0,86,target,"[(1019, 789)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.45,0.369,1,3118.572,1,0.0,0.25
0,87,target,"[(1037, 769)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.4166666666666667,0.576,1,3124.217,1,0.0,0.25
0,88,target,"[(1052, 781)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",1.45,0.692,1,3128.921,1,0.0,0.25
0,89,target,"[(1034, 787)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.75,nan,0,3134.241,0,0.0,0.25
0,90,target,"[(1035, 798)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.0833333333333333,0.552,1,3138.858,1,0.0,0.25
0,91,target,"[(1057, 767)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.4666666666666667,0.541,1,3144.125,1,0.0,0.25
0,92,catch,"[(1052, 771)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,3148.583,1,0.0,0.25
0,93,target,"[(1054, 782)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.9833333333333333,0.591,1,3153.424,2,0.0,0.25
0,94,target,"[(1052, 764)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.65,0.638,1,3158.936,2,0.0,0.25
0,95,catch,"[(1034, 787)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,3164.076,2,0.0,0.25
