block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,False,12,0.517,31,[],[],"[(1170, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8666666666666667],[0.804],0,107.091
1,False,13,0.578,34,[],[],"[(1148, 867)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2333333333333334],[0.461],1,111.882
1,False,14,0.775,46,[],[],"[(1136, 883)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9833333333333333],[0.813],0,118.885
1,False,15,0.954,57,[],[],"[(1187, 903)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.95],[0.773],1,123.779
1,False,16,0.562,33,[],[],"[(1123, 871)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5333333333333332],[0.595],1,133.535
1,False,17,1.169,70,[],[],"[(1168, 873)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3166666666666667],[0.807],0,138.541
1,False,18,1.041,62,[],[],"[(1045, 127), (523, 45), (691, 890), (123, 904), (672, 853), (117, 96), (464, 86), (952, 860), (1026, 872), (178, 863), (1038, 866)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],[],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,144.076
1,False,19,1.06,63,[],[],"[(1211, 871)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.15],[0.619],1,163.597
1,False,20,1.133,67,[],[],"[(1131, 886)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2166666666666666],[0.703],1,170.864
1,False,21,0.698,41,[],[],"[(1152, 885)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5333333333333333],[0.799],0,176.311
1,False,22,0.595,35,[],[],"[(1184, 881)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8333333333333334],[0.8],0,181.2
1,False,23,0.789,47,[],[],"[(1107, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6833333333333333],[0.813],0,185.726
1,False,24,1.023,61,[],[],"[(1172, 880)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[],[0],0,191.709
1,False,25,0.773,46,[],[],"[(1194, 862)]",[],[1],[46],[0.7666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4],[0.72],1,195.642
1,False,26,1.177,70,[],[],"[(1153, 881)]",[],[1],[48],[0.8],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3833333333333333],[0.754],1,200.822
1,False,27,0.666,39,[],[],"[(1128, 861)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.8833333333333333],[0.799],0,206.33
1,False,28,1.096,65,[],[],"[(1196, 866)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,210.817
1,False,29,1.141,68,[],[],"[(1198, 885)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3666666666666667],[0.801],0,214.562
1,False,30,0.551,33,[],[],"[(1183, 898)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.6333333333333333],[0.625],1,220.106
1,False,31,0.981,58,[],[],"[(1119, 891)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.9],[0.524],1,234.795
1,False,32,0.525,31,[],[],"[(1118, 885)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0333333333333332],[0.805],0,239.512
1,False,33,0.663,39,[],[],"[(1174, 873)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.5833333333333333],[0.513],1,244.003
1,False,34,0.703,42,[],[],"[(1118, 888)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0333333333333332],[0.543],1,248.913
1,False,35,1.115,66,[],[],"[(1150, 893)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.15],[0.704],1,253.478
1,False,36,0.853,51,[],[],"[(1111, 888)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.55],[0.554],1,258.656
1,False,37,1.193,71,[],[],"[(1117, 900)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1],[0.476],1,262.79
1,False,38,0.851,51,[],[],"[(1118, 883)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6666666666666666],[0.803],0,267.894
1,False,39,0.814,48,[],[],"[(1150, 878)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.55],[0.481],1,272.562
1,False,40,1.042,62,[],[],"[(1123, 885)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0833333333333333],[0.528],1,277.767
1,False,41,0.516,30,[],[],"[(1108, 866)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.55],[0.524],1,282.777
1,False,42,0.879,52,[],[],"[(1146, 906)]",[],[1],[42],[0.7],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.25],[0.657],1,287.572
1,False,43,1.068,64,[],[],"[(1105, 894)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6166666666666667],[0.597],1,292.554
1,False,44,0.505,30,[],[],"[(1155, 903)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8833333333333333],[0.545],1,296.945
1,False,45,1.163,69,[],[],"[(1147, 892)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[],[0],0,301.096
1,False,46,0.56,33,[],[],"[(1136, 902)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.55],[0.526],1,304.946
1,False,47,0.647,38,[],[],"[(1116, 882)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2666666666666666],[0.565],1,308.858
1,False,48,0.926,55,[],[],"[(1121, 888)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.45],[0.526],1,313.662
1,False,49,0.986,59,[],[],"[(1143, 884)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.5],[0.51],1,318.697
1,False,50,0.944,56,[],[],"[(1118, 903)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.9166666666666666],[0.523],1,322.966
1,False,51,1.073,64,[],[],"[(1136, 884)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0666666666666667],[0.629],1,327.495
1,False,52,1.051,63,[],[],"[(1117, 881)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2],[0.53],1,332.537
1,False,53,1.122,67,[],[],"[(1119, 899)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7166666666666667],[0.558],1,337.646
1,False,54,0.666,39,[],[],"[(1124, 861)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1666666666666667],[0.527],1,342.323
1,False,55,0.908,54,[],[],"[(1123, 907)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0333333333333332],[0.612],1,349.541
1,False,56,0.989,59,[],[],"[(1098, 899)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.85],[0.54],1,354.48
1,False,57,0.681,40,[],[],"[(1114, 903)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5166666666666666],[0.541],1,358.943
1,False,58,0.611,36,[],[],"[(1105, 889)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1166666666666667],[0.54],1,363.044
1,False,59,0.976,58,[],[],"[(1110, 885)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.95],[0.801],0,367.429
1,False,60,0.687,41,[],[],"[(1146, 884)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5333333333333332],[0.733],1,372.38
2,False,61,0.518,31,[],[],"[(1140, 886)]",[],[1],[46],[0.7666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7666666666666666],[0.719],1,377.481
2,False,62,0.871,52,[],[],"[(1122, 897)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.6833333333333333],[0.475],1,381.996
2,False,63,0.619,37,[],[],"[(1152, 878)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8666666666666667],[0.508],1,387.254
2,False,64,1.056,63,[],[],"[(1118, 907)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4],[0.495],1,391.874
2,False,65,0.991,59,[],[],"[(1104, 875)]",[],[1],[30],[0.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.7333333333333333],[0.461],1,397.095
2,False,66,0.636,38,[],[],"[(1134, 893)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0333333333333332],[0.574],1,401.559
2,False,67,0.727,43,[],[],"[(1110, 902)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.55],[0.522],1,406.174
2,False,68,1.034,62,[],[],"[(1138, 898)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5166666666666666],[0.496],1,411.176
2,False,69,1.053,63,[],[],"[(1100, 884)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,416.603
2,False,70,0.711,42,[],[],"[(1137, 886)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.25],[0.509],1,421.361
2,False,71,1.058,63,[],[],"[(1106, 894)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.55],[0.508],1,426.247
2,False,72,0.837,50,[],[],"[(1105, 903)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6833333333333333],[0.546],1,431.506
2,False,73,0.549,32,[],[],"[(1106, 893)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1666666666666667],[0.524],1,435.88
2,False,74,1.041,62,[],[],"[(1129, 879)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5833333333333334],[0.549],1,440.444
2,False,75,1.137,68,[],[],"[(1072, 893)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.9],[0.554],1,444.784
2,False,76,0.617,37,[],[],"[(1067, 897)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6333333333333333],[0.806],0,449.762
2,False,77,0.525,31,[],[],"[(1106, 888)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1333333333333333],[0.542],1,455.159
2,False,78,1.04,62,[],[],"[(1102, 896)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9833333333333333],[0.541],1,460.134
2,False,79,0.935,56,[],[],"[(1096, 898)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2833333333333332],[0.64],1,464.899
2,False,80,1.186,71,[],[],"[(1122, 894)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5333333333333332],[0.508],1,470.12
2,False,81,0.673,40,[],[],"[(1111, 892)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5166666666666666],[0.507],1,475.724
2,False,82,0.808,48,[],[],"[(1118, 899)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9833333333333333],[0.513],1,480.614
2,False,83,0.58,34,[],[],"[(1092, 892)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.8166666666666667],[0.474],1,485.14
2,False,84,0.805,48,[],[],"[(1093, 899)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6666666666666667],[0.509],1,489.147
2,False,85,0.587,35,[],[],"[(1105, 903)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4333333333333333],[0.541],1,494.412
2,False,86,0.969,58,[],[],"[(1100, 882)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5333333333333332],[0.507],1,499.054
2,False,87,0.753,45,[],[],"[(1117, 882)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.5333333333333333],[0.58],1,504.263
2,False,88,0.744,44,[],[],"[(1114, 905)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.15],[0.514],1,508.446
2,False,89,1.056,63,[],[],"[(1118, 906)]",[],[1],[42],[0.7],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.9166666666666666],[0.655],1,513.164
2,False,90,0.546,32,[],[],"[(1130, 892)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.0833333333333333],[0.687],1,517.896
2,False,91,1.113,66,[],[],"[(1113, 902)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1666666666666667],[0.584],1,522.465
2,False,92,1.113,66,[],[],"[(1113, 900)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5833333333333333],[0.48],1,527.372
2,False,93,1.197,71,[],[],"[(1102, 896)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5166666666666666],[0.691],1,532.892
2,False,94,0.932,55,[],[],"[(1075, 903)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8333333333333334],[0.804],0,538.4
2,False,95,1.173,70,[],[],"[(1137, 890)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.65],[0.527],1,543.269
2,False,96,0.91,54,[],[],"[(1103, 876)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.75],[0.509],1,562.347
2,False,97,0.941,56,[],[],"[(1087, 897)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8666666666666667],[0.533],1,566.829
2,False,98,0.832,49,[],[],"[(1103, 899)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.55],[0.531],1,571.513
2,False,99,0.968,58,[],[],"[(1099, 889)]",[],[1],[24],[0.4],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4833333333333334],[0.365],1,576.646
2,False,100,0.84,50,[],[],"[(1129, 884)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.05],[0.529],1,581.575
2,False,101,1.199,71,[],[],"[(1121, 883)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4166666666666667],[0.509],1,586.168
2,False,102,0.789,47,[],[],"[(1126, 885)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2333333333333334],[0.539],1,591.358
2,False,103,1.047,62,[],[],"[(1116, 901)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0333333333333332],[0.556],1,596.076
2,False,104,0.832,49,[],[],"[(1111, 891)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7166666666666667],[0.535],1,600.864
2,False,105,0.812,48,[],[],"[(1101, 898)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2333333333333334],[0.525],1,605.115
2,False,106,0.574,34,[],[],"[(1111, 891)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.55],[0.508],1,609.974
2,False,107,1.045,62,[],[],"[(1120, 894)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.75],[0.523],1,614.974
2,False,108,0.642,38,[],[],"[(1093, 880)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6166666666666667],[0.547],1,619.546
2,False,109,0.637,38,[],[],"[(1106, 899)]",[],[1],[10],[0.16666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5333333333333332],[0.136],1,623.641
2,False,110,1.18,70,[],[],"[(1100, 888)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.05],[0.46],1,628.317
2,False,111,0.601,36,[],[],"[(1105, 897)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3],[0.494],1,633.331
2,False,112,1.128,67,[],[],"[(1136, 914)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2],[0.493],1,637.931
2,False,113,0.738,44,[],[],"[(1074, 884)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.55],[0.538],1,642.957
2,False,114,1.143,68,[],[],"[(1091, 902)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.75],[0.482],1,647.958
2,False,115,1.077,64,[],[],"[(1087, 883)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5666666666666667],[0.537],1,652.659
2,False,116,1.086,65,[],[],"[(1061, 889)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.75],[0.512],1,657.911
2,False,117,0.795,47,[],[],"[(1118, 880)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.3666666666666667],[0.552],1,662.463
2,False,118,0.617,37,[],[],"[(1081, 889)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6333333333333333],[0.441],1,667.357
2,False,119,0.679,40,[],[],"[(1119, 900)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0833333333333333],[0.488],1,672.109
2,False,120,0.791,47,[],[],"[(1109, 900)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.75],[0.542],1,676.612
3,False,121,1.185,71,[],[],"[(1112, 901)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5833333333333333],[0.523],1,680.873
3,False,122,0.688,41,[],[],"[(1093, 902)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4166666666666667],[0.46],1,686.286
3,False,123,1.13,67,[],[],"[(1098, 892)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5166666666666666],[0.555],1,690.974
3,False,124,0.765,45,[],[],"[(1101, 904)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.7],[0.464],1,695.447
3,False,125,0.9,54,[],[],"[(1081, 913)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.2666666666666666],[0.525],1,700.423
3,False,126,1.155,69,[],[],"[(1118, 903)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.35],[0.492],1,705.396
3,False,127,0.818,49,[],[],"[(1097, 896)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.45],[0.511],1,710.464
3,False,128,0.775,46,[],[],"[(1090, 893)]",[],[1],[42],[0.7],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3166666666666667],[0.649],1,715.463
3,False,129,0.725,43,[],[],"[(1099, 884)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2333333333333334],[0.608],1,720.318
3,False,130,1.161,69,[],[],"[(1084, 900)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7333333333333333],[0.546],1,725.186
3,False,131,0.969,58,[],[],"[(1103, 884)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6166666666666667],[0.556],1,729.871
3,False,132,0.741,44,[],[],"[(1080, 898)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.9666666666666667],[0.524],1,735.287
3,False,133,0.73,43,[],[],"[(1095, 899)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.6833333333333333],[0.497],1,739.608
3,False,134,0.809,48,[],[],"[(1087, 893)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1],[0.804],0,744.76
3,False,135,1.16,69,[],[],"[(1190, 902)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4666666666666666],[0.49],1,749.63
3,False,136,0.978,58,[],[],"[(1082, 892)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7],[0.551],1,783.722
3,False,137,1.11,66,[],[],"[(1093, 885)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.75],[0.62],1,788.097
3,False,138,0.919,55,[],[],"[(1066, 893)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.55],[0.704],1,792.742
3,False,139,1.187,71,[],[],"[(1086, 895)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.0833333333333333],[0.541],1,797.225
3,False,140,0.689,41,[],[],"[(1055, 886)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.4666666666666666],[0.526],1,802.345
3,False,141,0.973,58,[],[],"[(1082, 885)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8833333333333333],[0.605],1,807.149
3,False,142,1.076,64,[],[],"[(1066, 889)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.35],[0.572],1,811.653
3,False,143,1.181,70,[],[],"[(1067, 894)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.6],[0.508],1,816.799
3,False,144,1.05,63,[],[],"[(1081, 889)]",[],[1],[42],[0.7],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6],[0.661],1,822.222
3,False,145,1.097,65,[],[],"[(1056, 892)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8],[0.511],1,826.818
3,False,146,0.787,47,[],[],"[(1063, 910)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.6666666666666667],[0.473],1,831.512
3,False,147,0.819,49,[],[],"[(1079, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4],[0.806],0,836.767
3,False,148,0.999,59,[],[],"[(1136, 880)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5],[0.475],1,841.949
