block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,invalid_adjacent_other_bar,"[(1066, 875)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",1.2666666666666666,0.318,1,0.089,1,0.0,other
0,2,valid,"[(1279, 0), (1065, 820)]",[],"[0, 1]",[0.3833333333333333],horizontal,"(390.0, 762.0)",1.25,0.351,1,5.696,1,0.0,same
0,3,invalid_same_bar,"[(1065, 820)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",0.45,0.349,1,28.452,1,0.0,same
0,4,catch,"[(1065, 820)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,38.697,2,0.0,same
0,5,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 762.0)",1.3833333333333333,0.351,1,50.338,2,0.0,other
0,6,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",0.7333333333333333,0.345,1,55.781,2,0.0,other
0,7,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.5,0.413,1,70.333,3,0.0,other
0,8,catch,"[(1065, 820)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,76.003,3,0.0,same
0,9,invalid_same_bar,"[(1065, 820)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.3166666666666667,0.366,1,84.873,3,0.0,same
0,10,invalid_same_bar,"[(1065, 820)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.05,0.35,1,92.525,3,0.0,same
0,11,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",0.6166666666666667,0.431,1,103.358,3,0.0,other
0,12,invalid_same_bar,"[(1065, 820)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",0.75,0.331,1,109.442,3,0.0,same
0,13,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 762.0)",1.05,0.349,1,114.989,3,0.0,other
0,14,invalid_same_bar,"[(1065, 820)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.4833333333333334,0.391,1,121.019,3,0.0,same
0,15,valid,"[(1065, 820)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.8333333333333334,0.464,1,128.42,3,0.0,same
0,16,invalid_same_bar,"[(1065, 820)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.3833333333333333,0.426,1,133.975,3,0.0,same
0,17,invalid_adjacent_other_bar,"[(1065, 820)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.3833333333333333,0.416,1,146.696,3,0.0,other
