block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1142, 901)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.5333333333333332,0.43,1,0.396,1
0,2,target,"[(1006, 851)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.45,nan,0,6.884,0
0,3,target,"[(1008, 885)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.5333333333333332,0.538,1,115.727,1
0,4,target,"[(1041, 858)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.0666666666666667,nan,0,140.524,0
0,5,target,"[(1035, 854)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.1833333333333333,nan,0,145.21,0
0,6,target,"[(1017, 861)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.5666666666666667,0.521,1,150.504,1
0,7,target,"[(1022, 871)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.4833333333333334,nan,0,159.592,0
0,8,target,"[(1017, 854)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.7666666666666666,0.561,1,165.358,1
0,9,target,"[(1045, 849)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1166666666666667,0.479,1,172.109,1
0,10,target,"[(1042, 842)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",1.3166666666666667,0.284,1,176.991,1
0,11,target,"[(1054, 827)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9666666666666667,0.528,1,182.058,2
0,12,target,"[(1056, 808)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.1833333333333333,0.491,1,187.455,1
0,13,target,"[(1040, 819)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.231)",0,192.291,0
0,14,target,"[(1033, 832)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.0333333333333332,0.599,1,196.792,1
0,15,target,"[(1061, 833)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.527)",0,201.478,0
0,16,target,"[(1037, 837)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.3166666666666667,0.49,1,205.831,1
0,17,target,"[(1036, 811)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 762.0)",0.55,0.697,1,210.809,1
0,18,target,"[(1028, 812)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.4666666666666666,0.036,0,215.075,0
0,19,target,"[(1042, 893)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.0833333333333333,0.497,1,219.509,1
0,20,target,"[(1042, 832)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.2833333333333332,0.424,1,480.059,1
0,21,target,"[(1049, 831)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7666666666666666,nan,0,485.261,0
0,22,target,"[(1048, 842)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.6333333333333333,nan,0,489.873,0
0,23,target,"[(1038, 827)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",0.8833333333333333,0.609,1,495.092,1
0,24,target,"[(1051, 828)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6166666666666667,0.491,1,499.912,1
0,25,target,"[(1053, 795)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9333333333333333,0.491,1,504.328,1
0,26,catch,"[(1053, 830)]",[],[1],[],vertical,"(390.0, 762.0)",1.5166666666666666,nan,1,509.264,2
0,27,target,"[(1053, 816)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.35,nan,0,514.661,0
0,28,target,"[(1025, 823)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.4833333333333334,0.034,0,519.776,0
0,29,catch,"[(1039, 847)]",[],[1],[],vertical,"(890.0, 262.0)",1.6833333333333333,nan,1,524.495,1
0,30,target,"[(1057, 831)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.1833333333333333,0.478,1,529.543,1
0,31,target,"[(1053, 851)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.3166666666666667,0.463,1,534.511,1
0,32,target,"[(1053, 821)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8333333333333334,nan,0,539.327,0
0,33,target,"[(1046, 845)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.5333333333333332,0.496,1,543.81,1
0,34,catch,"[(1057, 834)]",[],[1],[],vertical,"(890.0, 762.0)",1.1666666666666667,nan,1,549.811,1
0,35,target,"[(1050, 809)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",0.7,0.682,1,554.05,1
0,36,target,"[(1057, 816)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.7166666666666667,0.474,1,558.811,2
0,37,target,"[(1054, 810)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.3333333333333333,0.512,1,564.143,1
0,38,target,"[(1031, 809)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.2,0.052,0,569.147,0
0,39,target,"[(1022, 883)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.9333333333333333,nan,0,573.693,0
0,40,target,"[(1020, 880)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.973)",0,677.186,0
0,41,target,"[(1034, 862)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.3333333333333333,nan,0,681.694,0
0,42,target,"[(1033, 827)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.8333333333333334,0.541,1,686.873,1
0,43,target,"[(1042, 826)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.5,0.514,1,691.373,1
