block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.935,56,[],[],"[(1117, 893)]",[],[1],[21],[0.35],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.95],[0.319],1,0.462
1,True,2,0.696,41,[],[],"[(365, 426), (198, 907), (521, 675), (705, 906), (532, 449), (556, 468), (411, 502), (165, 509), (450, 483), (702, 972), (695, 422), (705, 521), (503, 513), (558, 530), (575, 713), (565, 727), (369, 564), (541, 580), (1081, 874)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.787],0,14.225
1,True,3,0.643,38,[],[],"[(1081, 906)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2666666666666666],[0.798],0,3304.926
1,True,4,1.087,65,[],[3464378],"[(1076, 863)]","[(1034, 876)]",[1],[21],[0.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[],[0],0,3450.843
1,False,1,0.733,43,[],[],"[(301, 138), (509, 289), (347, 594), (330, 846), (267, 911), (292, 871), (235, 772), (238, 655), (273, 739), (305, 962), (334, 356), (676, 528), (488, 163), (565, 482), (1115, 876)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.5833333333333334],[0.803],0,3454.877
1,False,2,0.549,32,[],[],"[(1074, 857)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.55],[0.81],0,3767.784
1,False,3,1.142,68,[],[],"[(1075, 845)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5333333333333332],[0.759],1,3779.871
1,False,4,0.904,54,[],[],"[(1072, 867)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4],[0.619],1,3786.181
1,False,5,0.828,49,[],[],"[(1052, 862)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4666666666666666],[0.59],1,3791.433
1,False,6,1.179,70,[],[],"[(1059, 867)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3333333333333333],[0.474],1,3796.405
1,False,7,0.61,36,[],[],"[(1064, 857)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1166666666666667],[0.691],1,3801.711
1,False,8,0.754,45,[],[],"[(1081, 881)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7166666666666667],[0.595],1,3806.405
1,False,9,0.513,30,[],[],"[(1081, 867)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.45],[0.573],1,3810.677
1,False,10,0.946,56,[],[],"[(1081, 884)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2166666666666666],[0.492],1,3815.247
1,False,11,0.579,34,[],[],"[(1058, 895)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8166666666666667],[0.49],1,3826.068
1,False,12,0.841,50,[],[],"[(1072, 863)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2333333333333334],[0.512],1,3830.48
1,False,13,0.516,30,[],[],"[(1081, 859)]",[],[1],[42],[0.7],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.45],[0.668],1,3835.279
1,False,14,0.542,32,[],[],"[(1080, 862)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4166666666666667],[0.547],1,3839.984
1,False,15,0.591,35,[],[],"[(1049, 866)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.95],[0.595],1,3844.703
1,False,16,1.181,70,[],[],"[(1081, 854)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9833333333333333],[0.512],1,3849.151
1,False,17,1.152,69,[],[],"[(1081, 869)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5166666666666666],[0.492],1,3854.065
1,False,18,0.548,32,[],[],"[(1069, 859)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1666666666666667],[0.473],1,3859.363
1,False,19,0.706,42,[],[],"[(1047, 867)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4166666666666667],[0.559],1,3863.752
1,False,20,0.533,31,[],[],"[(1042, 870)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1333333333333333],[0.531],1,3868.652
1,False,21,1.078,64,[],[],"[(1081, 862)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5333333333333332],[0.495],1,3874.387
1,False,22,1.102,66,[],[],"[(1081, 857)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.5666666666666667],[0.508],1,3879.818
1,False,23,1.035,62,[],[],"[(1100, 857)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6],[0.527],1,3885.172
1,False,24,0.938,56,[],[],"[(1076, 849)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.3],[0.555],1,3889.558
1,False,25,0.607,36,[],[],"[(1081, 871)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3333333333333333],[0.574],1,3894.594
1,False,26,0.564,33,[],[],"[(1081, 846)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0],[0.549],1,3899.464
1,False,27,0.887,53,[],[],"[(1081, 852)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7666666666666666],[0.524],1,3903.635
1,False,28,0.507,30,[],[],"[(1097, 890)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.5333333333333333],[0.557],1,3908.155
1,False,29,0.506,30,[],[],"[(1110, 851)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.3],[0.635],1,3911.993
1,False,30,1.188,71,[],[],"[(1081, 860)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.589],1,3916.737
1,False,31,0.602,36,[],[],"[(1101, 858)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6333333333333333],[0.589],1,3922.429
1,False,32,1.14,68,[],[],"[(1081, 849)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0333333333333332],[0.515],1,3926.532
1,False,33,0.54,32,[],[],"[(1049, 862)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5],[0.49],1,3931.426
1,False,34,1.056,63,[],[],"[(1080, 845)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2833333333333332],[0.61],1,3936.229
1,False,35,0.827,49,[],[],"[(1043, 852)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.8333333333333334],[0.616],1,3941.461
1,False,36,0.792,47,[],[],"[(1081, 868)]",[],[1],[45],[0.75],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.25],[0.702],1,3945.943
1,False,37,1.101,66,[],[],"[(1043, 854)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1333333333333333],[0.592],1,3950.862
1,False,38,0.75,45,[],[],"[(1049, 869)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.3],[0.494],1,3956.166
1,False,39,0.588,35,[],[],"[(1110, 863)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.5666666666666667],[0.51],1,3961.016
1,False,40,1.167,70,[],[],"[(1086, 859)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0666666666666667],[0.524],1,3965.878
1,False,41,1.165,69,[],[],"[(1081, 864)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3],[0.573],1,3970.967
1,False,42,1.174,70,[],[],"[(1062, 866)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.6],[0.541],1,3976.211
1,False,43,0.803,48,[],[],"[(1121, 856)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.3666666666666667],[0.506],1,3980.699
1,False,44,1.155,69,[],[],"[(1081, 856)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.8833333333333333],[0.503],1,3985.645
1,False,45,1.198,71,[],[],"[(1115, 856)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.9],[0.587],1,3990.459
1,False,46,0.957,57,[],[],"[(1088, 857)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6],[0.505],1,3995.343
1,False,47,0.7,42,[],[],"[(1095, 871)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0],[0.503],1,4000.533
1,False,48,1.03,61,[],[],"[(1081, 851)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0],[0.571],1,4005.021
1,False,49,0.888,53,[],[],"[(1082, 876)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1666666666666667],[0.558],1,4009.936
1,False,50,0.913,54,[],[],"[(1081, 855)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7166666666666667],[0.526],1,4014.768
1,False,51,1.076,64,[],[],"[(1058, 875)]",[],[1],[42],[0.7],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.55],[0.658],1,4019.351
1,False,52,0.966,57,[],[],"[(1081, 871)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.85],[0.539],1,4023.972
1,False,53,0.726,43,[],[],"[(1081, 868)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.85],[0.525],1,4028.632
1,False,54,0.727,43,[],[],"[(1081, 843)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5333333333333333],[0.81],0,4034.502
1,False,55,1.06,63,[],[],"[(1081, 877)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.35],[0.529],1,4038.796
1,False,56,0.714,42,[],[],"[(1081, 852)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5666666666666667],[0.62],1,4044.164
1,False,57,1.164,69,[],[],"[(1081, 858)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.9666666666666667],[0.509],1,4048.219
1,False,58,0.805,48,[],[],"[(1081, 872)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4833333333333334],[0.557],1,4053.218
1,False,59,0.558,33,[],[],"[(1076, 918)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6833333333333333],[0.59],1,4058.326
1,False,60,1.154,69,[],[],"[(1100, 891)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0333333333333332],[0.516],1,4113.77
2,False,61,1.033,61,[],[],"[(1043, 876)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5833333333333333],[0.507],1,4119.613
2,False,62,1.106,66,[],[],"[(1062, 880)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.45],[0.507],1,4124.836
2,False,63,0.855,51,[],[],"[(1039, 867)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.75],[0.528],1,4130.039
2,False,64,1.078,64,[],[],"[(1065, 865)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.9],[0.485],1,4134.572
