block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1115, 838)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4,nan,0,0.1,0
0,2,target,"[(1112, 836)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.95,nan,0,7.704,0
0,3,target,"[(1111, 836)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2,nan,0,12.184,0
0,4,target,"[(1111, 836)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.15,nan,0,17.321,0
0,5,target,"[(1111, 836)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.7166666666666667,nan,0,22.436,0
0,6,target,"[(1111, 836)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.3666666666666667,nan,0,27.265,0
0,7,target,"[(1111, 836)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.6,nan,0,32.426,0
0,8,target,"[(1111, 836)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.1166666666666667,nan,0,37.692,0
0,9,target,"[(1109, 835)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2333333333333334,nan,0,42.781,0
0,10,catch,"[(1109, 835)]",[],[1],[],vertical,"(890.0, 262.0)",1.5833333333333333,nan,1,48.161,1
0,11,target,"[(1109, 835)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.431)",,53.165,0
0,12,target,"[(1109, 835)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.282)",0,55.314,0
0,13,target,"[(1109, 835)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 0.479)",0,58.664,0
0,14,target,"[(1108, 833)]",[],[1],[],vertical,"(390.0, 762.0)",,"('fix', 0.374)",,62.193,0
0,15,target,"[(1108, 833)]","[(1108, 833)]",[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",,"('bar', 0.25)",,64.118,0
0,16,target,"[(1109, 833)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.316)",0,66.651,0
0,17,target,"[(1109, 833)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.332)",0,69.777,0
0,18,target,"[(1109, 833)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.284)",0,74.314,0
0,19,target,"[(1109, 833)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.265)",0,77.614,0
0,20,target,"[(1109, 833)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.264)",0,80.857,0
0,21,catch,"[(1109, 833)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.265),nan",0,83.596,0
0,22,target,"[(1109, 833)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.317)",0,86.918,0
0,23,target,"[(1109, 833)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.149)",0,89.883,0
0,24,catch,"[(1109, 833)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 0.311),nan",0,92.946,0
0,25,target,"[(1109, 833)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 0.261)",0,95.761,0
0,26,target,"[(1109, 833)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.314)",0,98.831,0
0,27,target,"[(1109, 833)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.287)",0,102.305,0
0,28,target,"[(1109, 833)]","[(1109, 833)]",[1],[0.8833333333333333],horizontal,"(890.0, 762.0)",,"('bar', 0.9)",,105.792,0
0,29,target,"[(1109, 833)]","[(1109, 833)]",[1],[0.08333333333333333],vertical,"(890.0, 762.0)",,"('bar', 0.097)",,108.826,0
0,30,target,"[(1109, 833)]",[],[1],[],vertical,"(390.0, 262.0)",,"('fix', 0.178)",,110.911,0
0,31,catch,"[(1109, 833)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.281),nan",1,112.646,1
0,32,catch,"[(1109, 833)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.198),nan",1,114.727,1
0,33,target,"[(1109, 833)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('fix', 0.097)",,116.935,0
0,34,target,"[(1109, 833)]",[],[1],[],vertical,"(890.0, 762.0)",,"('fix', 0.082)",,118.664,0
