block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1110, 866)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.6166666666666667,0.349,1,0.057,1
0,2,target,"[(1109, 836)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.2833333333333332,0.37,1,10.2,1
0,3,catch,"[(1110, 863)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.748),nan",0,19.011,0
0,4,target,"[(1100, 848)]",[],[1],[0.45],vertical,"(890.0, 762.0)",0.6333333333333333,0.411,1,23.073,1
0,5,target,"[(1086, 876)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.65,0.518,1,27.189,1
0,6,target,"[(1109, 876)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.45,0.559,1,32.043,1
0,7,target,"[(1119, 890)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.1166666666666667,nan,0,37.439,0
0,8,target,"[(1095, 895)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.25,0.36,1,42.328,1
0,9,catch,"[(1091, 860)]",[],[1],[],horizontal,"(890.0, 762.0)",1.4666666666666666,nan,1,46.904,1
0,10,target,"[(1095, 870)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.55,0.376,1,51.578,1
0,11,target,"[(1095, 850)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",0.55,0.394,1,56.818,2
