block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,catch,"[(1134, 875)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.202),nan",0,0.125,0,1.0,same
0,2,valid,"[(1132, 874)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6,nan,0,4.008,0,0.5,same
0,3,valid,"[(1120, 867)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",1.15,0.363,1,8.098,1,0.3333333333333333,same
0,4,invalid_same_bar,"[(1120, 867)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",0.65,0.33,1,14.302,1,0.25,other
0,5,invalid_adjacent_other_bar,"[(1120, 867)]",[],[1],[0.4],vertical,"(390.0, 762.0)",0.7333333333333333,0.364,1,18.691,1,0.2,other
0,6,invalid_same_bar,"[(1120, 867)]",[],[1],[0.4],vertical,"(890.0, 262.0)",0.45,0.362,1,23.115,2,0.16666666666666666,other
0,7,invalid_same_bar,"[(1120, 867)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.2666666666666666,0.463,1,26.965,2,0.14285714285714285,other
0,8,valid,"[(1120, 867)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.1,0.425,1,32.144,2,0.125,same
0,9,invalid_same_bar,"[(1120, 867)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.083)",0,37.173,0,0.1111111111111111,other
0,10,catch,"[(1120, 867)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,38.802,1,0.1,same
0,11,invalid_same_bar,"[(1120, 867)]",[],[1],[0.4],vertical,"(390.0, 762.0)",0.55,0.364,1,45.375,1,0.09090909090909091,other
0,12,invalid_same_bar,"[(1120, 867)]",[],[1],[0.35],vertical,"(390.0, 262.0)",0.4,0.313,1,49.658,1,0.08333333333333333,other
