block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1059, 811)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.4666666666666666,0.446,1,0.438,1,0.0,same
0,2,catch,"[(1108, 864)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,20.745,1,0.0,same
0,3,valid,"[(1126, 827)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.5333333333333333,0.56,1,35.425,1,0.0,same
0,4,valid,"[(1081, 826)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.95,0.525,1,40.67,2,0.0,same
0,5,invalid_same_bar,"[(1161, 797)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5,nan,0,47.859,0,0.0,same
0,6,catch,"[(1113, 788)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,51.882,1,0.0,same
0,7,catch,"[(1155, 798)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,57.376,1,0.0,same
0,8,catch,"[(1134, 803)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,63.068,1,0.0,same
0,9,valid,"[(1136, 804)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.9166666666666666,nan,0,68.761,0,0.0,same
0,10,valid,"[(1160, 851)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6,0.526,1,73.539,1,0.0,same
0,11,invalid_adjacent_other_bar,"[(1155, 797)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.2333333333333334,0.534,1,78.472,1,0.0,other
0,12,valid,"[(1112, 809)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.0333333333333332,0.509,1,84.157,1,0.0,same
0,13,valid,"[(1130, 813)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.1666666666666667,0.585,1,88.98,2,0.0,same
0,14,valid,"[(1187, 781)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.9833333333333333,0.57,1,95.407,2,0.0,same
0,15,valid,"[(1168, 825)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.3,0.531,1,101.207,2,0.0,same
0,16,valid,"[(1162, 796)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.2666666666666666,nan,0,107.576,0,0.0,same
0,17,valid,"[(1135, 792)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.1,0.593,1,113.025,1,0.0,same
0,18,valid,"[(1175, 796)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.6166666666666667,0.51,1,118.038,1,0.0,same
0,19,valid,"[(1166, 778)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.55,0.492,1,122.803,1,0.0,same
0,20,valid,"[(1166, 777)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.4333333333333333,0.508,1,128.326,2,0.0,same
0,21,invalid_adjacent_other_bar,"[(1183, 782)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.4833333333333334,nan,0,133.915,0,0.0,other
0,22,valid,"[(1115, 807)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.1166666666666667,0.509,1,139.192,1,0.0,same
0,23,catch,"[(1176, 770)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,144.633,1,0.0,same
