block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1121, 753), (1227, 796), (1224, 822)]",[],"[0, 0, 1]",[],horizontal,"(890.0, 262.0)",,"('fix', 0.051)",0,0.558,0,0.0,same
0,2,valid,"[(1121, 879)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.45,0.407,1,11.033,1,0.0,same
0,3,valid,"[(1096, 830)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 262.0)",1.0166666666666666,0.198,0,16.705,0,0.0,same
0,4,catch,"[(1157, 795)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,431.124,1,0.0,same
0,5,valid,"[(1149, 813)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.4166666666666667,0.63,1,436.139,1,0.0,same
0,6,valid,"[(1136, 768)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.0333333333333332,0.47,1,440.889,1,0.0,same
0,7,valid,"[(1158, 806)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7333333333333333,0.491,1,445.806,2,0.0,same
0,8,catch,"[(1183, 811)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,451.375,2,0.0,same
0,9,valid,"[(1178, 802)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.3833333333333333,0.535,1,457.225,2,0.0,same
0,10,invalid_same_bar,"[(1162, 811)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.3833333333333333,0.496,1,461.981,3,0.0,same
0,11,catch,"[(1180, 792)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,468.103,3,0.0,same
0,12,valid,"[(1184, 792)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8166666666666667,nan,0,474.059,0,0.0,same
0,13,invalid_same_bar,"[(1140, 787)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.2833333333333332,0.426,1,478.965,1,0.0,same
0,14,catch,"[(1181, 810)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,483.757,1,0.0,same
0,15,valid,"[(1199, 783)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.0,0.556,1,488.692,1,0.0,same
0,16,valid,"[(1180, 804)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.8833333333333333,0.562,1,493.612,2,0.0,same
0,17,valid,"[(1160, 776)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5666666666666667,0.552,1,499.057,2,0.0,same
0,18,valid,"[(1186, 798)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.4,0.47,1,504.667,2,0.0,same
0,19,valid,"[(1163, 781)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 762.0)",1.0166666666666666,0.683,1,510.697,3,0.0,same
0,20,catch,"[(1191, 780)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,516.935,3,0.0,same
0,21,valid,"[(1189, 777)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.5833333333333334,0.642,1,523.011,3,0.0,same
