block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
7,61,target,"[(1100, 893)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",0.65,0.393,1,643.193
7,62,target,"[(1088, 893)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.25,0.409,1,647.681
7,63,target,"[(1070, 909)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.0,0.134,1,652.031
7,64,target,"[(1104, 902)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.0166666666666666,0.345,1,656.448
7,65,target,"[(1071, 911)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.9666666666666667,0.521,1,661.303
7,66,target,"[(1099, 883)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,666.081
7,67,target,"[(1097, 903)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 262.0)",1.25,0.035,1,670.364
7,68,target,"[(1104, 897)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.6,0.504,1,674.552
7,69,target,"[(1090, 897)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,678.915
7,70,target,"[(1104, 877)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 262.0)",1.35,0.333,1,683.019
8,71,target,"[(1068, 901)]",[],[1],[0.7833333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.742,1,687.515
8,72,target,"[(1086, 867)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.9333333333333333,0.574,1,691.848
8,73,target,"[(1070, 903)]",[],[1],[0.2833333333333333],vertical,"(890.0, 762.0)",1.0166666666666666,0.255,1,696.515
8,74,target,"[(1098, 911)]",[],[1],[0.75],horizontal,"(390.0, 762.0)",0.5333333333333333,0.707,1,701.058
8,75,target,"[(1075, 903)]",[],[1],[0.18333333333333332],vertical,"(890.0, 762.0)",1.05,0.149,1,705.568
8,76,target,"[(1081, 872)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",1.0,0.326,1,710.0
8,77,target,"[(1096, 897)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,714.447
8,78,target,"[(1100, 890)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.6833333333333333,0.168,1,718.951
8,79,target,"[(1104, 932)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.0,0.445,1,723.861
8,80,target,"[(1098, 897)]",[],[1],[0.13333333333333333],vertical,"(390.0, 262.0)",1.2333333333333334,0.102,1,728.532
9,81,target,"[(1107, 905)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.2333333333333334,0.216,1,733.134
9,82,target,"[(1100, 904)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.1833333333333333,0.544,1,738.026
9,83,target,"[(1109, 901)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.3833333333333333,0.035,1,742.515
9,84,target,"[(1097, 902)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 262.0)",1.4833333333333334,0.149,1,747.373
9,85,target,"[(1100, 906)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.5333333333333333,0.558,1,752.277
9,86,target,"[(1096, 908)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.6666666666666666,0.542,1,756.333
9,87,target,"[(1081, 902)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.5166666666666666,0.558,1,760.612
9,88,target,"[(1099, 901)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.85,0.46,1,764.739
9,89,target,"[(1080, 902)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.7833333333333333,0.57,1,769.432
9,90,target,"[(1081, 908)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.55,0.572,1,773.672
10,91,target,"[(1098, 911)]",[],[1],[0.31666666666666665],vertical,"(890.0, 762.0)",0.75,0.277,1,778.128
10,92,target,"[(1081, 921)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",0.8,0.327,1,782.549
10,93,target,"[(1081, 900)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,787.278
10,94,target,"[(1100, 897)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.65,0.493,1,791.561
10,95,target,"[(1100, 922)]",[],[1],[0.15],vertical,"(890.0, 762.0)",0.8666666666666667,0.119,1,796.1
10,96,target,"[(1104, 917)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,800.232
10,97,target,"[(1098, 886)]",[],[1],[0.75],horizontal,"(890.0, 262.0)",0.8333333333333334,0.705,1,804.701
10,98,target,"[(1098, 911)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.2,0.182,1,809.849
10,99,target,"[(1100, 893)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8833333333333333,0.575,1,814.855
10,100,target,"[(1100, 897)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",0.9333333333333333,0.348,1,819.315
11,101,target,"[(1081, 897)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.1,0.478,1,824.293
11,102,target,"[(1075, 900)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8833333333333333,0.477,1,828.615
11,103,target,"[(1081, 897)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.5,0.553,1,833.066
11,104,target,"[(1090, 917)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.5,0.51,1,837.048
11,105,target,"[(1081, 927)]",[],[1],[0.11666666666666667],vertical,"(890.0, 262.0)",1.2666666666666666,0.083,1,841.316
11,106,target,"[(1081, 895)]",[],[1],[0.18333333333333332],vertical,"(390.0, 762.0)",1.2666666666666666,0.153,1,846.015
11,107,target,"[(1098, 893)]",[],[1],[0.16666666666666666],vertical,"(390.0, 262.0)",1.3333333333333333,0.132,1,850.565
11,108,target,"[(1098, 898)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.4166666666666667,0.356,1,855.228
11,109,target,"[(1100, 896)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.4166666666666667,0.018,1,859.764
11,110,target,"[(1071, 898)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.05,0.546,1,864.065
12,111,target,"[(1098, 894)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,869.049
12,112,target,"[(1098, 893)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.1,0.511,1,873.571
12,113,target,"[(1100, 905)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.6666666666666666,0.542,1,878.248
12,114,target,"[(1066, 903)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.2166666666666666,0.541,1,882.568
12,115,target,"[(1104, 897)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.5,0.556,1,887.364
12,116,target,"[(1083, 892)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.6666666666666666,0.545,1,891.628
12,117,target,"[(1098, 906)]",[],[1],[0.8],horizontal,"(890.0, 262.0)",0.5333333333333333,0.762,1,896.349
12,118,target,"[(1098, 906)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",1.35,0.312,1,900.846
12,119,target,"[(1090, 897)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",0.75,0.375,1,905.749
12,120,target,"[(1075, 916)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7666666666666666,0.492,1,910.464
13,121,target,"[(1100, 905)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.5833333333333334,0.559,1,914.795
13,122,target,"[(1095, 897)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.9166666666666666,0.54,1,919.131
13,123,target,"[(1100, 902)]",[],[1],[0.35],vertical,"(890.0, 762.0)",0.9666666666666667,0.31,1,923.34
13,124,target,"[(1099, 903)]",[],[1],[0.15],vertical,"(890.0, 262.0)",1.5666666666666667,0.119,1,927.716
13,125,target,"[(1069, 915)]",[],[1],[0.15],vertical,"(390.0, 262.0)",1.3833333333333333,0.118,1,932.665
13,126,target,"[(1099, 895)]",[],[1],[0.2],horizontal,"(890.0, 262.0)",1.2666666666666666,0.169,1,937.481
13,127,target,"[(1099, 904)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.0833333333333333,0.474,1,942.433
13,128,target,"[(1100, 902)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.8333333333333334,0.529,1,947.233
13,129,target,"[(1098, 898)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.3166666666666667,0.463,1,951.75
13,130,target,"[(1100, 924)]",[],[1],[0.23333333333333334],vertical,"(390.0, 262.0)",1.55,0.201,1,956.782
14,131,target,"[(1100, 908)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",1.2333333333333334,0.246,1,961.809
14,132,target,"[(1103, 898)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.7333333333333333,0.624,1,966.832
14,133,target,"[(1078, 902)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.5166666666666666,0.02,1,971.316
14,134,target,"[(1099, 900)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.8166666666666667,0.509,1,975.998
14,135,target,"[(1085, 920)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.6166666666666667,0.414,1,980.754
14,136,target,"[(1098, 900)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5833333333333334,0.526,1,986.031
14,137,target,"[(1103, 897)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.5833333333333334,0.544,1,990.532
14,138,target,"[(1096, 894)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.351,1,994.35
14,139,target,"[(1071, 897)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.65,0.638,1,999.078
14,140,target,"[(1099, 906)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.85,0.531,1,1003.334
15,141,target,"[(1074, 888)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.8666666666666667,0.526,1,1007.744
15,142,target,"[(1079, 900)]",[],[1],[0.08333333333333333],horizontal,"(890.0, 762.0)",1.6,0.052,1,1012.532
15,143,target,"[(1066, 915)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.4833333333333334,0.231,1,1017.191
15,144,target,"[(1099, 906)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.6833333333333333,0.492,1,1021.988
15,145,target,"[(1098, 921)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.85,0.566,1,1026.159
15,146,target,"[(1097, 909)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",1.0166666666666666,0.594,1,1030.684
15,147,target,"[(1100, 901)]",[],[1],[0.2],horizontal,"(390.0, 762.0)",1.0833333333333333,0.17,1,1035.257
15,148,target,"[(1110, 899)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 762.0)",1.35,0.284,1,1039.499
15,149,target,"[(1088, 895)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.2333333333333334,0.433,1,1044.006
15,150,target,"[(1098, 898)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.3166666666666667,0.511,1,1048.987
16,151,target,"[(1100, 912)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.3166666666666667,0.036,1,1053.425
16,152,target,"[(1100, 903)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2,0.476,1,1058.017
16,153,target,"[(1098, 897)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.9333333333333333,0.444,1,1062.533
16,154,target,"[(1099, 871)]",[],[1],[0.13333333333333333],vertical,"(890.0, 762.0)",1.35,0.1,1,1067.332
16,155,target,"[(1071, 911)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.5833333333333334,nan,0,1071.837
16,156,target,"[(1103, 894)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.3333333333333333,0.184,1,1076.466
16,157,target,"[(1103, 911)]",[],[1],[0.26666666666666666],vertical,"(890.0, 262.0)",1.1833333333333333,0.233,1,1081.771
16,158,target,"[(1101, 911)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.7,0.544,1,1086.432
16,159,target,"[(1103, 897)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",0.9333333333333333,0.434,1,1091.107
16,160,target,"[(1100, 913)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.3333333333333333,0.233,1,1095.524
17,161,target,"[(1105, 926)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1100.265
17,162,target,"[(1100, 889)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,1104.519
17,163,target,"[(1100, 872)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7833333333333333,0.541,1,1109.216
17,164,target,"[(1107, 906)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.5666666666666667,0.413,1,1113.849
17,165,target,"[(1099, 906)]",[],[1],[0.13333333333333333],horizontal,"(390.0, 762.0)",1.6166666666666667,0.1,1,1118.831
17,166,target,"[(1102, 897)]",[],[1],[0.26666666666666666],vertical,"(390.0, 262.0)",1.6333333333333333,0.237,1,1123.84
17,167,target,"[(1096, 915)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.05,0.48,1,1128.652
17,168,target,"[(1095, 912)]",[],[1],[0.08333333333333333],vertical,"(390.0, 762.0)",1.5666666666666667,0.053,1,1133.148
17,169,target,"[(1102, 911)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 762.0)",1.5,0.247,1,1138.433
17,170,target,"[(1100, 926)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.6833333333333333,0.138,1,1143.082
18,171,target,"[(1099, 873)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.5833333333333334,0.565,1,1148.022
18,172,target,"[(1096, 897)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.7166666666666667,0.524,1,1152.116
18,173,target,"[(1095, 906)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.4333333333333333,0.02,1,1156.324
18,174,target,"[(1100, 897)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.4,0.432,1,1161.049
18,175,target,"[(1099, 898)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.1833333333333333,0.459,1,1165.872
18,176,target,"[(1102, 901)]",[],[1],[0.13333333333333333],vertical,"(890.0, 262.0)",1.3833333333333333,0.104,1,1170.617
18,177,target,"[(1104, 901)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",0.7,0.67,1,1175.15
18,178,target,"[(1100, 897)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.65,0.511,1,1179.893
18,179,target,"[(1098, 902)]",[],[1],[0.65],vertical,"(390.0, 262.0)",0.5,0.607,1,1184.266
18,180,target,"[(1086, 897)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.5666666666666667,0.559,1,1188.151
19,181,target,"[(1108, 906)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 262.0)",1.3833333333333333,0.086,1,1192.366
19,182,target,"[(1098, 897)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.2666666666666666,0.02,1,1197.23
19,183,target,"[(1098, 897)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.35,0.413,1,1201.584
19,184,target,"[(1105, 909)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,1206.765
19,185,target,"[(1102, 905)]",[],[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",1.6666666666666667,0.197,1,1211.366
19,186,target,"[(1100, 897)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.6333333333333333,0.231,1,1216.184
19,187,target,"[(1071, 903)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.6666666666666666,0.639,1,1220.667
19,188,target,"[(1098, 916)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.0333333333333332,0.6,1,1225.315
19,189,target,"[(1100, 906)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.6666666666666666,0.546,1,1229.729
19,190,target,"[(1103, 910)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",0.6666666666666666,0.641,1,1234.199
20,191,target,"[(1098, 899)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.6,0.415,1,1238.878
20,192,target,"[(1103, 900)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.9333333333333333,0.508,1,1244.334
20,193,target,"[(1098, 915)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1248.667
20,194,target,"[(1100, 889)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.1,0.56,1,1253.031
20,195,target,"[(1081, 905)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1257.333
20,196,target,"[(1100, 884)]",[],[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",1.1666666666666667,0.2,1,1262.055
20,197,target,"[(1100, 906)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",1.1833333333333333,0.678,1,1266.734
20,198,target,"[(1110, 907)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.9666666666666667,0.527,1,1271.75
20,199,target,"[(1100, 899)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.1333333333333333,0.463,1,1275.918
20,200,target,"[(1103, 897)]",[],[1],[0.7666666666666666],horizontal,"(890.0, 262.0)",0.9166666666666666,0.726,1,1280.349
21,201,target,"[(1094, 887)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",1.15,0.563,1,1284.733
21,202,target,"[(1105, 897)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.25,0.343,1,1289.202
21,203,target,"[(1081, 898)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.3666666666666667,0.478,1,1293.933
21,204,target,"[(1100, 906)]",[],[1],[0.13333333333333333],vertical,"(390.0, 762.0)",1.4166666666666667,0.1,1,1298.95
21,205,target,"[(1099, 906)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.95,0.491,1,1303.541
21,206,target,"[(1101, 892)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.6,0.465,1,1307.957
21,207,target,"[(1093, 904)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,1312.443
21,208,target,"[(1100, 914)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,1316.089
21,209,target,"[(1100, 882)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.1666666666666667,0.427,1,1320.021
21,210,target,"[(1100, 901)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.5166666666666666,0.538,1,1324.934
22,211,target,"[(1098, 919)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.9166666666666666,0.554,1,1328.851
22,212,target,"[(1075, 913)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.5333333333333333,0.546,1,1333.117
22,213,target,"[(1085, 905)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.6333333333333333,0.578,1,1337.118
22,214,target,"[(1095, 921)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.2333333333333334,0.392,1,1341.771
22,215,target,"[(1090, 886)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.5333333333333333,0.577,1,1346.3
22,216,target,"[(1095, 895)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.2833333333333332,0.426,1,1350.466
22,217,target,"[(1095, 896)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.35,0.51,1,1355.347
22,218,target,"[(1095, 898)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.3166666666666667,0.496,1,1360.401
