block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,422,target,"[(1138, 796)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 762.0)",0.55,0.685,1,6842.173,2,0.04,0.25
0,423,target,"[(1153, 807)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.433333333,0.558,1,6847.722,2,0.04,0.25
0,424,catch,"[(1156, 779)]",[],[1],[],horizontal,"(390.0, 262.0)",1.65,nan,1,6853.484,3,0.04,0.25
0,425,target,"[(1175, 807)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.15,0.544,1,6859.673,3,0.04,0.25
0,426,target,"[(1175, 809)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",0.45,0.639,1,6865.556,3,0.04,0.25
0,427,target,"[(1160, 793)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.666666667,0.59,1,6870.756,3,0.04,0.25
0,428,target,"[(1176, 810)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.433333333,0.496,1,6876.572,3,0.04,0.25
0,429,target,"[(1175, 797)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.816666667,0.49,1,6881.722,3,0.04,0.25
0,430,target,"[(1160, 798)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.333333333,0.561,1,6887.705,3,0.04,0.25
0,431,target,"[(1175, 801)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.733333333,0.574,1,6893.989,3,0.04,0.25
0,432,target,"[(1161, 804)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",1.183333333,0.687,1,6899.355,3,0.04,0.25
0,433,target,"[(1162, 784)]",[],[1],[0.7666666666666666],horizontal,"(890.0, 262.0)",1.133333333,0.726,1,6905.521,3,0.04,0.25
0,434,target,"[(1161, 791)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.116666667,0.479,1,6912.045,3,0.04,0.25
0,435,catch,"[(1148, 812)]",[],[1],[],vertical,"(890.0, 762.0)",1.65,nan,1,6917.854,3,0.04,0.25
0,436,catch,"[(1150, 828)]",[],[1],[],vertical,"(390.0, 762.0)",1.65,nan,1,6924.19,3,0.04,0.25
0,437,target,"[(1158, 811)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.616666667,0.561,1,6930.09,3,0.04,0.25
0,438,target,"[(1137, 821)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.8,0.576,1,6935.704,3,0.04,0.25
0,439,target,"[(1158, 795)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.7,0.54,1,6941.564,3,0.04,0.25
0,440,target,"[(1173, 797)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.683333333,nan,0,6947.357,0,0.04,0.25
0,441,target,"[(1141, 808)]",[],[1],"[0.85, 0.85]",horizontal,"(390.0, 262.0)",1.483333333,"0.805,nan",0,6951.687,0,0.04,0.25
0,442,target,"[(1136, 794)]",[],[1],[0.65],vertical,"(890.0, 262.0)",0.783333333,0.609,1,6957.356,1,0.04,0.25
0,443,target,"[(1173, 804)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.983333333,0.475,1,6962.054,1,0.04,0.25
0,444,catch,"[(1170, 803)]",[],[1],[],vertical,"(890.0, 262.0)",1.65,nan,1,6967.106,1,0.02,0.25
0,445,catch,"[(1165, 808)]",[],[1],[],vertical,"(890.0, 762.0)",1.65,nan,1,6972.64,2,0.02,0.25
0,446,target,"[(1162, 791)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.933333333,0.521,1,6978.189,2,0.02,0.25
0,447,target,"[(1135, 793)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.883333333,0.591,1,6983.522,2,0.02,0.25
0,448,target,"[(1151, 796)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.5,0.359,1,6988.987,2,0.02,0.25
0,449,target,"[(1169, 792)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7,nan,0,6994.884,0,0.02,0.25
0,450,catch,"[(1175, 801)]",[],[1],[],vertical,"(390.0, 762.0)",1.65,nan,1,6999.082,1,0.02,0.25
0,451,catch,"[(1175, 802)]",[],[1],[],horizontal,"(890.0, 262.0)",1.65,nan,1,7004.379,1,0.02,0.25
0,452,target,"[(1138, 827)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.533333333,0.392,1,7009.415,1,0.02,0.25
