block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
7,False,364,0.988,59,[],[],"[(1170, 910)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.491],1,2015.119
7,False,365,0.436,26,[],[],"[(1182, 903)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.509],1,2018.123
7,False,366,0.872,52,[],[],"[(1215, 893)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.797],0,2020.59
7,False,367,0.793,47,[],[],"[(1190, 912)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.468],1,2023.793
7,False,368,0.988,59,[],[],"[(1203, 904)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.816],0,2026.799
7,False,369,0.569,34,[],[],"[(1203, 878)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.432],1,2030.133
7,False,370,1.169,70,[],[],"[(1168, 901)]",[],[1],[120],[2.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.811],0,2037.364
7,False,371,0.698,41,[],[],"[(1172, 885)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.459],1,2040.883
7,False,372,1.406,84,[],[],"[(1178, 901)]",[],[1],[134],[2.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.806],0,2043.935
7,False,373,0.313,18,[],[],"[(1208, 896)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.553],1,2047.644
7,False,374,1.363,81,[],[],"[(1243, 888), (1193, 891)]",[],"[0, 1]",[131],[2.183333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.806],0,2050.795
7,False,375,1.111,66,[],[],"[(1215, 885)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.266],1,2058.166
7,False,376,0.319,19,[],[],"[(1184, 893)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.737],1,2061.02
7,False,377,0.741,44,[],[],"[(1190, 899)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.415],1,2063.623
7,False,378,1.087,65,[],[2107566],"[(772, 876), (1209, 893)]","[(1193, 909)]","[0, 1]","[65, 115]","[1.0833333333333333, 1.9166666666666667]","[640.0, 512.0]",horizontal,"(390.0, 262.0)","[0, 0.804]",0,2066.339
7,False,379,0.573,34,[],[],"[(1211, 893)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.604],1,2072.287
7,False,380,1.433,85,[],[2114600],"[(1184, 897)]","[(1180, 913)]",[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2075.592
7,False,381,0.772,46,[],[],"[(1179, 910)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.535],1,2078.538
7,False,382,0.828,49,[],[],"[(1191, 910)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.478],1,2081.509
7,False,383,0.615,36,[],[],"[(1227, 893)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.478],1,2084.334
7,False,384,0.72,43,[],[],"[(1199, 893)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.802],0,2086.958
7,False,385,1.044,62,[],[],"[(1196, 909)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.809],0,2089.982
7,False,386,0.973,58,[],[],"[(1172, 900)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.235],1,2096.882
7,False,387,1.115,66,[],[],"[(1168, 903)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.557],1,2099.823
7,False,388,0.581,34,[],[],"[(1224, 904)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.805],0,2103.044
7,False,389,0.621,37,[],[],"[(1196, 886)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.807],0,2105.957
7,False,390,1.148,68,[],[],"[(1203, 918)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.806],0,2108.964
7,False,391,1.375,82,[],[],"[(1203, 890)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.295],1,2112.451
7,False,392,1.014,60,[],[],"[(1205, 896)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.068],1,2115.684
7,False,393,1.207,72,[],[2159568],"[(1242, 895), (1233, 881), (1203, 875)]","[(1190, 898)]","[0, 0, 1]",[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,2118.294
7,False,394,1.495,89,[],[2163317],"[(1247, 894), (1227, 875)]","[(1207, 890)]","[0, 1]",[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2123.506
7,False,395,0.879,52,[],[],"[(1190, 886)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.524],1,2127.256
7,False,396,1.471,88,[],[],"[(1227, 895)]",[],[1],[138],[2.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.801],0,2130.625
7,False,397,0.789,47,[],[],"[(1203, 895)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.525],1,2134.52
7,False,398,0.385,23,[],[],"[(1221, 890)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.799],0,2137.369
7,False,399,1.36,81,[],[],"[(1226, 909)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.032],1,2140.087
7,False,400,1.275,76,[],[],"[(1227, 906)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.134],1,2143.436
7,False,401,1.02,61,[],[],"[(1196, 881)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.082],1,2146.404
7,False,402,0.674,40,[],[],"[(1209, 752), (1223, 893)]",[],"[0, 1]",[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.807],0,2154.179
7,False,403,0.627,37,[],[],"[(1227, 898)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.555],1,2159.955
7,False,404,0.321,19,[],[],"[(1226, 894)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.623],1,2162.684
7,False,405,1.152,69,[],[2206516],"[(1245, 885), (1257, 906), (1203, 880)]","[(1183, 899)]","[0, 0, 1]",[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,2165.135
7,False,406,1.365,81,[],[],"[(1227, 888)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.229],1,2170.452
7,False,407,0.848,50,[],[],"[(1205, 899)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.539],1,2173.61
7,False,408,1.04,62,[],[],"[(1245, 898), (1250, 896), (1209, 895)]",[],"[0, 0, 1]",[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.052],1,2176.489
7,False,409,0.537,32,[],[],"[(1215, 892)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.539],1,2182.355
7,False,410,1.151,69,[],[],"[(1212, 884)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.049],1,2184.956
7,False,411,1.385,83,[],[],"[(1208, 879)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.167],1,2187.698
7,False,412,0.956,57,[],[],"[(1214, 870)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.438],1,2190.754
7,False,413,0.743,44,[],[],"[(1208, 895)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.49],1,2193.656
7,False,414,0.475,28,[],[],"[(1213, 892)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.529],1,2196.401
7,False,415,1.037,62,[],[],"[(1203, 899)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.523],1,2198.942
7,False,416,1.443,86,[],[2260180],"[(1209, 659), (1134, 910)]","[(1152, 922)]","[0, 1]",[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2202.082
7,False,417,0.869,52,[],[],"[(1190, 888)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.232],1,2224.121
7,False,418,0.749,44,[],[],"[(1208, 897)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.803],0,2226.839
7,False,419,0.446,26,[],[],"[(1192, 890)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.528],1,2229.953
7,False,420,0.408,24,[],[],"[(1197, 902)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.574],1,2232.554
8,False,421,1.126,67,[],[],"[(1188, 903)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.574],1,2235.075
8,False,422,1.324,79,[],[2277240],"[(1188, 905)]","[(1162, 901)]",[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2238.3
8,False,423,1.014,60,[],[],"[(1193, 902)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.248],1,2241.18
8,False,424,0.798,47,[],[],"[(1179, 909)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.445],1,2244.14
8,False,425,0.337,20,[],[],"[(1208, 903)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.596],1,2246.9
8,False,426,0.954,57,[],[],"[(1227, 898)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.433],1,2249.372
8,False,427,0.302,18,[],[],"[(1208, 899)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.575],1,2252.291
8,False,428,1.448,86,[],[],"[(1191, 902)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.164],1,2254.695
8,False,429,0.778,46,[],[],"[(1190, 904)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.475],1,2257.816
8,False,430,0.385,23,[],[],"[(1221, 895)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.806],0,2260.592
8,False,431,1.157,69,[],[],"[(1193, 890)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.423],1,2263.342
8,False,432,0.51,30,[],[],"[(1220, 896)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.542],1,2266.487
8,False,433,0.958,57,[],[],"[(1190, 897)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.198],1,2269.045
8,False,434,0.42,25,[],[],"[(1189, 894)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.57],1,2271.785
8,False,435,0.685,41,[],[],"[(1233, 894), (1232, 899), (1203, 899)]",[],"[0, 0, 1]",[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.366],1,2274.356
8,False,436,0.552,33,[],[],"[(1184, 904)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.493],1,2289.371
8,False,437,0.434,26,[],[],"[(1186, 897)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.556],1,2291.982
8,False,438,0.477,28,[],[],"[(1190, 894)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.798],0,2294.442
8,False,439,1.48,88,[],[2343299],"[(1209, 893)]","[(1170, 893)]",[1],[49],[0.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2297.223
8,False,440,0.36,21,[],[],"[(1211, 888)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.744],1,2307.236
8,False,441,1.331,79,[],[2348557],"[(1208, 889)]","[(1171, 900)]",[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2309.904
8,False,442,0.618,37,[],[],"[(1202, 884)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.488],1,2312.495
8,False,443,0.488,29,[],[],"[(1190, 896)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.804],0,2315.158
8,False,444,1.009,60,[],[],"[(1197, 894)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.295],1,2317.99
8,False,445,1.217,73,[],[],"[(1200, 896)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.21],1,2320.811
8,False,446,0.444,26,[],[],"[(1215, 883)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.545],1,2323.776
8,False,447,0.464,27,[],[],"[(1197, 902)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.528],1,2326.309
8,False,448,0.928,55,[],[],"[(1189, 904)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.536],1,2328.803
8,False,449,0.999,59,[],[],"[(1178, 890)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.798],0,2331.834
8,False,450,0.896,53,[],[],"[(1201, 892)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.117],1,2335.175
8,False,451,0.933,55,[],[],"[(1221, 890)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.802],0,2343.876
8,False,452,1.166,69,[],[2385817],"[(1215, 893)]","[(1168, 898)]",[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2347.188
8,False,453,0.809,48,[],[],"[(1209, 704), (1203, 894)]",[],"[0, 1]",[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.798],0,2349.752
8,False,454,1.27,76,[],[],"[(1220, 881)]",[],[1],[126],[2.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.805],0,2352.939
8,False,455,0.663,39,[],[],"[(1220, 897)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.807],0,2356.539
8,False,456,0.589,35,[],[],"[(1209, 894)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.525],1,2359.881
8,False,457,1.402,84,[],[],"[(1196, 903)]",[],[1],[134],[2.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.799],0,2362.522
8,False,458,0.415,24,[],[],"[(1202, 899)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.527],1,2366.259
8,False,459,1.212,72,[],[2407550],"[(1196, 890)]","[(1183, 906)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2368.772
8,False,460,0.941,56,[],[],"[(1188, 890)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.513],1,2371.49
8,False,461,1.344,80,[],[],"[(1190, 890)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.1],1,2374.624
8,False,462,0.357,21,[],[],"[(721, 651), (1196, 876)]",[],"[0, 1]",[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.474],1,2377.609
8,False,463,1.251,75,[],[2421107],"[(1189, 890)]","[(1154, 900)]",[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2382.48
8,False,464,0.416,24,[],[],"[(1188, 885)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.572],1,2385.052
8,False,465,1.365,81,[],[2426517],"[(1212, 899)]","[(1157, 910)]",[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2387.608
8,False,466,0.792,47,[],[],"[(1196, 880)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.799],0,2390.451
8,False,467,1.44,86,[],[2432635],"[(1208, 881)]","[(1150, 894)]",[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2393.679
8,False,468,0.791,47,[],[],"[(1186, 885)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.804],0,2396.575
8,False,469,0.583,34,[],[],"[(1218, 876)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.555],1,2399.898
8,False,470,0.605,36,[],[],"[(1196, 893)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.424],1,2402.53
8,False,471,0.987,59,[],[],"[(1196, 894)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.314],1,2405.096
8,False,472,1.403,84,[],[2446677],"[(1204, 894)]","[(1157, 901)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2407.906
8,False,473,0.586,35,[],[],"[(1176, 888)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.459],1,2410.611
8,False,474,1.364,81,[],[2451991],"[(1190, 890)]","[(1163, 902)]",[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2413.292
8,False,475,1.323,79,[],[],"[(1191, 897)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.345],1,2415.921
8,False,476,1.437,86,[],[2458400],"[(1185, 899)]","[(1163, 904)]",[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2419.502
8,False,477,1.484,89,[],[],"[(1172, 890)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.266],1,2422.334
8,False,478,0.842,50,[],[],"[(1190, 899)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.463],1,2425.885
8,False,479,0.857,51,[],[],"[(1215, 896)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.621],1,2428.697
8,False,480,1.366,81,[],[],"[(1202, 904)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.145],1,2431.667
9,False,481,0.865,51,[],[],"[(1202, 893)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.461],1,2434.726
9,False,482,0.549,32,[],[],"[(1200, 894)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.473],1,2437.564
9,False,483,0.387,23,[],[],"[(721, 594), (1190, 902)]",[],"[0, 1]",[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.631],1,2440.091
9,False,484,0.995,59,[],[],"[(1198, 890)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.326],1,2446.392
9,False,485,0.549,32,[],[],"[(1209, 889)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.56],1,2449.237
9,False,486,0.891,53,[],[],"[(1192, 897)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.458],1,2451.838
9,False,487,0.418,25,[],[],"[(1196, 902)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.559],1,2454.703
9,False,488,0.313,18,[],[],"[(1193, 904)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.686],1,2457.209
9,False,489,0.79,47,[],[],"[(1187, 904)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.636],1,2459.754
9,False,490,1.142,68,[],[],"[(1204, 911)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.496],1,2462.724
9,False,491,0.596,35,[],[],"[(1172, 909)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.481],1,2465.886
9,False,492,0.516,30,[],[],"[(1172, 896)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.528],1,2469.734
9,False,493,0.835,50,[],[],"[(1184, 907)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.357],1,2472.32
9,False,494,0.775,46,[],[],"[(1176, 909)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.612],1,2475.688
9,False,495,1.119,67,[],[],"[(1185, 892)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.521],1,2478.788
9,False,496,1.085,65,[],[],"[(1173, 889)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.365],1,2481.953
9,False,497,1.037,62,[],[],"[(1202, 900)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.572],1,2484.952
9,False,498,1.059,63,[],[],"[(1164, 890)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.184],1,2488.088
9,False,499,1.084,65,[],[],"[(1196, 899)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.214],1,2492.255
9,False,500,0.793,47,[],[],"[(1196, 906)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.53],1,2495.087
9,False,501,1.442,86,[],[],"[(1180, 898)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.101],1,2497.91
9,False,502,1.087,65,[],[],"[(1152, 907)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.366],1,2500.988
9,False,503,0.536,32,[],[],"[(1204, 900)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.505],1,2504.012
9,False,504,1.355,81,[],[],"[(1154, 907)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.342],1,2506.638
9,False,505,1.196,71,[],[],"[(1190, 894)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.323],1,2509.854
9,False,506,0.558,33,[],[],"[(1168, 889)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.498],1,2512.874
9,False,507,1.286,77,[],[],"[(1173, 902)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.284],1,2515.509
9,False,508,1.352,81,[],[],"[(1203, 901)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.364],1,2518.674
9,False,509,0.467,28,[],[],"[(1215, 902)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.637],1,2521.935
9,False,510,1.294,77,[],[],"[(1185, 890)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.018],1,2524.594
9,False,511,1.492,89,[],[2566382],"[(1190, 894)]","[(1194, 897)]",[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2527.464
9,False,512,0.602,36,[],[],"[(1185, 898)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.463],1,2530.324
9,False,513,1.345,80,[],[2572854],"[(1166, 885)]","[(1132, 898)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2534.089
9,False,514,1.183,70,[],[],"[(1142, 901)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.425],1,2536.79
9,False,515,1.421,85,[],[2578987],"[(1197, 898)]","[(1179, 902)]",[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2540.202
9,False,516,1.096,65,[],[],"[(1178, 892)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.134],1,2542.93
9,False,517,1.169,70,[],[2584816],"[(1196, 909)]","[(1154, 910)]",[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,2546.206
9,False,518,0.487,29,[],[],"[(1190, 889)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.524],1,2548.755
9,False,519,0.882,52,[],[],"[(1172, 887)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.444],1,2551.421
9,False,520,1.277,76,[],[],"[(1207, 890)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.49],1,2554.306
9,False,521,0.691,41,[],[],"[(1202, 898)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.509],1,2557.596
9,False,522,0.392,23,[],[],"[(1163, 918)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.662],1,2560.356
9,False,523,0.323,19,[],[],"[(1167, 884)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.536],1,2562.986
