block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1059, 853)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",0.55,0.386,1,1.069,1,0.0,same
0,2,valid,"[(1113, 855)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.3,0.479,1,6.822,1,0.0,same
0,3,invalid_adjacent_other_bar,"[(1072, 850)]","[(1073, 852)]",[1],[0.4666666666666667],vertical,"(390.0, 762.0)",,"('bar', 0.479)",0,16.406,0,0.0,other
0,4,valid,"[(1120, 801)]","[(1113, 820)]",[1],[0.1],vertical,"(390.0, 262.0)",,"('bar', 0.115)",0,10429.335,0,0.0,same
0,5,valid,"[(1071, 857)]",[],[1],[],vertical,"(890.0, 762.0)",,"('fix', 0.558)",0,10432.282,0,0.0,same
0,6,valid,"[(1071, 858)]",[],[1],[],vertical,"(890.0, 762.0)",,"('fix', 0.086)",0,13931.769,0,0.0,same
0,7,catch,"[(1153, 820)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,16127.404,1,0.0,same
0,8,valid,"[(1076, 788)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.374)",0,16291.264,0,0.0,same
0,9,catch,"[(1110, 817)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.376),nan",0,16297.794,0,0.1111111111111111,same
0,10,valid,"[(1097, 821)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.393)",0,16301.644,0,0.1,same
0,11,catch,"[(1092, 864)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,16305.683,1,0.09090909090909091,same
0,12,valid,"[(1133, 837)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",0.75,0.396,1,16311.002,1,0.08333333333333333,same
0,13,valid,"[(1122, 818)]",[],[1],[0.4],vertical,"(890.0, 262.0)",0.9333333333333333,0.361,1,16316.635,1,0.07692307692307693,same
0,14,valid,"[(1133, 827)]",[],[1],[0.4],vertical,"(390.0, 262.0)",0.45,0.364,1,16322.077,2,0.07142857142857142,same
0,15,valid,"[(1163, 822)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.43333333333333335,0.525,1,16369.244,2,0.06666666666666667,same
0,16,valid,"[(1146, 843)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.4166666666666667,nan,0,16450.085,0,0.0625,same
0,17,catch,"[(1092, 828)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,16454.644,1,0.058823529411764705,same
