block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,catch,"[(1038, 854)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,0.05,1,0,0.1
0,2,target,"[(1041, 806)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.45,0.505,1,2317.057,1,0,0.1
0,3,target,"[(1059, 786)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 262.0)",1.533333333,0.153,0,2331.705,0,0,0.1
0,4,target,"[(1033, 769)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.3,nan,0,2336.379,0,0,0.1
0,5,target,"[(1039, 815)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.983333333,0.5,1,2341.436,1,0,0.1
0,6,target,"[(1055, 787)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.716666667,0.571,1,2347.557,1,0,0.1
0,7,target,"[(1068, 789)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 262.0)",1.133333333,0.293,1,2352.676,1,0,0.1
0,8,catch,"[(1056, 789)]",[],[1],[0.03333333333333333],horizontal,"(390.0, 262.0)",1.6,"0.019,nan",0,2357.673,0,0.125,0.1
0,9,target,"[(1052, 784)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.833333333,0.527,1,2362.312,1,0.111111111,0.1
0,10,target,"[(1051, 784)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.3,0.472,1,2366.801,1,0.1,0.1
0,11,target,"[(1055, 782)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.483333333,0.352,1,2371.971,1,0.090909091,0.1
0,12,target,"[(1045, 752), (1051, 790)]",[],"[0, 1]",[0.36666666666666664],vertical,"(890.0, 762.0)",1.416666667,0.329,1,2377.209,2,0.083333333,0.1
0,13,target,"[(1052, 772)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.033333333,0.552,1,2384.442,2,0.076923077,0.1
0,14,target,"[(1052, 770)]",[],[1],[0.35],vertical,"(390.0, 762.0)",1.3,0.306,1,2389.835,2,0.071428571,0.1
0,15,catch,"[(1057, 770)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.572),nan",0,2395.264,0,0.133333333,0.1
0,16,target,"[(1039, 788)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.1,0.379,1,2399.968,1,0.125,0.1
0,17,target,"[(1054, 762)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.033333333,0.427,1,2405.018,1,0.117647059,0.1
0,18,target,"[(1070, 777)]",[],[1],[0.35],horizontal,"(390.0, 762.0)",1.416666667,0.311,1,2410.034,1,0.111111111,0.1
0,19,target,"[(1063, 791)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.966666667,0.475,1,2415.501,2,0.105263158,0.1
0,20,target,"[(1037, 780)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.883333333,0.411,1,2420.901,2,0.1,0.1
0,21,target,"[(1069, 799)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",1.083333333,0.393,1,2426.043,2,0.095238095,0.1
0,22,target,"[(1069, 796)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",0.916666667,0.395,1,2431.704,2,0.090909091,0.1
0,23,catch,"[(1054, 782)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,2437.059,3,0.086956522,0.1
0,24,target,"[(1055, 794)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.298)",0,2443.151,0,0.125,0.1
0,25,catch,"[(1033, 790)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.443),nan",0,2447.736,0,0.16,0.1
0,26,target,"[(1056, 781)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.383333333,0.523,1,2452.448,1,0.153846154,0.1
0,27,target,"[(1056, 772)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.483333333,nan,0,2456.701,0,0.148148148,0.1
0,28,target,"[(1054, 789)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.466666667,0.478,1,2460.666,1,0.142857143,0.1
0,29,target,"[(1056, 772)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.666666667,0.481,1,2465.499,1,0.137931034,0.1
0,30,target,"[(1057, 783)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.2,0.455,1,2470.09,1,0.133333333,0.1
0,31,target,"[(1066, 799)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",1.516666667,0.281,1,2475.535,2,0.129032258,0.1
0,32,target,"[(1055, 769)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",0.866666667,0.428,1,2481.573,2,0.125,0.1
0,33,target,"[(1057, 771)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.366666667,0.494,1,2486.679,2,0.121212121,0.1
0,34,target,"[(1058, 779)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.35,nan,0,2491.683,0,0.117647059,0.1
0,35,target,"[(1037, 792)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.7,0.46,1,2496.397,1,0.114285714,0.1
0,36,target,"[(1052, 825)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.116666667,nan,0,2501.384,0,0.111111111,0.1
0,37,target,"[(1032, 789)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.85,nan,0,4012.106,0,0.108108108,0.1
0,38,catch,"[(1029, 844)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,4021.573,1,0.105263158,0.1
0,39,target,"[(1043, 816)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.25,0.436,1,4028.264,1,0.102564103,0.1
0,40,target,"[(1051, 800)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.483333333,nan,0,4066.487,0,0.1,0.1
0,41,target,"[(1015, 816)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.016666667,nan,0,4070.956,0,0.097560976,0.1
0,42,target,"[(1057, 809)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.083333333,nan,0,4077.159,0,0.095238095,0.1
0,43,target,"[(1030, 790)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.033333333,nan,0,4082.186,0,0.093023256,0.1
0,44,target,"[(1065, 852)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1,0.656,1,4097.329,1,0.090909091,0.1
0,45,target,"[(1045, 799)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.95,nan,0,4448.174,0,0.088888889,0.1
0,46,target,"[(1025, 815)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.65,0.477,1,4453.282,1,0.086956522,0.1
0,47,target,"[(1066, 796)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.15,0.556,1,4459.858,1,0.085106383,0.1
0,48,target,"[(1053, 787)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.466666667,0.556,1,4465.124,1,0.083333333,0.1
0,49,catch,"[(1043, 794)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,4470.54,2,0.081632653,0.1
0,50,target,"[(1063, 831)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.566666667,0.555,1,4475.925,2,0.08,0.25
0,51,target,"[(1068, 798)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.7,0.602,1,4481.642,2,0.08,0.25
0,52,catch,"[(1069, 800)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,4487.26,2,0.08,0.25
0,53,target,"[(1063, 775)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1,nan,0,4492.808,0,0.08,0.25
0,54,target,"[(1032, 807)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.583333333,0.541,1,4498.258,1,0.08,0.25
0,55,target,"[(1054, 782)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5,0.522,1,4503.417,1,0.08,0.25
0,56,target,"[(1060, 782)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.516666667,0.524,1,4508.347,1,0.08,0.25
0,57,target,"[(1052, 807)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1,0.649,1,4512.823,2,0.08,0.25
0,58,target,"[(1047, 775)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.997)",0,4518.753,0,0.08,0.25
0,59,target,"[(1069, 800)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.8,0.472,1,4523.04,1,0.08,0.25
0,60,target,"[(1053, 820)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.683333333,0.464,1,4528.104,1,0.08,0.25
