block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1136, 801)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",1.1333333333333333,0.357,1,0.532,1,0.0,same
0,2,valid,"[(1084, 863)]",[],[1],[0.2],horizontal,"(890.0, 762.0)",0.7333333333333333,0.166,0,9.634,0,0.0,same
0,3,catch,"[(1096, 827)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,58.249,1,0.0,same
0,4,valid,"[(1161, 790)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.7333333333333333,0.486,1,63.438,1,0.0,same
0,5,valid,"[(1165, 811)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.603,1,68.272,1,0.0,same
0,6,valid,"[(1183, 793)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.5,0.516,1,73.483,2,0.0,same
0,7,valid,"[(1180, 808)]",[],[1],[0.7666666666666666],vertical,"(890.0, 262.0)",1.1,0.715,1,79.432,2,0.0,same
0,8,catch,"[(1170, 783)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.476),nan",0,84.838,0,0.125,same
0,9,valid,"[(1150, 830)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.48333333333333334,0.575,1,89.336,1,0.1111111111111111,same
0,10,valid,"[(1174, 778)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8833333333333333,nan,0,94.269,0,0.1,same
0,11,valid,"[(1164, 821)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2833333333333332,nan,0,98.829,0,0.09090909090909091,same
0,12,valid,"[(1113, 801)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.36666666666666664,0.525,1,103.781,1,0.08333333333333333,same
0,13,valid,"[(1179, 790)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.8833333333333333,0.595,1,108.238,1,0.07692307692307693,same
0,14,valid,"[(1179, 768)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.1,0.541,1,113.367,1,0.07142857142857142,same
0,15,valid,"[(1185, 780)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",0.6,0.705,1,118.402,2,0.06666666666666667,same
0,16,invalid_adjacent_other_bar,"[(1182, 797)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.4166666666666667,0.574,1,124.167,2,0.0625,other
0,17,invalid_same_bar,"[(1167, 785)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.4333333333333333,nan,0,129.988,0,0.058823529411764705,same
0,18,valid,"[(1044, 825)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.084)",0,135.331,0,0.05555555555555555,same
0,19,invalid_same_bar,"[(1103, 840)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.3833333333333333,nan,0,141.117,0,0.05263157894736842,same
0,20,valid,"[(1115, 837)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",1.05,0.693,1,145.606,1,0.05,same
0,21,valid,"[(1164, 805)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.3666666666666667,0.503,1,152.185,1,0.047619047619047616,same
0,22,valid,"[(1145, 816)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8333333333333334,nan,0,157.502,0,0.045454545454545456,same
0,23,catch,"[(1112, 799)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,162.206,1,0.043478260869565216,same
0,24,valid,"[(1163, 805)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.75,0.672,1,168.002,1,0.041666666666666664,same
0,25,valid,"[(1166, 813)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",1.0333333333333332,0.619,1,172.67,1,0.04,same
0,26,valid,"[(1187, 792)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.4166666666666667,0.526,1,177.785,2,0.038461538461538464,same
0,27,catch,"[(1202, 801)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,183.899,2,0.037037037037037035,same
0,28,valid,"[(1175, 807)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.5833333333333334,0.474,1,189.669,2,0.03571428571428571,same
0,29,valid,"[(1186, 811)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.1666666666666667,0.595,1,194.883,3,0.034482758620689655,same
0,30,valid,"[(1180, 796)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.5,0.472,1,200.836,3,0.03333333333333333,same
0,31,valid,"[(1184, 796)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.15,0.525,1,206.279,3,0.03225806451612903,same
0,32,valid,"[(1180, 789)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.2,0.463,1,212.355,3,0.03125,same
0,33,valid,"[(1183, 790)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.2833333333333332,0.45,1,218.855,3,0.030303030303030304,same
0,34,valid,"[(1183, 781)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.4,0.459,1,225.02,3,0.029411764705882353,same
0,35,catch,"[(1206, 786)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,230.398,3,0.02857142857142857,same
0,36,catch,"[(1189, 787)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,236.502,3,0.027777777777777776,same
0,37,invalid_same_bar,"[(1188, 782)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.5,0.458,1,242.781,3,0.02702702702702703,same
0,38,valid,"[(1178, 763)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.85,0.464,1,249.073,3,0.02631578947368421,same
0,39,valid,"[(1210, 771)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7666666666666666,0.482,1,254.551,3,0.02564102564102564,same
0,40,invalid_adjacent_other_bar,"[(1206, 759)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2,nan,0,260.12,0,0.025,other
0,41,catch,"[(1175, 787)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,265.487,1,0.024390243902439025,same
0,42,invalid_adjacent_other_bar,"[(1193, 784)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6333333333333333,nan,0,270.669,0,0.023809523809523808,other
0,43,valid,"[(1168, 792)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.15,0.468,1,275.133,1,0.023255813953488372,same
0,44,valid,"[(1210, 773)]",[],[1],[],vertical,"(890.0, 762.0)",,"('fix', 0.2)",0,280.159,0,0.022727272727272728,same
0,45,valid,"[(1135, 789)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.4833333333333334,0.464,1,281.824,1,0.022222222222222223,same
0,46,valid,"[(1208, 797)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5833333333333334,0.572,1,287.386,1,0.021739130434782608,same
0,47,invalid_adjacent_other_bar,"[(1204, 787)]",[],[1],[0.75],horizontal,"(390.0, 262.0)",0.8,0.697,1,292.231,1,0.02127659574468085,other
0,48,invalid_same_bar,"[(1205, 800)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.427)",0,296.919,0,0.020833333333333332,same
0,49,valid,"[(1152, 824)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.05,nan,0,299.129,0,0.02040816326530612,same
0,50,valid,"[(1143, 794)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.0333333333333332,0.473,1,303.632,1,0.02,same
0,51,valid,"[(1165, 792)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.95,0.67,1,309.106,1,0.02,same
0,52,valid,"[(1181, 800)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.4,0.439,1,314.437,1,0.02,same
0,53,valid,"[(1177, 791)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.6166666666666667,0.587,1,319.995,2,0.02,same
0,54,valid,"[(1175, 777)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6333333333333333,nan,0,325.051,0,0.02,same
0,55,valid,"[(1131, 782)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.2166666666666666,0.493,1,329.923,1,0.02,same
0,56,catch,"[(1165, 782)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,335.372,1,0.02,same
0,57,valid,"[(1209, 784)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.5166666666666666,0.472,1,341.073,1,0.02,same
0,58,invalid_same_bar,"[(1179, 775)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.2333333333333334,0.489,1,346.664,2,0.0,same
0,59,valid,"[(1182, 770)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.4,0.443,1,352.698,2,0.0,same
0,60,valid,"[(1210, 794)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('fix', 0.198)",0,357.106,0,0.0,same
0,61,invalid_same_bar,"[(1125, 812)]",[],[1],[0.7666666666666666],horizontal,"(390.0, 262.0)",1.1,0.714,1,358.95,1,0.0,same
0,62,valid,"[(1172, 774)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.1833333333333333,0.447,1,364.225,1,0.0,same
0,63,valid,"[(1182, 781)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1.1333333333333333,0.652,1,369.656,1,0.0,same
0,64,valid,"[(1208, 796)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.4,nan,0,375.555,0,0.0,same
0,65,catch,"[(1134, 770)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,379.723,1,0.0,same
0,66,catch,"[(1163, 748), (1120, 809)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",1.7,nan,1,385.288,1,0.0,same
