block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1111, 883), (1111, 883), (786, 855), (1067, 869)]",[],"[1, 1, 0, 1]",[0.6166666666666667],vertical,"(390.0, 262.0)",0.5166666666666666,0.578,1,0.417,1
0,2,target,"[(1127, 862)]",[],[1],[0.4],vertical,"(890.0, 262.0)",0.7166666666666667,0.372,1,466.95,1
0,3,target,"[(1148, 837)]",[],[1],[0.3333333333333333],vertical,"(390.0, 762.0)",1.1666666666666667,0.306,1,765.611,1
0,4,target,"[(1084, 834)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",1.4,0.286,1,895.205,2
0,5,target,"[(1012, 871)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.5333333333333333,nan,0,906.773,0
0,6,target,"[(1017, 858)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8833333333333333,nan,0,1308.773,0
0,7,target,"[(1032, 846)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.65,0.542,1,1313.539,1
0,8,target,"[(1045, 829)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 262.0)",1.5,0.338,1,1319.072,1
0,9,catch,"[(1040, 847)]",[],[1],[],vertical,"(890.0, 262.0)",1.45,nan,1,1324.489,1
0,10,catch,"[(1055, 829)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.533),nan",0,1329.272,0
0,11,target,"[(1065, 842)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0666666666666667,0.493,1,1333.821,1
0,12,target,"[(1049, 842)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.7166666666666667,0.476,1,1338.495,1
0,13,catch,"[(1042, 845)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.334),nan",0,1343.239,0
0,14,target,"[(1049, 825)]",[],[1],[0.06666666666666667],vertical,"(890.0, 262.0)",1.5,0.035,0,1347.889,0
0,15,target,"[(1033, 856)]",[],[1],[0.8],vertical,"(390.0, 262.0)",1.6833333333333333,0.775,1,1352.822,1
0,16,target,"[(1052, 842)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.3,nan,0,1358.736,0
