block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1120, 1004), (777, 276), (496, 598), (959, 868), (1093, 867)]",[],"[0, 0, 0, 0, 1]",[0.36666666666666664],horizontal,"(890.0, 762.0)",1.0166666666666666,0.327,1,0.092,1,0.0,0.1
0,2,target,"[(1049, 812)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2833333333333332,0.47,1,640.26,1,0.0,0.1
0,3,target,"[(1052, 806)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6666666666666666,nan,0,708.778,0,0.0,0.1
0,4,target,"[(1052, 800)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.3833333333333333,nan,0,713.259,0,0.0,0.1
0,5,target,"[(1043, 824)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.6166666666666667,0.558,1,718.643,1,0.0,0.1
0,6,catch,"[(1055, 796)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,723.501,1,0.0,0.1
0,7,target,"[(1052, 791)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.85,0.489,1,728.543,1,0.0,0.1
0,8,target,"[(1054, 801)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.6,0.457,1,733.976,2,0.0,0.1
0,9,target,"[(1063, 813)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.1666666666666667,0.381,1,739.486,2,0.0,0.1
0,10,target,"[(1053, 799)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.7166666666666667,0.503,1,745.299,2,0.0,0.1
0,11,target,"[(1077, 794)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.6833333333333333,0.443,1,750.414,2,0.0,0.1
0,12,target,"[(1057, 798)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.3666666666666667,0.263,1,755.544,3,0.0,0.1
0,13,target,"[(1072, 791)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.95,0.607,1,761.41,3,0.0,0.1
0,14,target,"[(1057, 837)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.8833333333333333,0.572,1,767.38,3,0.0,0.1
0,15,target,"[(1066, 795)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.4666666666666666,0.412,1,773.394,3,0.0,0.1
0,16,target,"[(1055, 800)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.9166666666666666,0.455,1,779.644,3,0.0,0.1
0,17,target,"[(1051, 791)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.2333333333333334,0.425,1,785.339,3,0.0,0.1
0,18,target,"[(1027, 846)]",[],[1],[0.8166666666666667],horizontal,"(890.0, 262.0)",0.9833333333333333,0.772,1,791.418,3,0.0,0.1
0,19,target,"[(1033, 810)]",[],[1],[0.35],vertical,"(890.0, 762.0)",1.4833333333333334,0.309,1,799.978,3,0.0,0.1
0,20,target,"[(1033, 791)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.55,0.522,1,805.91,3,0.0,0.1
0,21,catch,"[(1038, 791)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.485),nan",0,811.193,0,0.047619047619047616,0.1
0,22,target,"[(1041, 794)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.5333333333333333,0.467,1,815.801,1,0.045454545454545456,0.1
0,23,target,"[(1037, 814)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.312)",0,820.426,0,0.08695652173913043,0.1
0,24,target,"[(1052, 803)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.4166666666666667,0.623,1,825.043,1,0.08333333333333333,0.1
0,25,target,"[(1052, 796)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7333333333333333,0.49,1,829.535,1,0.08,0.1
0,26,target,"[(1057, 797)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.35,0.598,1,834.122,1,0.07692307692307693,0.1
0,27,target,"[(1028, 782)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.9166666666666666,0.442,1,838.71,2,0.07407407407407407,0.1
0,28,target,"[(1033, 772)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.1166666666666667,0.428,1,844.546,2,0.07142857142857142,0.1
0,29,target,"[(1071, 774)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.45,0.527,1,850.11,2,0.06896551724137931,0.1
0,30,target,"[(1057, 796)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 262.0)",1.2166666666666666,0.15,0,855.011,0,0.06666666666666667,0.1
0,31,target,"[(1029, 793)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.5,0.573,1,859.726,1,0.06451612903225806,0.1
0,32,target,"[(1030, 791)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.2,0.505,1,865.01,1,0.0625,0.1
0,33,target,"[(1062, 758)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.5,0.475,1,869.954,1,0.06060606060606061,0.1
0,34,target,"[(1057, 795)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.6,0.522,1,874.862,2,0.058823529411764705,0.1
0,35,target,"[(1033, 792)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.5833333333333334,0.474,1,880.193,2,0.05714285714285714,0.1
0,36,target,"[(1029, 805)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.05,0.493,1,884.971,2,0.05555555555555555,0.1
0,37,target,"[(1022, 767)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.4666666666666667,0.575,1,890.924,2,0.05405405405405406,0.1
0,38,target,"[(1071, 794)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.0,0.59,1,895.871,3,0.05263157894736842,0.1
0,39,target,"[(1054, 782)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.45,0.213,1,901.46,3,0.05128205128205128,0.1
0,40,target,"[(1034, 778)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.48333333333333334,0.454,1,907.61,3,0.05,0.1
0,41,target,"[(1033, 770)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.5166666666666666,0.426,1,913.138,3,0.04878048780487805,0.1
0,42,target,"[(1029, 786)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.0166666666666666,0.407,1,918.227,3,0.047619047619047616,0.1
0,43,target,"[(1054, 778)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",0.8166666666666667,0.422,1,924.192,3,0.046511627906976744,0.1
0,44,target,"[(1052, 795)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",0.4166666666666667,0.609,1,929.561,3,0.045454545454545456,0.1
0,45,target,"[(1029, 788)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.0666666666666667,0.487,1,934.859,3,0.044444444444444446,0.1
0,46,target,"[(1036, 792)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",0.8833333333333333,0.622,1,940.643,3,0.043478260869565216,0.1
0,47,target,"[(1033, 786)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.7166666666666667,0.528,1,946.203,3,0.0425531914893617,0.1
0,48,target,"[(1053, 791)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.8333333333333334,0.409,1,951.394,3,0.041666666666666664,0.1
0,49,target,"[(1051, 778)]",[],[1],[0.2833333333333333],vertical,"(890.0, 262.0)",1.45,0.243,1,956.808,3,0.04081632653061224,0.1
0,50,target,"[(1037, 786)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.374)",0,962.318,0,0.06,0.25
0,51,target,"[(1034, 787)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",1.5,0.15,0,966.974,0,0.06,0.25
0,52,catch,"[(1049, 804)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.518),nan",0,971.229,0,0.08,0.25
0,53,catch,"[(1029, 796)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,976.061,1,0.08,0.25
0,54,target,"[(1051, 799)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.35,0.656,1,981.029,1,0.08,0.25
0,55,catch,"[(1035, 778)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.402),nan",0,985.305,0,0.1,0.25
0,56,target,"[(1029, 804)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.05,0.441,1,989.978,1,0.1,0.25
0,57,target,"[(1034, 795)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.5166666666666666,0.472,1,995.51,1,0.1,0.25
0,58,catch,"[(1046, 792)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.383),nan",0,999.748,0,0.12,0.25
0,59,target,"[(1038, 797)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",0.9333333333333333,0.33,1,1004.46,1,0.12,0.25
0,60,target,"[(1055, 792)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.5833333333333334,0.544,1,1009.535,1,0.12,0.25
0,61,target,"[(1028, 790)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6166666666666667,nan,0,1014.36,0,0.12,0.25
0,62,target,"[(1033, 791)]",[],[1],[0.35],vertical,"(890.0, 762.0)",0.7666666666666666,0.309,1,1018.81,1,0.12,0.25
0,63,target,"[(1033, 791)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.35,0.553,1,1023.894,1,0.12,0.25
0,64,target,"[(1030, 776)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.1166666666666667,0.442,1,1028.462,1,0.12,0.25
