block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1023, 854)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.2666666666666666,0.462,1,0.067,1
0,2,target,"[(1031, 885)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.7833333333333333,0.662,1,12.249,1
0,3,target,"[(1037, 851)]",[],[1],[0.25],vertical,"(390.0, 262.0)",1.1,0.218,1,300.811,1
0,4,target,"[(1043, 851)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.3,0.561,1,306.026,2
0,5,catch,"[(1060, 809)]",[],[1],[],vertical,"(390.0, 262.0)",1.5166666666666666,nan,1,312.526,1
0,6,target,"[(1060, 822)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.9666666666666667,0.645,1,317.46,1
0,7,target,"[(1034, 831)]",[],[1],[0.18333333333333332],vertical,"(390.0, 762.0)",1.35,0.152,1,322.428,1
0,8,target,"[(1037, 833)]",[],[1],[0.23333333333333334],vertical,"(890.0, 262.0)",1.2,0.2,1,327.582,2
0,9,catch,"[(1076, 822)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.522),nan",1,333.742,1
0,10,target,"[(1039, 828)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.6833333333333333,0.612,1,338.81,1
0,11,target,"[(1039, 821)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.364)",0,344.486,0
0,12,target,"[(1063, 828)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 262.0)",0.8166666666666667,0.643,1,349.169,1
0,13,target,"[(1041, 899)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1333333333333333,0.459,1,354.343,1
0,14,target,"[(1033, 860)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.0333333333333332,0.629,1,4411.825,1
0,15,target,"[(1028, 833)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.202)",0,4417.052,0
0,16,target,"[(1028, 849)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.546)",0,4421.679,0
0,17,target,"[(1043, 848)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",1.0333333333333332,0.673,1,4431.93,1
0,18,target,"[(1033, 812)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.4333333333333333,0.552,1,4437.062,1
0,19,target,"[(1045, 848)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.5666666666666667,0.411,1,4442.36,1
0,20,catch,"[(1050, 830)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.648),nan",1,4447.719,2
0,21,target,"[(1053, 847)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 262.0)",0.5333333333333333,0.632,1,4453.774,1
0,22,target,"[(1053, 821)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 262.0)",0.8666666666666667,0.624,1,4458.653,1
0,23,target,"[(1034, 825)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.55,0.552,1,4463.729,1
0,24,target,"[(1033, 822)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1166666666666667,0.497,1,4468.582,2
0,25,target,"[(1073, 833)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.4333333333333333,0.186,1,4474.329,1
0,26,catch,"[(1039, 821)]",[],[1],[],horizontal,"(390.0, 262.0)",1.55,nan,1,4480.429,1
0,27,target,"[(1053, 827)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.1666666666666667,0.41,1,4485.502,1
0,28,target,"[(1057, 818)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.071)",0,4490.729,0
0,29,target,"[(1041, 829)]",[],[1],[0.8166666666666667],horizontal,"(890.0, 262.0)",0.6333333333333333,0.769,1,4495.512,1
0,30,target,"[(1020, 832)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.1666666666666667,0.167,1,4500.244,1
0,31,catch,"[(1041, 823)]",[],[1],[],vertical,"(390.0, 762.0)",1.3666666666666667,nan,1,4506.264,1
0,32,catch,"[(1053, 825)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.34),nan",1,4511.196,2
0,33,target,"[(1053, 833)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.9333333333333333,0.513,1,4517.683,1
0,34,target,"[(1053, 839)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",0.9,0.634,1,4522.892,1
0,35,target,"[(1033, 817)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.9666666666666667,0.518,1,4527.997,1
0,36,target,"[(1076, 812)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.1833333333333333,0.327,1,4533.48,2
0,37,target,"[(1036, 819)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.05,0.542,1,4538.872,1
0,38,target,"[(1053, 809)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.7666666666666666,0.554,1,4544.528,1
0,39,target,"[(1063, 837)]",[],[1],[3.0666666666666664],vertical,"(390.0, 262.0)",0.75,2.984,0,4549.148,0
0,40,catch,"[(1033, 859)]",[],[1],[],horizontal,"(390.0, 762.0)",1.1833333333333333,nan,1,4555.668,1
0,41,target,"[(1034, 841)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.49,1,4563.448,1
0,42,target,"[(1042, 813)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.6,0.019,0,4568.277,0
0,43,target,"[(1037, 813)]",[],[1],[0.21666666666666667],vertical,"(890.0, 262.0)",1.6166666666666667,0.183,1,4573.164,1
0,44,catch,"[(1039, 835)]",[],[1],[],horizontal,"(390.0, 262.0)",1.2,nan,1,4579.047,1
0,45,target,"[(1045, 846)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.7166666666666667,0.644,1,4584.322,1
0,46,target,"[(1033, 828)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",1.2,0.246,1,4589.347,2
0,47,target,"[(1033, 809)]",[],[1],[0.7666666666666666],vertical,"(390.0, 762.0)",1.6833333333333333,0.726,1,4595.031,1
0,48,target,"[(1037, 819)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.0,0.56,1,4600.532,1
0,49,target,"[(1061, 816)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.3166666666666667,0.361,1,4605.863,1
0,50,target,"[(1051, 827)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.5,0.524,1,4610.914,2
0,51,target,"[(1044, 822)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.15,0.532,1,4616.081,1
0,52,target,"[(1033, 847)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.9,0.604,1,4621.154,1
0,53,target,"[(1023, 850)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.5333333333333332,0.083,0,4628.687,0
