block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1119, 866), (1119, 865)]","[(1119, 865)]","[1, 1]",[0.016666666666666666],horizontal,"(390.0, 262.0)",,"('bar', 0.033)",0,0.793,0,0.0,same
0,2,catch,"[(1115, 865)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,44.949,1,0.0,same
0,3,valid,"[(1072, 860)]",[],[1],[0.4166666666666667],vertical,"(390.0, 762.0)",1.4333333333333333,0.391,1,50.651,1,0.0,same
0,4,catch,"[(582, 663), (1102, 833)]",[],"[0, 1]",[],horizontal,"(890.0, 762.0)",1.7,nan,1,58.852,1,0.0,same
0,5,catch,"[(1080, 876)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,66.241,2,0.0,same
0,6,valid,"[(1071, 867)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.0833333333333333,0.391,1,72.06,2,0.0,same
0,7,valid,"[(1063, 883)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.2333333333333334,0.369,1,77.571,2,0.0,same
0,8,valid,"[(1045, 859)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.4333333333333333,0.425,1,82.902,3,0.0,same
0,9,valid,"[(1046, 877)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",0.8,0.357,1,89.189,3,0.0,same
0,10,valid,"[(1082, 875)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",0.8333333333333334,0.34,1,94.862,3,0.0,same
0,11,valid,"[(1066, 864)]",[],[1],[0.4166666666666667],vertical,"(890.0, 762.0)",0.5833333333333334,0.391,1,100.391,3,0.0,same
0,12,valid,"[(1060, 866)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",0.9,0.35,1,105.992,3,0.0,same
0,13,invalid_adjacent_other_bar,"[(1079, 864)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.4666666666666666,0.381,1,111.425,3,0.0,other
0,14,invalid_adjacent_other_bar,"[(1083, 869)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.85,0.416,1,117.922,3,0.0,other
