block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1110, 824)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.0,0.33,1,0.51,1
0,2,target,"[(1107, 814)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",0.95,0.325,1,16.191,1
0,3,target,"[(994, 796), (994, 821), (1121, 712), (1066, 846)]",[],"[0, 0, 0, 1]",[],vertical,"(390.0, 762.0)",,"('cti', 1.166)",0,356.512,0
0,4,target,"[(1076, 812)]",[],[1],[0.7],vertical,"(390.0, 762.0)",0.8,0.656,1,714.591,1
0,5,target,"[(1076, 800)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.05,0.505,1,719.269,1
0,6,target,"[(1074, 791)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.25,0.199,0,724.646,0
0,7,catch,"[(1102, 812)]",[],[1],[],vertical,"(890.0, 262.0)",1.5166666666666666,nan,1,729.349,1
0,8,target,"[(1097, 795)]",[],[1],[0.2],horizontal,"(390.0, 762.0)",1.4666666666666666,0.165,0,734.135,0
0,9,target,"[(1082, 799)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.8666666666666667,0.524,1,738.667,1
0,10,target,"[(1098, 793)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.4,0.44,1,743.436,1
0,11,target,"[(1041, 815)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.2666666666666666,0.397,1,748.996,1
0,12,target,"[(1078, 796)]",[],[1],[0.13333333333333333],vertical,"(390.0, 262.0)",1.55,0.099,0,764.52,0
0,13,target,"[(1076, 784)]",[],[1],[0.75],vertical,"(390.0, 762.0)",0.7166666666666667,0.708,1,769.019,1
0,14,target,"[(1080, 791)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.6666666666666667,0.28,1,773.658,1
0,15,target,"[(1087, 825)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.6333333333333333,0.577,1,779.077,1
0,16,target,"[(1129, 830)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.5833333333333334,0.648,1,785.052,2
0,17,target,"[(1112, 804)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.6166666666666667,0.638,1,789.851,2
0,18,catch,"[(1098, 790)]",[],[1],[],vertical,"(390.0, 262.0)",1.4666666666666666,nan,1,795.724,2
0,19,target,"[(1082, 800)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",1.5166666666666666,0.366,1,800.668,2
0,20,target,"[(1080, 769)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.05,0.606,1,806.452,2
0,21,target,"[(1096, 776)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.5333333333333332,0.345,1,811.697,3
0,22,catch,"[(1107, 780)]",[],[1],[],horizontal,"(890.0, 262.0)",1.45,nan,1,817.656,3
0,23,target,"[(1077, 794)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5666666666666667,nan,0,822.961,0
0,24,target,"[(1074, 800)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8166666666666667,0.568,1,827.036,1
0,25,target,"[(1080, 778)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.5166666666666666,0.198,0,831.844,0
0,26,target,"[(1079, 789)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.9666666666666667,0.619,1,836.601,1
0,27,target,"[(1079, 766)]",[],[1],[0.3],vertical,"(890.0, 762.0)",1.1833333333333333,0.262,1,841.677,1
0,28,target,"[(1081, 769)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.1833333333333333,0.475,1,846.452,1
0,29,target,"[(1109, 780)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.1166666666666667,0.455,1,851.254,2
0,30,target,"[(1106, 781)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.0333333333333332,0.473,1,856.723,2
0,31,target,"[(1102, 772)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 262.0)",1.5166666666666666,0.295,1,861.945,2
0,32,target,"[(1105, 769)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.05,0.661,1,867.512,2
0,33,target,"[(1097, 776)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 762.0)",0.6,0.694,1,872.946,2
0,34,catch,"[(1071, 773)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,877.885,3
0,35,catch,"[(1071, 775)]",[],[1],[],vertical,"(890.0, 262.0)",1.3666666666666667,nan,1,883.38,3
0,36,target,"[(1072, 778)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.95,0.529,1,888.894,3
0,37,target,"[(1102, 766)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 762.0)",1.5,0.086,0,894.335,0
0,38,target,"[(1065, 801)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.6666666666666666,0.562,1,898.686,1
0,39,target,"[(1077, 772)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.303)",0,903.909,0
0,40,target,"[(1072, 788)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.15,0.019,0,908.537,0
0,41,target,"[(1105, 837)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 262.0)",1.5666666666666667,0.052,0,913.252,0
0,42,target,"[(1073, 799)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.2166666666666666,0.356,1,917.92,1
0,43,target,"[(1071, 764)]",[],[1],[0.13333333333333333],vertical,"(890.0, 762.0)",1.55,0.099,0,922.485,0
0,44,target,"[(1073, 792)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.7,0.573,1,926.77,1
0,45,target,"[(1099, 791)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5666666666666667,0.525,1,931.62,1
0,46,target,"[(1100, 765)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.9666666666666667,0.57,1,936.135,1
0,47,target,"[(1091, 791)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",1.0166666666666666,0.554,1,940.82,2
0,48,target,"[(1072, 763)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.1,0.504,1,946.78,2
0,49,target,"[(1079, 778)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.57)",0,952.195,0
0,50,catch,"[(1042, 771)]",[],[1],[],horizontal,"(890.0, 262.0)",1.5,nan,1,956.552,1
0,51,target,"[(1074, 791)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",0.7666666666666666,0.343,1,961.286,1
0,52,target,"[(1091, 766)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.7333333333333333,0.481,1,965.878,1
0,53,target,"[(1105, 779)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1833333333333333,0.453,1,970.305,2
0,54,target,"[(1091, 780)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.1666666666666667,0.407,1,975.518,2
0,55,target,"[(1108, 761)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.6333333333333333,0.544,1,980.701,2
0,56,target,"[(1076, 775)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.25,0.475,1,985.424,2
0,57,target,"[(1087, 769)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.141)",0,990.616,0
0,58,target,"[(1058, 772)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.25,0.443,1,994.37,1
0,59,target,"[(1076, 760)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.7,nan,0,999.574,0
0,60,target,"[(1079, 774)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.75,0.51,1,1003.869,1
0,61,catch,"[(1120, 772)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6666666666666667,nan,1,1008.661,1
0,62,target,"[(1106, 773)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.95,0.554,1,1013.56,1
0,63,target,"[(1124, 776)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.7333333333333333,0.506,1,1018.343,2
0,64,target,"[(1081, 765)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.635)",0,1023.413,0
0,65,target,"[(1098, 829)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.6,0.645,1,1028.019,1
0,66,target,"[(1089, 766)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.65,0.547,1,1033.957,1
0,67,target,"[(1079, 770)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.0166666666666666,0.508,1,1038.792,1
0,68,target,"[(1079, 761)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.8666666666666667,0.575,1,1043.773,2
0,69,target,"[(1076, 759)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.5166666666666666,0.576,1,1049.149,2
0,70,target,"[(1102, 767)]",[],[1],[0.1],vertical,"(390.0, 262.0)",1.5833333333333333,0.072,0,1053.95,0
0,71,target,"[(1102, 782)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.4,0.259,1,1058.549,1
0,72,target,"[(1082, 752), (1097, 781)]",[],"[0, 1]",[0.85],horizontal,"(390.0, 762.0)",0.8666666666666667,nan,0,1063.136,0
0,73,target,"[(1070, 798)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.583)",0,1068.806,0
0,74,target,"[(1104, 796)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.05,0.523,1,1073.431,1
0,75,target,"[(1097, 796)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.9,0.594,1,1078.166,1
0,76,target,"[(1110, 771)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.9833333333333333,0.642,1,1083.203,1
0,77,catch,"[(1114, 791)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6666666666666667,nan,1,1088.203,2
0,78,target,"[(1107, 781)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.1333333333333333,0.555,1,1093.601,2
0,79,target,"[(1096, 775)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.6,0.524,1,1099.118,2
0,80,target,"[(1105, 766)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",0.9666666666666667,0.654,1,1104.286,2
0,81,target,"[(1088, 766)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.65,0.523,1,1109.52,2
0,82,target,"[(1075, 776)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.3,0.343,1,1114.633,3
0,83,target,"[(1107, 777)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.55,0.543,1,1120.285,3
0,84,target,"[(1110, 766)]",[],[1],[0.7833333333333333],vertical,"(390.0, 262.0)",0.7666666666666666,0.735,1,1125.221,3
0,85,target,"[(1076, 775)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.75,nan,0,1131.089,0
0,86,target,"[(1076, 791)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.2166666666666666,0.506,1,1135.857,1
0,87,target,"[(1105, 762)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.55,nan,0,1141.186,0
0,88,target,"[(1077, 792)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.6333333333333333,0.528,1,1145.636,1
0,89,target,"[(1082, 776)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.5833333333333333,0.526,1,1151.369,1
0,90,target,"[(1100, 748), (1067, 773)]",[],"[0, 1]",[0.5833333333333334],vertical,"(390.0, 262.0)",1.3833333333333333,0.539,1,1156.804,1
0,91,catch,"[(1089, 774)]",[],[1],[],horizontal,"(390.0, 262.0)",1.65,nan,1,1163.453,2
0,92,target,"[(1102, 773)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.5666666666666667,0.446,1,1169.161,2
0,93,target,"[(1123, 773)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.3833333333333333,0.378,1,1175.204,2
0,94,target,"[(1103, 776)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.15,0.474,1,1180.921,2
0,95,target,"[(1097, 771)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.05,0.579,1,1186.098,2
0,96,target,"[(1089, 769)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.3,0.462,1,1191.378,3
0,97,target,"[(1078, 762)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7666666666666666,0.494,1,1197.27,3
0,98,target,"[(1095, 776)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.2333333333333334,0.579,1,1202.537,3
0,99,target,"[(1105, 771)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.65,0.518,1,1208.391,3
0,100,target,"[(1125, 781)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.55,0.262,1,1213.487,3
0,101,target,"[(1110, 768)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",1.5,0.333,1,1219.487,3
0,102,target,"[(1105, 754)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.9166666666666666,0.558,1,1225.287,3
0,103,catch,"[(1104, 763)]",[],[1],[],vertical,"(390.0, 262.0)",1.5666666666666667,nan,1,1230.788,3
0,104,target,"[(1089, 765)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.1833333333333333,0.424,1,1236.674,3
0,105,target,"[(1096, 764)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.65,0.136,0,1242.708,0
0,106,target,"[(1084, 785)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6333333333333333,nan,0,1247.087,0
0,107,target,"[(1083, 782)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.4166666666666667,0.411,1,1251.762,1
0,108,target,"[(1077, 764)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8166666666666667,nan,0,1256.738,0
0,109,target,"[(1096, 783)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.5833333333333334,0.474,1,1261.502,1
0,110,target,"[(1079, 776)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.8333333333333334,0.523,1,1265.943,1
0,111,target,"[(1076, 766)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8166666666666667,nan,0,1270.705,0
0,112,target,"[(1063, 758)]",[],[1],[0.2833333333333333],vertical,"(890.0, 262.0)",1.6,0.252,1,1275.42,1
0,113,target,"[(1081, 769)]",[],[1],[0.7166666666666667],vertical,"(390.0, 262.0)",0.5666666666666667,0.668,1,1280.306,1
0,114,target,"[(1083, 766)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.3833333333333333,0.507,1,1285.071,1
0,115,target,"[(1088, 761)]",[],[1],[0.8],vertical,"(390.0, 762.0)",0.75,0.751,1,1289.988,2
0,116,target,"[(1083, 767)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.5833333333333333,0.02,0,1295.543,0
0,117,target,"[(1087, 767)]",[],[1],[0.1],horizontal,"(890.0, 262.0)",1.6166666666666667,0.072,0,1300.244,0
0,118,catch,"[(1096, 769)]",[],[1],[],horizontal,"(890.0, 262.0)",1.65,nan,1,1304.836,1
0,119,target,"[(1086, 758)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.4,0.331,1,1309.495,1
0,120,target,"[(1110, 761)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.5,0.657,1,1314.921,1
