block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
5,50,target,"[(1103, 889)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.633333333,0.512,1,5285.401
6,51,target,"[(1083, 891)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.616666667,nan,0,5290.179
6,52,catch,"[(1086, 866)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.283333333,nan,1,5294.883
6,53,target,"[(1076, 873)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.5,nan,0,5300.151
6,54,target,"[(1104, 860)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.55,0.458,1,5305.683
6,55,target,"[(1088, 891)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.883333333,0.506,1,5311.817
6,56,target,"[(1100, 906)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",1.233333333,0.604,1,5316.899
6,57,target,"[(1079, 881)]",[],[1],[0.26666666666666666],vertical,"(890.0, 762.0)",1.533333333,0.237,1,5322.226
6,58,target,"[(1095, 899)]",[],[1],[0.65],vertical,"(890.0, 762.0)",1.25,0.609,1,5326.935
6,59,target,"[(1084, 871)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8,0.477,1,5331.974
6,60,target,"[(1099, 885)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.55,0.537,1,5336.417
7,61,target,"[(1099, 860)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.75,0.6,1,5340.712
7,62,target,"[(1092, 879)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.883333333,0.45,1,5345.36
7,63,target,"[(1100, 884)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.283333333,0.398,1,5349.468
7,64,target,"[(1082, 880)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.133333333,0.217,1,5354.618
7,65,target,"[(1071, 894)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.583333333,0.49,1,5359.055
7,66,target,"[(1101, 895)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,5363.685
7,67,target,"[(1107, 885)]",[],[1],[0.26666666666666666],horizontal,"(890.0, 262.0)",1.666666667,0.233,1,5368.302
7,68,target,"[(1098, 880)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.833333333,0.456,1,5373.2
7,69,target,"[(1075, 877)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.516666667,0.538,1,5378.036
7,70,target,"[(1086, 890)]",[],[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",1.433333333,0.2,1,5382.682
8,71,target,"[(1075, 885)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.383333333,0.087,1,5393.494
8,72,target,"[(1075, 890)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.5,0.267,1,5398.269
8,73,target,"[(1071, 876)]",[],[1],[0.3333333333333333],vertical,"(390.0, 762.0)",0.833333333,0.293,1,5403.201
8,74,catch,"[(1095, 885)]",[],[1],[0.75],vertical,"(890.0, 262.0)",1.083333333,0.712,0,5407.766
8,75,target,"[(1099, 877)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.016666667,0.408,1,5413.078
8,76,target,"[(1087, 889)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.4,0.459,1,5417.651
8,77,target,"[(1081, 882)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.766666667,0.59,1,5422.55
8,78,target,"[(1110, 871)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5427.001
8,79,target,"[(1109, 880)]",[],[1],[0.08333333333333333],vertical,"(890.0, 762.0)",1.283333333,0.053,1,5431.452
8,80,target,"[(1102, 908)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.016666667,0.467,1,5436.078
9,81,target,"[(1075, 892)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.55,0.462,1,5440.823
9,82,target,"[(1109, 886)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",0.85,0.398,1,5445.335
9,83,target,"[(1099, 882)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.55,0.555,1,5450.245
9,84,catch,"[(1101, 877)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.866666667,0.477,0,5454.345
9,85,target,"[(1101, 893)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",0.916666667,0.391,1,5458.518
9,86,target,"[(1109, 885)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5463.334
9,87,target,"[(1109, 883)]",[],[1],[0.11666666666666667],vertical,"(890.0, 262.0)",1.4,0.085,1,5468.402
9,88,target,"[(1095, 892)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.233333333,0.358,1,5473.25
9,89,target,"[(1099, 898)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.516666667,0.493,1,5478.651
9,90,target,"[(1071, 875)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.633333333,0.2,1,5482.951
10,91,target,"[(1090, 877)]",[],[1],[0.7333333333333333],vertical,"(890.0, 262.0)",1.066666667,0.697,1,5488.039
10,92,target,"[(1085, 886)]",[],[1],[0.15],horizontal,"(890.0, 762.0)",1.483333333,0.118,1,5493.112
10,93,target,"[(1085, 877)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.25,0.441,1,5498.067
10,94,target,"[(1091, 880)]",[],[1],[0.7],vertical,"(890.0, 262.0)",0.733333333,0.653,1,5503.314
10,95,target,"[(1098, 878)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 262.0)",1.55,0.049,1,5508.416
10,96,target,"[(1076, 885)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1.116666667,0.664,1,5513.232
10,97,target,"[(1095, 879)]",[],[1],[0.16666666666666666],vertical,"(890.0, 762.0)",1.6,0.134,1,5518.26
10,98,target,"[(1086, 898)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",0.95,0.681,1,5522.92
10,99,target,"[(1088, 880)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.766666667,0.467,1,5527.722
10,100,target,"[(1066, 882)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",0.833333333,0.31,1,5532.519
11,101,target,"[(1080, 896)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.016666667,0.482,1,5537.03
11,102,target,"[(1073, 881)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.983333333,0.459,1,5541.835
11,103,target,"[(1100, 882)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",0.966666667,0.293,1,5546.54
11,104,catch,"[(1070, 879)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.166666667,0.515,0,5551.052
11,105,target,"[(1087, 878)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.8,0.527,1,5556.002
11,106,target,"[(1106, 914)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.5,0.018,1,5560.04
11,107,target,"[(1078, 882)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.116666667,0.441,1,5564.569
11,108,target,"[(1100, 880)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.383333333,0.199,1,5569.32
11,109,target,"[(1090, 876)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5573.756
11,110,target,"[(1100, 882)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5578.645
12,111,target,"[(1104, 883)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.95,nan,0,5583.152
12,112,target,"[(1100, 889)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.05,0.481,1,5587.738
12,113,target,"[(1118, 891)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,5592.153
12,114,target,"[(1101, 884)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.8,0.62,1,5596.967
12,115,target,"[(1086, 885)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.916666667,0.574,1,5601.4
12,116,target,"[(1075, 888)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.933333333,0.51,1,5614.483
12,117,target,"[(1097, 893)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5618.903
12,118,target,"[(1085, 883)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.833333333,0.489,1,5623.182
12,119,target,"[(1107, 912)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.716666667,0.449,1,5627.873
12,120,target,"[(1095, 884)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.666666667,0.475,1,5632.235
13,121,target,"[(1084, 889)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.216666667,0.343,1,5636.27
13,122,target,"[(1064, 880)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.216666667,0.395,1,5641.102
13,123,target,"[(1087, 866)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.583333333,0.528,1,5645.835
13,124,target,"[(1089, 896)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.25,0.411,1,5650.318
13,125,target,"[(1052, 876)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.15,0.49,1,5654.995
13,126,target,"[(1090, 871)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.766666667,0.542,1,5660.302
13,127,target,"[(1071, 890)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.466666667,0.409,1,5664.581
13,128,target,"[(1090, 883)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 262.0)",1.333333333,0.184,1,5669.462
13,129,catch,"[(1075, 887)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,5674.184
13,130,catch,"[(1088, 875)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",1.25,0.659,0,5679.021
14,131,target,"[(1079, 872)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.4,0.342,1,5684.434
14,132,target,"[(1076, 898)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.5,0.507,1,5691.219
14,133,target,"[(1075, 894)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.533333333,0.5,1,5695.552
14,134,target,"[(1090, 898)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.166666667,"cti_phase,nan",0,5699.285
14,135,target,"[(1081, 881)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5,nan,0,5704.185
14,136,target,"[(1090, 884)]",[],[1],[0.3],horizontal,"(890.0, 262.0)",1.116666667,0.265,1,5708.488
14,137,target,"[(1085, 884)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.766666667,0.438,1,5713.051
14,138,target,"[(1090, 906)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",0.85,0.44,1,5717.546
14,139,target,"[(1073, 904)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.183333333,0.493,1,5721.86
14,140,target,"[(1071, 905)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.733333333,0.599,1,5726.551
15,141,target,"[(1075, 886)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.716666667,0.564,1,5731.151
15,142,target,"[(1071, 903)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 262.0)",1.15,0.18,1,5735.354
15,143,target,"[(1075, 886)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.783333333,0.523,1,5739.987
15,144,target,"[(1076, 906)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,5745.019
15,145,target,"[(1085, 871)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.716666667,0.523,1,5749.686
15,146,target,"[(1085, 870)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.95,0.444,1,5754.119
15,147,target,"[(1082, 910)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 262.0)",1.616666667,0.185,1,5758.67
15,148,catch,"[(1082, 896)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.516666667,nan,1,5763.652
15,149,target,"[(1072, 884)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.933333333,0.555,1,5768.05
15,150,target,"[(1104, 893)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.05,0.425,1,5772.636
16,151,target,"[(1100, 895)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.6,0.577,1,5777.255
16,152,target,"[(1078, 882)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.283333333,0.523,1,5781.401
16,153,target,"[(1066, 861)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5786.38
16,154,target,"[(1077, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.733333333,0.494,1,5791.368
16,155,target,"[(1076, 866)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.066666667,0.625,1,5795.554
16,156,target,"[(1079, 890)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.9,0.481,1,5800.244
16,157,target,"[(1083, 894)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",0.85,0.444,1,5804.66
16,158,target,"[(1077, 884)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.516666667,0.476,1,5809.334
16,159,target,"[(1066, 902)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.783333333,0.526,1,5814.669
16,160,target,"[(1096, 899)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,5819.459
17,161,target,"[(1078, 880)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.666666667,0.524,1,5824.505
17,162,target,"[(1071, 895)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.733333333,0.46,1,5828.72
17,163,target,"[(1066, 885)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.766666667,0.475,1,5833.505
17,164,target,"[(1075, 879)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.75,0.524,1,5837.717
17,165,target,"[(1085, 884)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,5842.086
17,166,target,"[(1071, 890)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 762.0)",1.016666667,0.299,1,5845.995
17,167,target,"[(1071, 884)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.433333333,0.427,1,5850.112
17,168,target,"[(1088, 891)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.083333333,0.457,1,5855.326
17,169,target,"[(1066, 869)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.633333333,0.474,1,5860.094
17,170,target,"[(1075, 890)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1,0.493,1,5864.334
18,171,target,"[(1099, 889)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",1.316666667,0.33,1,5868.7
18,172,target,"[(1075, 893)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5873.361
18,173,target,"[(1068, 896)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.466666667,0.217,1,5878.486
18,174,target,"[(1073, 888)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.716666667,0.509,1,5883.135
18,175,target,"[(1081, 889)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.816666667,0.495,1,5887.867
18,176,target,"[(1071, 904)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",1.35,0.33,1,5892.078
18,177,target,"[(1071, 887)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.516666667,0.46,1,5896.918
18,178,target,"[(1071, 890)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.866666667,0.575,1,5902.054
18,179,target,"[(1093, 882)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.416666667,0.48,1,5906.968
18,180,target,"[(1069, 890)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.533333333,0.083,1,5911.538
19,181,target,"[(1071, 905)]",[],[1],[0.3],horizontal,"(390.0, 762.0)",1.45,0.264,1,5916.502
19,182,target,"[(1086, 879)]",[],[1],[0.18333333333333332],vertical,"(390.0, 262.0)",1.666666667,0.148,1,5921.485
19,183,target,"[(1085, 894)]",[],[1],[0.2],horizontal,"(390.0, 762.0)",1.25,0.164,1,5926.692
19,184,target,"[(1074, 897)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",0.783333333,0.68,1,5931.592
19,185,target,"[(1097, 910)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.083333333,0.475,1,5936.619
19,186,target,"[(1102, 898)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.516666667,0.41,1,5941.42
19,187,target,"[(1083, 879)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,5946.437
19,188,target,"[(1079, 887)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.6,0.446,1,5950.77
19,189,target,"[(1119, 878)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.516666667,0.591,1,5955.118
19,190,target,"[(1086, 897)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.15,0.443,1,5959.087
20,191,target,"[(1094, 894)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.6,0.526,1,5964.136
20,192,target,"[(1090, 890)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.183333333,0.428,1,5968.353
20,193,target,"[(1079, 893)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.816666667,0.481,1,5972.836
20,194,target,"[(1075, 895)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",1.533333333,0.299,1,5977.472
20,195,target,"[(1075, 893)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",1.416666667,0.293,1,5982.469
20,196,target,"[(1072, 901)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.2,0.456,1,5986.981
20,197,target,"[(1066, 876)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.666666667,0.507,1,5991.657
20,198,target,"[(1085, 904)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.55,0.491,1,5995.936
20,199,target,"[(1075, 893)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.5,0.663,1,5999.954
20,200,target,"[(1071, 905)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.466666667,0.086,1,6004.445
21,201,target,"[(1080, 909)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",0.716666667,0.655,1,6009.748
21,202,target,"[(1085, 892)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.1,0.538,1,6014.003
21,203,target,"[(1074, 894)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.433333333,0.019,1,6018.772
21,204,target,"[(1091, 889)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.45,0.449,1,6023.435
21,205,target,"[(1081, 894)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.766666667,0.573,1,6028.252
21,206,target,"[(1078, 887)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.133333333,0.409,1,6032.971
21,207,target,"[(1090, 885)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.883333333,0.659,1,6037.669
21,208,target,"[(1075, 885)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.016666667,0.459,1,6042.151
21,209,target,"[(1078, 887)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.266666667,0.509,1,6046.771
21,210,target,"[(1072, 891)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6051.396
22,211,target,"[(1077, 889)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.65,0.543,1,6055.454
22,212,target,"[(1070, 890)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.4,0.202,1,6059.648
22,213,target,"[(1074, 881)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.1,0.508,1,6064.323
22,214,target,"[(1078, 883)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.8,0.478,1,6069.271
22,215,target,"[(1071, 898)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.633333333,"cti_phase,nan",0,6073.716
22,216,target,"[(1100, 882)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.7,0.549,1,6079.687
22,217,target,"[(1095, 890)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.066666667,0.219,1,6084.251
22,218,target,"[(1066, 899)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 262.0)",1.516666667,0.247,1,6088.987
22,219,target,"[(1079, 880)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.383333333,0.02,1,6093.978
22,220,catch,"[(1082, 876)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.116666667,0.444,0,6098.509
23,221,target,"[(1088, 876)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.266666667,0.385,1,6103.303
23,222,target,"[(1085, 877)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.183333333,0.459,1,6108.121
