block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,57,target,"[(1043, 776)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 262.0)",1.45,0.234,1,634.643,1,0.04,0.1
0,58,catch,"[(1037, 794)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,639.448,2,0.04,0.1
0,59,target,"[(1034, 788)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.2833333333333332,0.361,1,644.787,2,0.04,0.1
0,60,target,"[(1037, 789)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.4,nan,0,649.81,0,0.04,0.1
0,61,target,"[(1002, 786), (1033, 819)]",[],"[0, 1]",[0.1],vertical,"(890.0, 762.0)",1.5333333333333332,0.069,0,654.127,0,0.04,0.1
0,62,target,"[(1021, 785)]",[],[1],[0.15],horizontal,"(390.0, 262.0)",1.5333333333333332,0.118,0,662.914,0,0.04,0.1
0,63,target,"[(1024, 796)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.35,0.558,1,667.617,1,0.04,0.1
0,64,target,"[(996, 787), (1007, 814)]",[],"[0, 1]",[0.6833333333333333],horizontal,"(390.0, 262.0)",0.35,0.643,1,672.043,1,0.04,0.1
0,65,target,"[(1030, 786)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.454)",0,678.593,0,0.06,0.1
0,66,target,"[(1036, 783)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.3,0.508,1,683.276,1,0.06,0.1
0,67,target,"[(1033, 787)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.65,0.508,1,688.205,1,0.06,0.1
0,68,target,"[(1033, 765)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5833333333333334,0.572,1,692.794,1,0.06,0.1
0,69,target,"[(1024, 763)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8833333333333333,nan,0,696.977,0,0.06,0.1
0,70,target,"[(1004, 786), (1012, 790)]",[],"[0, 1]",[0.5166666666666666],vertical,"(890.0, 762.0)",0.7,0.475,1,701.566,1,0.06,0.1
0,71,target,"[(1023, 805)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.4166666666666667,nan,0,707.663,0,0.06,0.1
0,72,target,"[(1016, 794)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.5166666666666666,0.567,1,711.798,1,0.06,0.1
0,73,target,"[(1033, 789)]",[],[1],[0.7333333333333333],vertical,"(890.0, 262.0)",1.2666666666666666,0.688,1,716.183,1,0.06,0.1
0,74,target,"[(1034, 774)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.3333333333333333,0.573,1,721.462,1,0.06,0.1
0,75,target,"[(1027, 786)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",1.0833333333333333,0.758,1,726.404,2,0.06,0.1
0,76,target,"[(1002, 825), (1033, 789)]",[],"[0, 1]",[0.11666666666666667],vertical,"(390.0, 262.0)",1.3833333333333333,0.083,0,732.011,0,0.06,0.1
0,77,target,"[(1014, 812)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.6666666666666666,0.489,1,739.027,1,0.06,0.1
0,78,target,"[(1022, 781)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.8833333333333333,0.608,1,743.946,1,0.06,0.1
0,79,target,"[(1019, 784)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.5166666666666666,0.343,1,748.844,1,0.06,0.1
0,80,target,"[(1030, 778)]",[],[1],[0.65],vertical,"(890.0, 262.0)",1.0,0.607,1,753.945,2,0.06,0.1
0,81,target,"[(1034, 772)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.5,0.566,1,759.377,2,0.06,0.1
0,82,target,"[(1013, 776)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.9166666666666666,nan,0,765.516,0,0.06,0.1
0,83,target,"[(985, 798), (1002, 794), (1030, 797)]",[],"[0, 0, 1]",[0.85],vertical,"(390.0, 762.0)",0.4666666666666667,nan,0,770.178,0,0.06,0.1
0,84,target,"[(1010, 800)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.05,nan,0,777.477,0,0.06,0.1
0,85,catch,"[(1016, 820)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,782.345,1,0.06,0.1
0,86,target,"[(1026, 793)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2166666666666666,0.476,1,790.761,1,0.06,0.1
0,87,target,"[(1033, 791)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.75,nan,0,795.718,0,0.06,0.1
0,88,target,"[(1008, 805)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.3,0.481,1,800.565,1,0.04,0.1
0,89,target,"[(1033, 784)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.7166666666666667,0.636,1,805.677,1,0.04,0.1
0,90,target,"[(1038, 786)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.4666666666666666,0.457,1,810.417,1,0.04,0.1
0,91,target,"[(1021, 773)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 262.0)",1.0833333333333333,0.638,1,815.93,2,0.04,0.1
0,92,target,"[(1060, 778)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.3,0.441,1,821.076,2,0.04,0.1
0,93,target,"[(1038, 766)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.4333333333333333,0.551,1,826.344,2,0.04,0.1
0,94,catch,"[(1038, 775)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,831.592,2,0.04,0.1
0,95,target,"[(1041, 788)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.4333333333333333,0.266,1,837.044,3,0.04,0.1
0,96,target,"[(1033, 781)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.5833333333333334,nan,0,842.795,0,0.04,0.1
0,97,target,"[(991, 812), (1024, 825)]",[],"[0, 1]",[0.5166666666666666],horizontal,"(890.0, 762.0)",1.3666666666666667,0.478,1,846.947,1,0.04,0.1
0,98,target,"[(1010, 784)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.3333333333333333,0.233,1,853.6,1,0.04,0.1
0,99,target,"[(1020, 773)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.5,0.569,1,858.588,1,0.04,0.1
0,100,target,"[(1033, 770)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.25,0.442,1,863.078,2,0.04,0.1
0,101,target,"[(1049, 782)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.7333333333333333,0.484,1,868.394,2,0.04,0.1
0,102,catch,"[(1035, 802)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,873.228,2,0.04,0.1
0,103,target,"[(1045, 771)]",[],[1],[0.25],horizontal,"(390.0, 762.0)",1.4166666666666667,0.214,1,878.903,2,0.04,0.1
0,104,target,"[(1049, 791)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.5333333333333333,0.623,1,884.077,3,0.02,0.1
0,105,target,"[(1025, 765)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.6,0.557,1,889.523,3,0.02,0.1
0,106,catch,"[(1009, 798)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.543),nan",0,894.661,0,0.04,0.1
0,107,target,"[(1021, 791)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.05,0.529,1,899.395,1,0.04,0.1
0,108,target,"[(1009, 812)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",1.5333333333333332,0.373,1,904.112,1,0.04,0.1
0,109,target,"[(1017, 782)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.36666666666666664,0.522,1,914.728,1,0.04,0.1
0,110,target,"[(1009, 775)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.15,0.476,1,918.929,2,0.04,0.1
0,111,target,"[(1036, 764)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 262.0)",1.4666666666666666,0.132,0,924.488,0,0.04,0.1
0,112,catch,"[(1035, 801)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,929.338,1,0.04,0.1
0,113,target,"[(1021, 805)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.5166666666666666,nan,0,933.794,0,0.04,0.1
0,114,catch,"[(1030, 765)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,938.445,1,0.04,0.1
0,115,target,"[(1033, 766)]",[],[1],[0.7666666666666666],vertical,"(890.0, 762.0)",0.4,0.713,1,943.195,1,0.02,0.1
0,116,target,"[(1021, 769)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.8833333333333333,0.47,1,947.445,1,0.02,0.1
0,117,catch,"[(1038, 804)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,951.786,2,0.02,0.1
0,118,target,"[(1058, 766)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.95,0.525,1,956.928,2,0.02,0.1
0,119,catch,"[(1039, 764)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,961.896,2,0.02,0.1
0,120,target,"[(1021, 770)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.5666666666666667,0.475,1,967.379,2,0.02,0.1
0,121,target,"[(1057, 775)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.0,0.495,1,972.145,3,0.02,0.1
0,122,target,"[(1037, 770)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.65,nan,0,977.528,0,0.02,0.1
0,123,target,"[(1025, 780)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.6666666666666666,0.467,1,981.769,1,0.02,0.1
0,124,target,"[(1030, 792)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.36666666666666664,0.52,1,986.43,1,0.02,0.1
0,125,target,"[(1009, 816)]",[],[1],[0.26666666666666666],horizontal,"(890.0, 762.0)",1.4833333333333334,0.229,1,990.678,1,0.02,0.1
0,126,target,"[(1023, 765)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 762.0)",1.4,0.183,0,995.629,0,0.02,0.1
0,127,target,"[(1025, 756)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.45,0.525,1,1000.064,1,0.02,0.1
0,128,target,"[(1018, 782)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.7833333333333333,0.575,1,1004.512,1,0.02,0.1
0,129,catch,"[(1030, 764)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.534),nan",0,1009.416,0,0.04,0.1
0,130,target,"[(1033, 800)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.523,1,1013.962,1,0.04,0.1
0,131,target,"[(1033, 795)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.6666666666666666,0.554,1,1018.45,1,0.04,0.1
0,132,target,"[(1021, 762)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.7,0.618,1,1022.878,1,0.04,0.1
0,133,target,"[(1031, 768)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7333333333333333,0.584,1,1027.595,2,0.04,0.1
0,134,catch,"[(1033, 761)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.564),nan",0,1032.678,0,0.06,0.1
0,135,target,"[(1029, 763)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.4166666666666667,0.603,1,1037.361,1,0.06,0.1
0,136,target,"[(1022, 757)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.85,0.459,1,1041.538,1,0.06,0.1
0,137,target,"[(1039, 765)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.4166666666666667,nan,0,1046.078,0,0.06,0.1
0,138,target,"[(1029, 805)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.43333333333333335,0.505,1,1050.402,1,0.06,0.1
0,139,target,"[(1021, 766)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7666666666666666,0.473,1,1059.706,1,0.06,0.1
0,140,target,"[(1048, 796)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.8666666666666667,0.576,1,1064.034,1,0.06,0.1
0,141,target,"[(1035, 781)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.3333333333333333,0.431,1,1069.002,2,0.06,0.1
0,142,target,"[(1046, 768)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.1833333333333333,0.487,1,1074.353,2,0.06,0.1
0,143,catch,"[(1030, 782)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,1079.529,2,0.06,0.1
0,144,target,"[(1035, 765)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.9333333333333333,0.503,1,1084.868,2,0.06,0.1
0,145,target,"[(1049, 795)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5333333333333333,0.57,1,1089.941,3,0.06,0.1
0,146,catch,"[(1041, 782)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,1095.35,3,0.06,0.1
0,147,target,"[(1030, 785)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.48333333333333334,0.537,1,1101.024,3,0.06,0.1
0,148,catch,"[(1036, 766)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,1105.973,3,0.06,0.1
0,149,target,"[(1024, 778)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.4166666666666667,0.51,1,1111.429,3,0.06,0.1
0,150,target,"[(1040, 800)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6333333333333333,0.508,1,1116.041,3,0.06,0.1
0,151,target,"[(1049, 768)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.95,0.573,1,1121.648,3,0.06,0.1
0,152,target,"[(1041, 764)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.111)",0,1127.029,0,0.08,0.1
0,153,target,"[(1031, 795)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.2833333333333332,0.395,1,1131.219,1,0.08,0.1
0,154,catch,"[(1021, 764)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1136.062,1,0.08,0.1
0,155,target,"[(1037, 776)]",[],[1],[0.7666666666666666],horizontal,"(390.0, 262.0)",0.48333333333333334,0.719,1,1140.565,1,0.08,0.1
0,156,target,"[(1039, 770)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",0.9666666666666667,0.409,1,1145.291,2,0.06,0.1
0,157,target,"[(1037, 770)]",[],[1],[0.25],vertical,"(390.0, 762.0)",1.3833333333333333,0.218,1,1150.647,2,0.06,0.1
0,158,target,"[(1040, 776)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.9,0.471,1,1155.813,2,0.06,0.1
0,159,target,"[(1041, 777)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.3,0.34,1,1161.011,2,0.06,0.1
0,160,target,"[(1049, 773)]",[],[1],[0.1],horizontal,"(390.0, 262.0)",1.2666666666666666,0.067,0,1166.229,0,0.06,0.1
0,161,target,"[(1041, 805)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.5166666666666666,0.624,1,1170.904,1,0.06,0.1
0,162,target,"[(1021, 772)]",[],[1],[0.15],horizontal,"(390.0, 262.0)",1.3,0.117,0,1175.604,0,0.06,0.1
0,163,catch,"[(1034, 806)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1180.428,1,0.06,0.1
0,164,target,"[(1052, 765)]",[],[1],[0.7833333333333333],horizontal,"(890.0, 762.0)",0.9833333333333333,0.731,1,1185.778,1,0.06,0.1
0,165,catch,"[(1033, 781)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 0.916),nan",0,1190.556,0,0.08,0.1
0,166,target,"[(1033, 786)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.3833333333333333,0.391,1,1194.896,1,0.08,0.1
0,167,target,"[(1032, 768)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2666666666666666,0.481,1,1200.128,1,0.08,0.1
0,168,target,"[(1033, 780)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.8166666666666667,0.475,1,1205.274,1,0.08,0.1
0,169,target,"[(1045, 786)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.85,0.495,1,1210.274,2,0.08,0.1
0,170,target,"[(1057, 786)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.6666666666666666,0.472,1,1215.395,2,0.08,0.1
0,171,target,"[(1033, 809)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.9,0.491,1,1220.409,2,0.08,0.1
0,172,target,"[(1039, 788)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.1,0.476,1,1225.54,2,0.08,0.1
0,173,target,"[(1029, 781)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.1,0.491,1,1230.878,3,0.08,0.1
0,174,target,"[(1031, 766)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.0166666666666666,0.654,1,1236.712,3,0.08,0.1
0,175,target,"[(1030, 771)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.9333333333333333,0.492,1,1242.369,3,0.08,0.1
0,176,target,"[(1057, 807)]",[],[1],[0.2833333333333333],horizontal,"(890.0, 762.0)",0.95,0.246,1,1248.095,3,0.08,0.1
0,177,catch,"[(1041, 772)]",[],[1],[0.03333333333333333],horizontal,"(890.0, 762.0)",1.6,"0.019,nan",0,1253.679,0,0.1,0.2
0,178,catch,"[(1037, 771)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1257.981,1,0.1,0.2
0,179,target,"[(1021, 769)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.2666666666666666,0.445,1,1262.587,1,0.08,0.1
0,180,target,"[(1047, 773)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.8666666666666667,0.459,1,1267.808,1,0.08,0.1
0,181,target,"[(1053, 772)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.6833333333333333,0.512,1,1272.571,2,0.08,0.1
0,182,target,"[(1035, 767)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.2666666666666666,0.353,1,1277.47,2,0.08,0.1
0,183,target,"[(1021, 769)]",[],[1],[0.7666666666666666],horizontal,"(890.0, 762.0)",0.5333333333333333,0.719,1,1282.888,2,0.08,0.1
0,184,target,"[(1021, 776)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.65,0.493,1,1288.342,2,0.06,0.1
0,185,target,"[(1025, 757)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.9,0.542,1,1293.902,3,0.06,0.1
0,186,target,"[(1057, 787)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.85,0.538,1,1299.596,3,0.06,0.1
