block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1107, 832)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.914)",,0.992,0
0,2,catch,"[(1122, 820)]",[],[1],[],vertical,"(890.0, 262.0)",1.0166666666666666,nan,0,11.593,0
0,3,target,"[(1122, 820)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5166666666666666,nan,0,21.035,0
0,4,target,"[(1122, 820)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.4833333333333334,nan,0,25.436,0
0,5,target,"[(1122, 820)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1666666666666667,0.506,1,30.446,1
0,6,target,"[(1122, 820)]","[(1122, 820)]",[1],[0.6833333333333333],horizontal,"(890.0, 262.0)",,"('bar', 0.699)",,35.441,0
0,7,target,"[(1122, 820)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",0.6,0.26,1,38.475,1
0,8,target,"[(1109, 839)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.31)",,42.886,0
0,9,target,"[(1106, 835)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.331)",,46.269,0
0,10,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 0.232)",,49.472,0
0,11,target,"[(1105, 826)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.382)",,53.117,0
0,12,target,"[(1105, 826)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.265)",,56.78,0
0,13,target,"[(1105, 826)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 0.3)",,60.469,0
0,14,catch,"[(1105, 826)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.266),nan",1,64.035,1
0,15,target,"[(1105, 826)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.316)",,67.638,0
0,16,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.265)",,71.32,0
0,17,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.268)",,74.66,0
0,18,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.247)",,78.021,0
0,19,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.267)",,81.564,0
0,20,target,"[(1105, 826)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 0.351)",,85.131,0
0,21,catch,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 0.247),nan",1,88.479,1
0,22,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.315)",,92.139,0
0,23,target,"[(1105, 826)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.263)",,95.099,0
0,24,target,"[(1105, 826)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 0.245)",,98.34,0
