block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1080, 815)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.1833333333333333,0.366,1,0.528,1,0.0,0.25
0,2,catch,"[(1107, 885)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,7.534,1,0.0,0.25
0,3,catch,"[(1133, 846)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,52.53,1,0.0,0.25
0,4,target,"[(1131, 813)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.4666666666666666,0.351,1,57.748,2,0.0,0.25
0,5,catch,"[(1185, 816)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,63.847,2,0.0,0.25
0,6,target,"[(1170, 819)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.15,0.49,1,69.292,2,0.0,0.25
0,7,target,"[(1157, 809)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 762.0)",1.4333333333333333,0.303,1,75.143,2,0.0,0.25
0,8,target,"[(1166, 816)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.65,0.467,1,81.026,3,0.0,0.25
0,9,target,"[(1160, 806)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.4333333333333333,0.374,1,86.899,3,0.0,0.25
0,10,target,"[(1146, 809)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.8666666666666667,0.493,1,93.144,3,0.0,0.25
0,11,target,"[(1146, 802)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.1666666666666667,0.537,1,98.977,3,0.0,0.25
0,12,target,"[(1154, 801)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.8833333333333333,0.593,1,105.102,3,0.0,0.25
0,13,target,"[(1140, 804)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.3333333333333333,0.5,1,111.038,3,0.0,0.25
0,14,target,"[(1160, 804)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.1833333333333333,0.572,1,116.844,3,0.0,0.25
0,15,catch,"[(1176, 800)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,122.795,3,0.0,0.25
0,16,catch,"[(1167, 803)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,128.884,3,0.0,0.25
0,17,target,"[(1181, 807)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.65,nan,0,134.845,0,0.0,0.25
0,18,catch,"[(1129, 824)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,139.197,1,0.0,0.25
0,19,target,"[(1158, 808)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6333333333333333,nan,0,144.728,0,0.0,0.25
0,20,target,"[(1156, 815)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.75,0.55,1,149.09,1,0.0,0.25
0,21,target,"[(1159, 809)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",0.5833333333333334,0.689,1,154.245,1,0.0,0.25
0,22,target,"[(1159, 803)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.0666666666666667,0.641,1,159.094,1,0.0,0.25
0,23,catch,"[(1136, 802)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,164.238,2,0.0,0.25
0,24,target,"[(1187, 809)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.1666666666666667,0.523,1,169.671,2,0.0,0.25
0,25,target,"[(1161, 784)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.65,0.501,1,175.978,2,0.0,0.25
0,26,target,"[(1186, 809)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9666666666666667,0.512,1,181.358,2,0.0,0.25
0,27,target,"[(1176, 786)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6,0.489,1,186.728,3,0.0,0.25
0,28,target,"[(1160, 811)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.3333333333333333,0.455,1,192.144,3,0.0,0.25
0,29,target,"[(1159, 789)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",1.0666666666666667,0.676,1,198.048,3,0.0,0.25
0,30,target,"[(1158, 765)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.8666666666666667,0.551,1,204.003,3,0.0,0.25
0,31,target,"[(1175, 795)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.7666666666666666,0.509,1,209.45,3,0.0,0.25
0,32,catch,"[(1185, 810)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,214.905,3,0.0,0.25
0,33,target,"[(1179, 787)]",[],[1],"[0.85, 0.85]",vertical,"(890.0, 762.0)",0.8666666666666667,"0.798,nan",0,220.812,0,0.0,0.25
0,34,catch,"[(1156, 812)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,225.645,1,0.0,0.25
0,35,target,"[(1155, 802)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 262.0)",0.9166666666666666,0.696,1,231.194,1,0.0,0.25
0,36,catch,"[(1164, 803)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,236.482,1,0.0,0.25
0,37,target,"[(1161, 781)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.4833333333333334,0.326,1,241.684,2,0.0,0.25
0,38,target,"[(1155, 793)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5833333333333334,0.53,1,247.348,2,0.0,0.25
0,39,target,"[(1156, 808)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.1,0.489,1,252.758,2,0.0,0.25
0,40,target,"[(1177, 803)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.7333333333333333,nan,0,258.364,0,0.0,0.25
0,41,target,"[(1131, 797)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.8,0.461,1,262.922,1,0.0,0.25
0,42,target,"[(1175, 797)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.5,0.574,1,267.809,1,0.0,0.25
0,43,target,"[(1155, 814)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.1166666666666667,0.572,1,272.572,1,0.0,0.25
0,44,target,"[(1155, 803)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.45,nan,0,277.639,0,0.0,0.25
