block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1085, 798)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",0.8833333333333333,0.344,1,0.547,1,0.0,same
0,2,catch,"[(1030, 834)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.034),nan",0,10.064,0,0.5,same
0,3,invalid_adjacent_other_bar,"[(1106, 828)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7166666666666667,nan,0,30.104,0,0.3333333333333333,other
0,4,valid,"[(1125, 809)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.8666666666666667,0.633,1,50.61,1,0.25,same
0,5,invalid_adjacent_other_bar,"[(1162, 794)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.4,0.583,1,56.283,1,0.2,other
0,6,catch,"[(1163, 789)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,61.075,1,0.16666666666666666,same
0,7,valid,"[(1162, 794)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.3833333333333333,0.575,1,66.375,2,0.14285714285714285,same
0,8,valid,"[(1160, 779)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.36666666666666664,0.556,1,72.153,2,0.125,same
0,9,invalid_adjacent_other_bar,"[(1156, 791)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3,nan,0,77.031,0,0.1111111111111111,other
0,10,catch,"[(1141, 809)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.626),nan",0,82.11,0,0.2,same
