block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1050, 839)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('fix', 0.067)",0,0.69,0
0,2,catch,"[(1133, 865)]",[],[1],[],vertical,"(390.0, 762.0)",1.45,nan,1,138.851,1
0,3,target,"[(1038, 882)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.65,0.551,1,144.203,1
0,4,target,"[(1029, 871)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.052)",0,3801.47,0
0,5,target,"[(1017, 863)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6,nan,0,3803.317,0
0,6,catch,"[(1039, 843)]",[],[1],[],vertical,"(390.0, 762.0)",1.4,nan,1,3812.72,1
0,7,target,"[(1022, 866)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.9166666666666666,0.459,1,3817.755,1
0,8,target,"[(1014, 849)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7,nan,0,3828.21,0
0,9,target,"[(1020, 833)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 762.0)",1.0,0.767,1,3833.066,1
0,10,target,"[(1018, 893)]",[],[1],[0.31666666666666665],vertical,"(390.0, 262.0)",0.9333333333333333,0.279,1,3838.484,1
0,11,target,"[(1013, 829)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.225)",0,3843.465,0
0,12,target,"[(1017, 860)]",[],[1],[0.7166666666666667],vertical,"(890.0, 262.0)",0.9,0.674,1,3847.884,1
0,13,target,"[(1013, 826)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.0333333333333332,0.574,1,3853.895,1
0,14,catch,"[(1108, 808)]",[],[1],[0.03333333333333333],vertical,"(390.0, 762.0)",1.35,"0.02,nan",0,3859.251,0
0,15,target,"[(1020, 840)]",[],[1],[0.7666666666666666],vertical,"(390.0, 262.0)",0.6333333333333333,0.717,1,3863.45,1
0,16,target,"[(1017, 846)]",[],[1],[0.06666666666666667],vertical,"(390.0, 762.0)",1.4666666666666666,0.035,0,3868.858,0
0,17,target,"[(1054, 849)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.5,0.545,1,3873.4,1
0,18,target,"[(1022, 827)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 762.0)",1.3166666666666667,0.2,1,3877.883,1
0,19,target,"[(1012, 827)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.1833333333333333,0.443,1,3883.103,1
0,20,target,"[(1074, 826)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",1.3666666666666667,0.393,1,3888.135,2
0,21,target,"[(1071, 856)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.55,0.537,1,3893.374,1
0,22,target,"[(1057, 842)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2333333333333334,0.479,1,3898.622,1
0,23,target,"[(1054, 838)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.0833333333333333,0.477,1,3903.792,1
0,24,target,"[(1052, 827)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.261)",0,3908.934,0
0,25,target,"[(1017, 849)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.9333333333333333,0.564,1,3913.452,1
