block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.665,39,[],[],"[(1194, 879)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0833333333333333],[0.235],1,0.554
1,True,2,0.606,36,[],[],"[(214, 432), (25, 469), (1184, 894)]",[],"[0, 0, 1]",[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8333333333333334],[0.508],1,120.937
1,True,3,0.787,47,[],[],"[(440, 501), (1196, 887)]",[],"[0, 1]",[],[],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[],[0],0,125.743
1,True,4,0.607,36,[],[],"[(348, 540), (1113, 931)]",[],"[0, 1]",[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,128.507
1,False,1,0.892,53,[],[],"[(336, 569), (167, 569), (379, 579), (282, 607), (275, 648), (62, 626), (62, 628), (282, 445), (200, 564), (263, 664), (196, 665), (312, 674), (648, 684), (790, 469), (775, 693), (866, 645), (794, 642), (1038, 631), (790, 708), (1246, 893), (898, 674), (1179, 862)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],[],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[],[0],0,131.24
1,False,2,0.601,36,[],[],"[(782, 722), (873, 731), (776, 727), (1163, 900)]",[],"[0, 0, 0, 1]",[46],[0.7666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0333333333333332],[0.152],1,166.845
1,False,3,1.066,63,[],[],"[(989, 756), (1110, 920)]",[],"[0, 1]",[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.7666666666666666],[0.472],1,172.613
1,False,4,0.863,51,[],[],"[(1166, 900)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1166666666666667],[0.507],1,177.94
1,False,5,0.557,33,[],[],"[(513, 593), (1020, 452), (739, 598), (1160, 894)]",[],"[0, 0, 0, 1]",[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8],[0.552],1,181.899
1,False,6,1.149,68,[],[],"[(1156, 862)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.5],[0.805],0,187.776
1,False,7,1.461,87,[],[],"[(1179, 886)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,191.744
1,False,8,0.614,36,[],[],"[(434, 990), (818, 979), (353, 1009), (259, 370), (464, 363), (501, 358), (379, 353), (568, 313), (455, 330), (348, 387), (663, 172), (350, 498), (568, 378), (501, 388), (642, 215), (1166, 913)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9833333333333333],[0.574],1,196.265
1,False,9,0.436,26,[],[],"[(1139, 877)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.1666666666666667],[0.522],1,216.919
1,False,10,0.574,34,[],[],"[(1172, 876)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.2666666666666666],[0.483],1,220.548
1,False,11,1.191,71,[],[],"[(1142, 877)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.1333333333333333],[0.407],1,224.378
1,False,12,1.047,62,[],[],"[(446, 465), (1133, 898)]",[],"[0, 1]",[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7833333333333333],[0.576],1,228.731
1,False,13,1.269,76,[],[],"[(1129, 883)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.3],[0.455],1,233.715
1,False,14,0.948,56,[],[],"[(1140, 880)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5],[0.561],1,238.381
1,False,15,0.594,35,[],[],"[(1137, 903)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4833333333333334],[0.492],1,241.875
1,False,16,0.948,56,[],[],"[(1133, 898)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2],[0.808],0,245.96
1,False,17,0.93,55,[],[],"[(1216, 885)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9],[0.714],1,250.41
1,False,18,0.754,45,[],[],"[(1169, 878)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.55],[0.619],1,255.994
1,False,19,1.348,80,[],[],"[(1152, 890)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4166666666666667],[0.651],1,259.394
1,False,20,1.309,78,[],[],"[(1142, 862)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.35],[0.56],1,264.246
1,False,21,0.341,20,[],[],"[(1133, 881)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7166666666666667],[0.51],1,268.906
1,False,22,0.768,46,[],[],"[(582, 345), (1227, 905)]",[],"[0, 1]",[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5],[0.601],1,272.063
1,False,23,0.782,46,[],[],"[(1133, 908)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6666666666666666],[0.82],0,299.862
1,False,24,1.482,88,[],[],"[(1105, 902)]",[],[1],[120],[2.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.7],[0.521],1,303.726
1,False,25,1.093,65,[],[],"[(1132, 889)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.2833333333333332],[0.498],1,308.022
1,False,26,0.704,42,[],[],"[(1135, 884)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.8166666666666667],[0.537],1,312.429
1,False,27,1.359,81,[],[],"[(1166, 899)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7],[0.572],1,316.011
1,False,28,0.508,30,[],[],"[(1172, 895)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7333333333333333],[0.585],1,320.168
1,False,29,1.166,69,[],[],"[(1164, 889)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.1666666666666667],[0.567],1,323.517
