block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
1,11,target,"[(1090, 898)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.85,0.548,1,4195.235
1,12,target,"[(1102, 914)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.9166666666666666,0.511,1,4199.594
1,13,target,"[(1103, 906)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.7166666666666667,0.56,1,4203.861
1,14,target,"[(1095, 910)]",[],[1],[0.13333333333333333],horizontal,"(890.0, 762.0)",1.55,0.103,1,4208.059
1,15,target,"[(1085, 901)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7333333333333333,0.486,1,4213.129
1,16,target,"[(1085, 896)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.2333333333333334,0.416,1,4217.271
1,17,target,"[(1085, 890)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.6833333333333333,0.53,1,4221.544
1,18,target,"[(1093, 902)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.1166666666666667,0.604,1,4226.103
1,19,target,"[(1086, 904)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",1.6833333333333333,0.281,1,4231.195
1,20,target,"[(1098, 906)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.25,0.553,1,4236.162
1,21,target,"[(1099, 892)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.3166666666666667,0.419,1,4241.155
1,22,target,"[(1123, 921)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",1.65,0.312,1,4245.881
1,23,target,"[(1095, 901)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.25,0.494,1,4250.804
1,24,target,"[(1124, 892)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.8,0.586,1,4255.145
1,25,target,"[(1098, 901)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6,nan,0,4259.47
2,26,catch,"[(1128, 889)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.15,nan,1,4263.732
2,27,catch,"[(1129, 903)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.9166666666666666,nan,1,4267.682
2,28,catch,"[(624, 983), (625, 692), (1075, 902)]",[],"[0, 0, 1]",[0.05],horizontal,"(890.0, 262.0)",1.6,nan,1,4271.731
2,29,catch,"[(1103, 893)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.15,nan,1,4282.762
2,30,catch,"[(1134, 897)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.55,nan,1,4287.796
2,31,catch,"[(1081, 897)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.5333333333333333,nan,1,4291.691
2,32,catch,"[(1086, 895)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.5666666666666667,nan,1,4295.094
2,33,catch,"[(1112, 914)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.8166666666666667,nan,1,4298.937
2,34,catch,"[(1122, 897)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.1333333333333333,nan,1,4303.061
2,35,catch,"[(1086, 899)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.8666666666666667,nan,1,4307.229
2,36,catch,"[(1071, 908)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4311.695
2,37,catch,"[(1121, 896)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.6666666666666666,nan,1,4316.763
2,38,catch,"[(1111, 868)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.9333333333333333,nan,1,4320.449
2,39,catch,"[(1090, 908)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.9,nan,1,4327.932
2,40,catch,"[(1064, 928)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.9666666666666667,nan,1,4332.427
2,41,catch,"[(1100, 905)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.0833333333333333,nan,1,4336.866
2,42,catch,"[(1094, 902)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.4,nan,1,4340.979
2,43,catch,"[(1095, 897)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.6833333333333333,nan,1,4345.746
2,44,catch,"[(1085, 901)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.7333333333333333,nan,1,4349.907
2,45,catch,"[(1119, 895)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4353.582
2,46,catch,"[(1119, 882)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.5333333333333333,nan,1,4357.449
2,47,catch,"[(1138, 885)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4360.834
2,48,catch,"[(1119, 886)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.5166666666666666,nan,1,4367.081
2,49,catch,"[(1073, 902)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.5833333333333334,nan,1,4371.537
2,50,catch,"[(1081, 900)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.25,nan,1,4375.827
2,51,catch,"[(1090, 903)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.3333333333333333,nan,1,4380.134
2,52,catch,"[(1095, 907)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4384.261
2,53,catch,"[(1094, 904)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4388.678
2,54,catch,"[(1114, 858)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.9833333333333333,nan,1,4393.403
2,55,catch,"[(1170, 923)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,4397.424
2,56,catch,"[(515, 154), (485, 585), (591, 184), (935, 819), (711, 619), (757, 145), (737, 316), (471, 279), (597, 452), (930, 628), (935, 719), (872, 316), (937, 448), (373, 452), (711, 442), (717, 511), (265, 462), (858, 350), (722, 287), (720, 462), (647, 369), (688, 477), (761, 475), (804, 389), (785, 501), (258, 589), (656, 408), (998, 374), (214, 706), (252, 537), (557, 474), (742, 472), (688, 555), (662, 238), (275, 228), (812, 341), (567, 194), (727, 433), (335, 578), (695, 501), (451, 623), (872, 628), (1023, 907)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,4399.287
2,57,catch,"[(888, 208), (1085, 877), (734, 931)]","[(734, 931)]","[0, 1, 0]",[0.45],horizontal,"(390.0, 762.0)",,"fix_phase,bar_phase",0,4426.934
2,58,catch,"[(1133, 868)]",[],[1],[],vertical,"(890.0, 762.0)",,fix_phase,0,4429.778
2,59,catch,"[(814, 276), (717, 485), (681, 648), (1096, 883)]",[],"[0, 0, 0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,4432.078
2,60,catch,"[(1100, 885)]",[],[1],[],horizontal,"(890.0, 262.0)",,fix_phase,0,4435.904
2,61,catch,"[(683, 760), (267, 304), (742, 499), (681, 916), (677, 457), (673, 892), (796, 716), (709, 491), (683, 506), (761, 644), (1098, 530), (1102, 886)]","[(1061, 897)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.8166666666666667],vertical,"(890.0, 762.0)",,bar_phase,0,4438.105
2,62,catch,"[(1114, 897)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,4459.319
2,63,catch,"[(1091, 899)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4463.294
2,64,catch,"[(892, 394), (1094, 867)]",[],"[0, 1]",[0.05],vertical,"(390.0, 762.0)",0.95,nan,1,4467.295
2,65,catch,"[(1087, 900)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4473.662
2,66,catch,"[(1119, 900)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.25,nan,1,4477.473
2,67,catch,"[(1090, 897)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.65,nan,1,4481.73
2,68,catch,"[(907, 890), (1047, 909)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",,cti_phase,0,4485.529
2,69,catch,"[(1070, 903)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,4490.096
2,70,catch,"[(1098, 892)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,4494.879
2,71,catch,"[(1125, 875)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.65,nan,1,4498.944
2,72,catch,"[(1067, 900)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.9833333333333333,nan,1,4503.463
2,73,catch,"[(1086, 900)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.5833333333333333,nan,1,4507.465
2,74,catch,"[(1102, 893)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,4512.095
2,75,catch,"[(1094, 889)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.1333333333333333,nan,1,4516.506
3,76,target,"[(1100, 877)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.2666666666666666,0.267,1,4520.641
3,77,target,"[(1100, 894)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",0.6333333333333333,0.278,1,4525.212
3,78,target,"[(1076, 889)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.6,0.571,1,4529.517
3,79,target,"[(1090, 889)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.05,0.346,1,4534.062
3,80,target,"[(1123, 881)]",[],[1],[0.2],horizontal,"(890.0, 762.0)",1.1333333333333333,0.166,1,4538.396
3,81,target,"[(1100, 915)]",[],[1],[0.26666666666666666],horizontal,"(890.0, 762.0)",0.95,0.227,1,4542.797
3,82,target,"[(1106, 892)]",[],[1],[0.7],vertical,"(890.0, 262.0)",0.5,0.652,1,4547.261
3,83,target,"[(1095, 865)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.5333333333333333,0.675,1,4551.396
3,84,target,"[(1100, 894)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.7,nan,0,4555.228
3,85,target,"[(1102, 869)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.5,0.574,1,4561.113
3,86,target,"[(1093, 904)]",[],[1],[0.45],vertical,"(890.0, 762.0)",0.7,0.409,1,4565.311
3,87,target,"[(1075, 895)]",[],[1],[0.2],horizontal,"(390.0, 762.0)",1.35,0.17,1,4569.712
3,88,target,"[(1104, 896)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.0333333333333332,0.462,1,4574.362
3,89,target,"[(1107, 912)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",1.3333333333333333,0.333,1,4579.131
3,90,target,"[(1090, 887)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.1333333333333333,0.476,1,4583.878
3,91,target,"[(1104, 908)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9,nan,0,4588.296
3,92,target,"[(1069, 901)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.85,0.53,1,4593.131
3,93,target,"[(1103, 896)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1166666666666667,nan,0,4597.886
3,94,target,"[(1100, 859)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.6,0.505,1,4602.614
3,95,target,"[(1101, 885)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.684,1,4607.164
3,96,target,"[(1100, 901)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.2666666666666666,0.018,1,4611.179
3,97,target,"[(1098, 902)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.5166666666666666,0.507,1,4615.697
3,98,target,"[(1096, 890)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,4619.888
3,99,target,"[(1105, 889)]",[],[1],[0.35],horizontal,"(890.0, 762.0)",0.9,0.311,1,4624.054
3,100,target,"[(1087, 908)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.5333333333333333,0.542,1,4627.996
4,101,catch,"[(1098, 891)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.2333333333333334,nan,1,4631.981
4,102,catch,"[(1100, 898)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.5833333333333334,nan,1,4636.571
4,103,catch,"[(1100, 880)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.65,nan,1,4639.964
4,104,catch,"[(1103, 907)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.9833333333333333,nan,1,4644.714
4,105,catch,"[(1101, 865)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.3666666666666667,nan,1,4648.596
4,106,catch,"[(1095, 904)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.0,nan,1,4653.151
4,107,catch,"[(1094, 894)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.4666666666666666,nan,1,4657.541
4,108,catch,"[(1099, 882)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.6,nan,1,4662.429
4,109,catch,"[(1100, 864)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.5666666666666667,nan,1,4665.767
4,110,catch,"[(1081, 906)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,4669.164
4,111,catch,"[(1104, 874)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.5,nan,1,4673.614
4,112,catch,"[(1100, 902)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.85,nan,1,4677.846
4,113,catch,"[(1093, 892)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.7333333333333333,nan,1,4681.59
4,114,catch,"[(1100, 876)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.9333333333333333,nan,1,4687.883
4,115,catch,"[(1094, 898)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.9666666666666667,nan,1,4692.39
4,116,catch,"[(1105, 886)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.5,nan,1,4696.296
4,117,catch,"[(1090, 896)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.7166666666666667,nan,1,4699.999
4,118,catch,"[(1086, 881)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.5666666666666667,nan,1,4703.915
4,119,catch,"[(1090, 907)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.0,nan,1,4707.913
4,120,catch,"[(1104, 902)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.6333333333333333,nan,1,4711.638
4,121,catch,"[(1081, 890)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.7166666666666667,nan,1,4715.516
4,122,catch,"[(1100, 896)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.8,nan,1,4719.771
4,123,catch,"[(1090, 901)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.2833333333333332,nan,1,4723.679
4,124,catch,"[(1095, 898)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4728.306
4,125,catch,"[(1066, 897)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.2666666666666666,nan,1,4732.763
4,126,catch,"[(1096, 923)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4737.08
4,127,catch,"[(1094, 864)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.8333333333333334,nan,1,4741.296
4,128,catch,"[(1086, 893)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.5833333333333334,nan,1,4745.58
4,129,catch,"[(1077, 911)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,4749.579
4,130,catch,"[(1101, 868)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.5333333333333332,nan,1,4754.085
4,131,catch,"[(1083, 893)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.5166666666666666,nan,1,4758.498
4,132,catch,"[(1100, 913)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.45,nan,1,4763.112
4,133,catch,"[(1100, 904)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.9166666666666666,nan,1,4767.713
4,134,catch,"[(1100, 908)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.7833333333333333,nan,1,4771.938
4,135,catch,"[(1081, 904)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.75,nan,1,4775.979
4,136,catch,"[(1081, 902)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4779.881
4,137,catch,"[(1099, 892)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.3166666666666667,nan,1,4784.607
4,138,catch,"[(1095, 892)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.1833333333333333,nan,1,4789.463
4,139,catch,"[(1100, 906)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.5833333333333333,nan,1,4793.696
4,140,catch,"[(1100, 900)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.1333333333333333,nan,1,4798.238
4,141,catch,"[(1100, 915)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.6666666666666666,nan,1,4802.347
4,142,catch,"[(1100, 885)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.6166666666666667,nan,1,4806.265
4,143,catch,"[(1086, 917)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.2666666666666666,nan,1,4810.713
4,144,catch,"[(1099, 882)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.2166666666666666,nan,1,4815.067
4,145,catch,"[(1085, 902)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.95,nan,1,4819.348
4,146,catch,"[(1081, 897)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.8,nan,1,4823.61
4,147,catch,"[(1083, 902)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.8,nan,1,4827.177
4,148,catch,"[(1084, 904)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.1166666666666667,nan,1,4831.346
4,149,catch,"[(1081, 906)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.4333333333333333,nan,1,4835.896
4,150,catch,"[(1061, 914)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,4840.797
5,151,target,"[(1100, 902)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 262.0)",1.3166666666666667,0.25,1,4844.707
5,152,target,"[(1087, 901)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",0.8166666666666667,0.278,1,4848.801
5,153,target,"[(1094, 891)]",[],[1],[0.15],vertical,"(390.0, 262.0)",1.2166666666666666,0.118,1,4853.439
5,154,target,"[(1094, 899)]",[],[1],[0.08333333333333333],vertical,"(890.0, 262.0)",1.4,0.051,1,4857.797
5,155,target,"[(1085, 901)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4862.096
5,156,target,"[(1092, 875)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4866.697
5,157,target,"[(1092, 891)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",0.7833333333333333,0.348,1,4870.564
5,158,target,"[(1100, 902)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.1333333333333333,"cti_phase,nan",0,4874.881
5,159,target,"[(1101, 867)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4879.78
5,160,target,"[(1103, 862)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.05,0.461,1,4884.384
5,161,target,"[(1102, 887)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.15,0.41,1,4889.049
5,162,target,"[(1086, 890)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4893.448
5,163,target,"[(1112, 882)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4898.18
5,164,target,"[(1093, 892)]",[],[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",1.1333333333333333,0.2,1,4902.663
5,165,target,"[(1100, 896)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.0166666666666666,0.429,1,4907.513
5,166,target,"[(1093, 900)]",[],[1],[0.16666666666666666],vertical,"(890.0, 762.0)",1.1166666666666667,0.134,1,4911.781
5,167,target,"[(1079, 896)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.2666666666666666,0.528,1,4916.312
5,168,target,"[(1077, 899)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.8,0.558,1,4921.113
5,169,target,"[(1085, 892)]",[],[1],[0.1],horizontal,"(390.0, 762.0)",1.2166666666666666,0.069,1,4925.746
5,170,target,"[(1078, 916)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.5833333333333334,0.591,1,4929.73
5,171,target,"[(1101, 916)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.7833333333333333,0.447,1,4934.434
5,172,target,"[(1082, 903)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4938.481
5,173,target,"[(1096, 868)]",[],[1],[0.35],horizontal,"(390.0, 762.0)",1.3166666666666667,0.311,1,4943.046
5,174,target,"[(1100, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.5333333333333333,0.491,1,4947.213
5,175,target,"[(1081, 892)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.75,0.46,1,4951.497
6,176,catch,"[(1095, 895)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4956.02
6,177,catch,"[(1088, 868)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4960.698
6,178,catch,"[(1100, 867)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4964.521
6,179,catch,"[(1088, 869)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.5666666666666667,nan,1,4968.914
6,180,catch,"[(1077, 888)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.9833333333333333,nan,1,4972.413
6,181,catch,"[(1102, 898)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4976.547
6,182,catch,"[(1100, 897)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4980.381
6,183,catch,"[(1085, 863)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4984.964
6,184,catch,"[(1085, 896)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4988.614
6,185,catch,"[(1098, 862)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.6833333333333333,nan,1,4993.063
6,186,catch,"[(1090, 911)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.5333333333333333,nan,1,4996.88
6,187,catch,"[(1090, 885)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.9166666666666666,nan,1,5001.196
6,188,catch,"[(1081, 902)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5005.231
6,189,catch,"[(1104, 878)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.6166666666666667,nan,1,5009.982
6,190,catch,"[(1085, 877)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,5013.997
6,191,catch,"[(1096, 870)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.2833333333333332,nan,1,5018.727
6,192,catch,"[(1095, 897)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.0,nan,1,5022.781
6,193,catch,"[(1100, 908)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.6666666666666666,nan,1,5027.502
6,194,catch,"[(1081, 904)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.6666666666666666,nan,1,5031.445
6,195,catch,"[(1134, 880)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,5035.082
6,196,catch,"[(759, 669), (913, 545), (708, 751), (1003, 319), (900, 330), (713, 428), (713, 200), (530, 206), (793, 569), (1153, 268), (582, 387), (911, 428), (814, 682), (591, 777), (918, 618), (929, 555), (794, 473), (877, 462), (702, 408), (1012, 760)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(890.0, 762.0)",,fix_phase,0,5036.981
6,197,catch,"[(553, 760), (922, 438), (809, 759), (812, 203), (1006, 493), (543, 774), (937, 418), (1022, 731), (1008, 780)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,5047.859
6,198,catch,"[(562, 779), (814, 726), (819, 785), (815, 783), (489, 490), (553, 780), (701, 779), (681, 785), (816, 482), (577, 786), (693, 784), (591, 448), (580, 802), (906, 614), (491, 567), (833, 799), (969, 794), (552, 520), (716, 584), (882, 631), (1042, 802)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,5054.148
