block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1098, 811)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.183)",0,0.711,0,0.0,same
0,2,valid,"[(1070, 829)]",[],[1],[0.4],vertical,"(390.0, 762.0)",0.6666666666666666,0.374,1,10.562,1,0.0,same
0,3,valid,"[(1081, 854)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.5,0.48,1,16.579,1,0.0,same
0,4,catch,"[(1159, 820)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,73.159,1,0.0,same
0,5,catch,"[(1133, 804)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,78.457,2,0.0,same
0,6,catch,"[(1150, 806)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,84.063,2,0.0,same
0,7,valid,"[(1157, 764)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.5,0.472,1,89.87,2,0.0,same
0,8,catch,"[(1161, 798)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,94.938,2,0.0,same
0,9,valid,"[(1162, 799)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.22)",0,100.825,0,0.0,same
0,10,valid,"[(1089, 846)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.7333333333333333,0.522,1,104.624,1,0.0,same
0,11,catch,"[(1163, 808)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,116.595,1,0.0,same
0,12,valid,"[(1156, 798)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5,nan,0,122.398,0,0.0,same
0,13,catch,"[(1091, 811)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,126.882,1,0.0,same
0,14,valid,"[(1142, 793)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.9,0.483,1,132.941,1,0.0,same
