block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1047, 875)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.1,0.541,1,0.409,1
0,2,target,"[(1062, 808)]",[],[1],[],vertical,"(390.0, 762.0)",,"('fix', 0.518)",0,35.647,0
0,3,target,"[(1078, 833)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",1.3666666666666667,0.392,1,37.896,1
0,4,target,"[(1068, 809)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.7833333333333333,0.443,1,466.463,1
0,5,target,"[(1085, 811)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9,nan,0,471.103,0
0,6,target,"[(1057, 784)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.33)",0,476.495,0
0,7,target,"[(1037, 818)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.5666666666666667,0.575,1,487.013,1
0,8,target,"[(1100, 805)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 0.475)",0,491.913,0
0,9,target,"[(1058, 777)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.65,0.214,1,496.014,1
0,10,target,"[(1124, 801)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4333333333333333,nan,0,501.346,0
0,11,target,"[(1078, 775)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.9166666666666666,nan,0,506.63,0
0,12,target,"[(1075, 781)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.432)",0,511.33,0
0,13,target,"[(1071, 776)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.489)",0,522.429,0
0,14,catch,"[(1114, 776)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,527.097,1
0,15,target,"[(864, 185), (101, 116), (1134, 202), (1132, 202), (1123, 118), (1086, 360), (1132, 162), (386, 148), (1091, 138), (1091, 851)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.23333333333333334],horizontal,"(890.0, 762.0)",1.5166666666666666,0.196,0,532.296,0
0,16,target,"[(1072, 792)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.9666666666666667,0.475,1,576.882,1
0,17,target,"[(1115, 797)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7333333333333333,0.482,1,581.513,1
0,18,catch,"[(1106, 768)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.163),nan",0,585.982,0
0,19,catch,"[(1076, 790)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,590.621,1
