block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,catch,"[(1059, 829)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,0.434,1
0,2,catch,"[(1001, 802), (1045, 854)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",1.6,nan,1,12.763,1
0,3,target,"[(1041, 825)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.8666666666666667,0.49,1,471.971,2
0,4,target,"[(1061, 791)]",[],[1],[0.3],vertical,"(390.0, 762.0)",1.3333333333333333,0.263,1,477.351,2
0,5,target,"[(1036, 768)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5833333333333334,0.524,1,482.641,2
0,6,target,"[(1052, 793)]",[],[1],[0.31666666666666665],vertical,"(890.0, 262.0)",1.3166666666666667,0.276,1,487.762,2
0,7,catch,"[(1056, 761)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,493.379,3
0,8,target,"[(1041, 786)]",[],[1],[0.16666666666666666],vertical,"(390.0, 762.0)",1.55,0.135,0,498.846,0
0,9,target,"[(1039, 791)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7666666666666666,nan,0,503.662,0
0,10,target,"[(1033, 782)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8666666666666667,nan,0,508.246,0
0,11,target,"[(1053, 795)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.7666666666666666,0.508,1,512.962,1
0,12,target,"[(1053, 791)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.9,0.545,1,518.247,1
0,13,target,"[(1037, 796)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.2833333333333332,0.439,1,523.488,2
0,14,target,"[(1032, 762)]",[],[1],[0.75],vertical,"(390.0, 762.0)",1.2333333333333334,0.712,1,529.207,2
0,15,target,"[(1045, 770)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.3333333333333333,0.416,1,534.876,2
0,16,target,"[(1038, 786)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.05,0.622,1,540.563,2
0,17,target,"[(1033, 753), (1035, 824)]",[],"[0, 1]",[0.5833333333333334],horizontal,"(890.0, 762.0)",1.0666666666666667,0.539,1,545.946,3
0,18,target,"[(1041, 808)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.4,0.382,1,552.529,3
0,19,target,"[(1033, 796)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",1.2833333333333332,0.608,1,558.698,3
0,20,target,"[(1052, 796)]",[],[1],[0.7666666666666666],vertical,"(890.0, 762.0)",1.0166666666666666,0.715,1,564.73,3
0,21,target,"[(1037, 772)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.9166666666666666,0.525,1,570.895,3
0,22,target,"[(1045, 781)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.0333333333333332,0.65,1,576.664,3
