block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1062, 863)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.3166666666666667,0.37,1,0.567,1,0.0,0.25
0,2,target,"[(1098, 874)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 262.0)",0.8333333333333334,0.336,1,13.016,1,0.0,0.25
0,3,catch,"[(1111, 864)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,18.323,1,0.0,0.25
0,4,target,"[(1119, 826)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.45,nan,0,429.542,0,0.0,0.25
0,5,target,"[(1092, 845)]",[],[1],[0.7166666666666667],vertical,"(390.0, 262.0)",1.45,0.683,1,674.426,1,0.0,0.25
0,6,target,"[(1108, 799)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.85,nan,0,680.94,0,0.0,0.25
0,7,target,"[(1105, 878)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.0833333333333333,nan,0,686.379,0,0.0,0.25
0,8,target,"[(1125, 851)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.5666666666666667,0.592,1,901.013,1,0.0,0.25
0,9,catch,"[(1160, 801)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,907.546,1,0.0,0.25
0,10,target,"[(1166, 818)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.0333333333333332,0.524,1,913.178,1,0.0,0.25
0,11,catch,"[(1165, 803)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,918.346,2,0.0,0.25
0,12,catch,"[(1174, 797)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,923.863,2,0.0,0.25
0,13,target,"[(1163, 791)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.5333333333333333,0.536,1,929.513,2,0.0,0.25
0,14,target,"[(1155, 792)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.0,nan,0,934.702,0,0.0,0.25
0,15,catch,"[(1131, 821)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,939.262,1,0.0,0.25
0,16,target,"[(1158, 830)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.1833333333333333,0.525,1,944.362,1,0.0,0.25
0,17,target,"[(1159, 810)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.7666666666666666,0.476,1,949.639,1,0.0,0.25
0,18,target,"[(1159, 806)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.0833333333333333,nan,0,954.246,0,0.0,0.25
0,19,target,"[(1140, 847)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7,0.494,1,959.414,1,0.0,0.25
0,20,catch,"[(1162, 803)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,963.996,1,0.0,0.25
0,21,catch,"[(1187, 801)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,969.192,1,0.0,0.25
0,22,target,"[(1162, 774)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5333333333333333,0.554,1,974.292,2,0.0,0.25
0,23,catch,"[(1129, 798)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,979.313,2,0.0,0.25
0,24,target,"[(1182, 803)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",0.6166666666666667,0.651,1,984.544,2,0.0,0.25
0,25,target,"[(1180, 791)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.1,0.621,1,989.929,3,0.0,0.25
0,26,catch,"[(1178, 791)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,996.115,3,0.0,0.25
0,27,target,"[(1166, 821)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.3166666666666667,0.48,1,1001.863,3,0.0,0.25
0,28,catch,"[(1161, 798)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,1007.776,3,0.0,0.25
0,29,target,"[(1165, 782)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.491,1,1013.462,3,0.0,0.25
0,30,target,"[(1221, 789)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.1833333333333333,nan,0,1019.169,0,0.0,0.25
0,31,target,"[(1131, 807)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",1.4333333333333333,0.691,1,1024.03,1,0.0,0.25
0,32,target,"[(1140, 794)]",[],[1],[0.06666666666666667],horizontal,"(890.0, 262.0)",1.5,0.036,0,1029.864,0,0.0,0.25
0,33,target,"[(1131, 806)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.2166666666666666,0.639,1,1034.701,1,0.0,0.25
0,34,target,"[(1161, 802)]",[],[1],[0.8],vertical,"(390.0, 762.0)",0.7833333333333333,0.75,1,1040.214,1,0.0,0.25
0,35,target,"[(1165, 805)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5166666666666666,nan,0,1045.155,0,0.0,0.25
0,36,target,"[(1158, 797)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.5166666666666666,0.443,1,1049.655,1,0.0,0.25
0,37,target,"[(1160, 780)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.25,0.472,1,1055.169,1,0.0,0.25
0,38,target,"[(1183, 782)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.1833333333333333,0.511,1,1060.615,1,0.0,0.25
0,39,target,"[(1159, 788)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.7333333333333333,0.443,1,1065.829,2,0.0,0.25
0,40,target,"[(1178, 779)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.9166666666666666,0.475,1,1070.871,2,0.0,0.25
0,41,catch,"[(1165, 809)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,1076.364,2,0.0,0.25
0,42,target,"[(1162, 800)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.25,0.465,1,1082.03,3,0.0,0.25
0,43,catch,"[(1180, 802)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,1088.333,3,0.0,0.25
0,44,target,"[(1183, 806)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1.2666666666666666,0.618,1,1094.078,3,0.0,0.25
