block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,invalid_adjacent_other_bar,"[(1154, 804)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.2,0.459,1,0.705,1,0.0,other
0,2,invalid_adjacent_other_bar,"[(1083, 849)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",0.8166666666666667,0.451,1,10.16,1,0.0,other
0,3,valid,"[(1003, 795), (997, 849), (1050, 844)]",[],"[0, 0, 1]",[0.45],vertical,"(390.0, 762.0)",0.65,0.416,1,15.33,1,0.0,same
0,4,catch,"[(1071, 850)]",[],[1],[],vertical,"(390.0, 762.0)",,"('fix', 0.05),nan",0,284.392,0,0.25,same
0,5,valid,"[(1078, 821)]","[(1073, 832)]",[1],[0.13333333333333333],horizontal,"(390.0, 262.0)",,"('bar', 0.151)",0,419.311,0,0.2,same
0,6,valid,"[(1100, 850)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.083)",0,422.133,0,0.16666666666666666,same
0,7,catch,"[(1085, 843)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.397),nan",0,3812.397,0,0.2857142857142857,same
0,8,catch,"[(1072, 819)]","[(1072, 832)]",[1],[0.2],horizontal,"(890.0, 262.0)",,"('bar', 0.215),nan",0,3827.322,0,0.375,same
0,9,catch,"[(1089, 799)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('fix', 0.301),nan",0,3840.869,0,0.4444444444444444,same
0,10,invalid_adjacent_other_bar,"[(1097, 801)]",[],[1],[],vertical,"(390.0, 762.0)",,"('fix', 0.426)",0,10520.297,0,0.4,other
0,11,valid,"[(1022, 845)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.3333333333333333,0.359,1,10522.64,1,0.36363636363636365,same
0,12,valid,"[(979, 884), (1066, 837)]",[],"[0, 1]",[],horizontal,"(390.0, 762.0)",,"('fix', 0.248)",0,12540.697,0,0.3333333333333333,same
0,13,valid,"[(1111, 880)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.45,0.415,1,13027.513,1,0.3076923076923077,same
0,14,catch,"[(1126, 862)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,13032.799,1,0.2857142857142857,same
0,15,valid,"[(1021, 889)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.9833333333333333,nan,0,13038.08,0,0.26666666666666666,same
0,16,valid,"[(1006, 861)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.5166666666666666,0.444,1,13079.148,1,0.25,same
0,17,valid,"[(1007, 787), (1193, 884)]",[],"[1, 1]",[],vertical,"(390.0, 262.0)",,"('fix', 0.443)",0,13084.281,0,0.23529411764705882,same
0,18,valid,"[(991, 740), (1053, 825)]",[],"[0, 1]",[],vertical,"(890.0, 262.0)",,"('fix', 0.083)",0,13329.421,0,0.2222222222222222,same
0,19,invalid_adjacent_other_bar,"[(1058, 786)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('fix', 0.165)",0,13332.674,0,0.21052631578947367,other
0,20,valid,"[(985, 825), (1106, 774)]",[],"[0, 1]",[],horizontal,"(390.0, 762.0)",,"('fix', 0.167)",0,13334.167,0,0.2,same
0,21,catch,"[(1067, 803)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('fix', 0.036),nan",0,13336.374,0,0.23809523809523808,same
0,22,catch,"[(1096, 954), (1012, 793)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,"('fix', 0.1),nan",0,13338.03,0,0.2727272727272727,same
0,23,valid,"[(1158, 777)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.805)",0,13340.188,0,0.2608695652173913,same
0,24,valid,"[(1024, 880)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.4666666666666667,0.379,1,13389.19,1,0.25,same
0,25,catch,"[(1057, 889)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.05),nan",0,13453.45,0,0.28,same
0,26,valid,"[(1198, 838)]",[],[1],[],vertical,"(390.0, 262.0)",,"('fix', 0.185)",0,13685.098,0,0.2692307692307692,same
