block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1097, 860)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.3666666666666667,0.43,1,0.513,1,0.0,same
0,2,valid,"[(1091, 844)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.332)",0,8.769,0,0.0,same
0,3,valid,"[(1084, 833)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",0.6833333333333333,0.751,1,36.885,1,0.0,same
0,4,valid,"[(1125, 831)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.35,nan,0,55.635,0,0.0,same
0,5,catch,"[(1130, 817)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,60.505,1,0.0,same
0,6,valid,"[(1157, 804)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6,nan,0,65.902,0,0.0,same
0,7,valid,"[(1127, 828)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('fix', 0.363)",0,70.185,0,0.0,same
0,8,valid,"[(1115, 821)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7,nan,0,72.385,0,0.0,same
0,9,valid,"[(1131, 827)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.1,0.536,1,87.475,1,0.0,same
0,10,invalid_same_bar,"[(1160, 800)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.4833333333333334,0.451,1,92.573,1,0.0,same
0,11,valid,"[(1147, 792)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.55,0.52,1,98.164,1,0.0,same
0,12,valid,"[(1127, 778)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 762.0)",1.4333333333333333,0.331,1,102.693,2,0.0,same
0,13,valid,"[(1140, 792)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6666666666666666,nan,0,108.481,0,0.0,same
0,14,catch,"[(1137, 795)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,113.038,1,0.0,same
0,15,valid,"[(1139, 808)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7833333333333333,0.502,1,118.084,1,0.0,same
0,16,valid,"[(1160, 786)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.8666666666666667,0.481,1,128.426,1,0.0,same
0,17,catch,"[(1141, 799)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,133.574,2,0.0,same
0,18,valid,"[(1148, 796)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.85,0.503,1,139.242,2,0.0,same
0,19,invalid_same_bar,"[(1150, 789)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.8333333333333334,nan,0,144.76,0,0.0,same
0,20,valid,"[(1134, 798)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5333333333333333,nan,0,149.677,0,0.0,same
0,21,valid,"[(1127, 820)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.499)",0,153.972,0,0.0,same
0,22,valid,"[(1140, 821)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.4333333333333333,nan,0,1932.536,0,0.0,same
0,23,invalid_same_bar,"[(1131, 811)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",0.55,0.392,1,1938.821,1,0.0,same
0,24,valid,"[(1159, 793)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.05,nan,0,1977.386,0,0.0,same
0,25,valid,"[(1136, 819)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5,nan,0,1981.988,0,0.0,same
0,26,catch,"[(1092, 795)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,2043.854,1,0.0,same
0,27,valid,"[(1172, 795)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.8333333333333334,0.634,1,2052.04,1,0.0,same
0,28,catch,"[(1163, 813)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.577),nan",0,2056.804,0,0.03571428571428571,same
