block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1135, 808)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.0166666666666666,0.376,1,0.529,1,0.0,same
0,2,valid,"[(1093, 855)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",0.36666666666666664,0.085,0,9.284,0,0.0,same
0,3,catch,"[(1118, 851)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,537.886,1,0.0,same
0,4,valid,"[(1122, 811)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",0.55,0.765,1,1446.597,1,0.0,same
0,5,invalid_adjacent_other_bar,"[(1150, 809)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.5333333333333332,0.57,1,1451.721,1,0.0,other
0,6,invalid_adjacent_other_bar,"[(1132, 786)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.097)",0,1457.655,0,0.0,other
0,7,catch,"[(1122, 802)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.524),nan",0,1461.788,0,0.14285714285714285,same
0,8,invalid_same_bar,"[(1135, 795)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",0.75,0.427,1,1466.689,1,0.125,same
0,9,catch,"[(1121, 782)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1471.371,1,0.1111111111111111,same
0,10,valid,"[(1136, 786)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6666666666666666,0.524,1,1476.689,1,0.1,same
0,11,catch,"[(1135, 794)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1481.439,2,0.09090909090909091,same
0,12,valid,"[(1146, 791)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.4166666666666667,nan,0,1487.155,0,0.08333333333333333,same
0,13,valid,"[(1116, 782)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.35,0.512,1,1490.789,1,0.07692307692307693,same
0,14,catch,"[(1158, 785)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1495.254,1,0.07142857142857142,same
0,15,catch,"[(1137, 789)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,1500.471,1,0.06666666666666667,same
0,16,valid,"[(1135, 791)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",0.75,0.67,1,1505.486,2,0.0625,same
0,17,valid,"[(1133, 774)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.4,0.619,1,1511.555,2,0.058823529411764705,same
0,18,catch,"[(1134, 789)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,1516.238,2,0.05555555555555555,same
0,19,catch,"[(1149, 792)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1522.135,3,0.05263157894736842,same
0,20,valid,"[(1135, 786)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.8166666666666667,0.489,1,1528.318,3,0.05,same
0,21,catch,"[(1136, 806)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,1533.936,3,0.047619047619047616,same
0,22,valid,"[(1142, 789)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.36666666666666664,0.521,1,1540.171,3,0.045454545454545456,same
0,23,valid,"[(1092, 805)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.653)",0,1545.204,0,0.043478260869565216,same
