block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(120, 914), (128, 895), (1058, 821)]",[],"[0, 0, 1]",[0.85],horizontal,"(890.0, 262.0)",1.2833333333333332,nan,0,0.06,0
0,2,catch,"[(1063, 827)]",[],[1],[],vertical,"(890.0, 762.0)",1.4166666666666667,nan,1,198.481,1
0,3,target,"[(1085, 797)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.5166666666666666,0.315,1,212.556,1
0,4,target,"[(1098, 812)]",[],[1],[0.18333333333333332],vertical,"(890.0, 762.0)",1.45,0.153,0,217.643,0
0,5,target,"[(1082, 803)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.8833333333333333,0.559,1,222.733,1
0,6,target,"[(1081, 782)]",[],[1],[0.08333333333333333],vertical,"(890.0, 762.0)",1.6,0.054,0,227.428,0
0,7,target,"[(1079, 785)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.35,0.396,1,231.997,1
0,8,target,"[(1077, 799)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.569)",0,237.243,0
0,9,target,"[(1086, 806)]",[],[1],[0.25],horizontal,"(390.0, 762.0)",1.4333333333333333,0.216,1,242.684,1
0,10,target,"[(1137, 793)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.2833333333333332,0.508,1,247.764,1
0,11,target,"[(1121, 798)]",[],[1],[0.21666666666666667],vertical,"(890.0, 262.0)",1.35,0.181,0,253.449,0
0,12,target,"[(1086, 815)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.6833333333333333,0.59,1,258.363,1
0,13,target,"[(1103, 788)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.95,0.608,1,262.938,1
0,14,catch,"[(1086, 770)]",[],[1],[],horizontal,"(390.0, 262.0)",1.4333333333333333,nan,1,268.064,1
0,15,target,"[(1120, 795)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.8666666666666667,0.506,1,272.864,2
0,16,catch,"[(1118, 791)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.595),nan",0,278.081,0
0,17,target,"[(1077, 766)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 262.0)",0.6333333333333333,0.633,1,282.597,1
0,18,target,"[(1124, 781)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.7166666666666667,0.511,1,287.348,1
0,19,catch,"[(1100, 800)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.373),nan",0,292.132,0
0,20,target,"[(1109, 763)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.45,0.349,1,297.148,1
0,21,target,"[(1094, 791)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.2,0.376,1,302.279,1
0,22,target,"[(1124, 798)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.75,0.449,1,307.482,1
0,23,target,"[(1102, 763)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.85,0.505,1,312.45,2
0,24,target,"[(1121, 782)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.55,nan,0,317.798,0
0,25,target,"[(1103, 772)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.6333333333333333,0.64,1,322.116,1
0,26,catch,"[(1103, 791)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.565),nan",0,326.88,0
0,27,target,"[(1107, 772)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",1.2333333333333334,0.394,1,331.597,1
0,28,target,"[(1110, 768)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.65,0.59,1,336.48,1
0,29,target,"[(1110, 767)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.55,0.134,0,341.499,0
0,30,target,"[(1086, 761)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.2833333333333332,0.464,1,346.098,1
0,31,target,"[(1105, 784)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.35,nan,0,350.913,0
0,32,target,"[(1107, 806)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.3,0.411,1,356.098,1
0,33,target,"[(1125, 789)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.0333333333333332,0.513,1,361.002,1
0,34,target,"[(1128, 792)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.6,0.515,1,365.84,1
0,35,target,"[(1100, 797)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",0.8,0.636,1,370.781,2
0,36,target,"[(1129, 776)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",1.3,0.281,1,376.364,2
0,37,target,"[(1105, 773)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5666666666666667,nan,0,382.053,0
0,38,target,"[(1080, 765)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.65,nan,0,386.314,0
0,39,target,"[(1082, 771)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",0.9,0.653,1,390.978,1
0,40,target,"[(1105, 773)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 762.0)",1.3666666666666667,0.347,1,395.648,1
0,41,target,"[(1112, 805)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.3833333333333333,"('cti', 1.386),nan",0,400.913,0
0,42,target,"[(1063, 814)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7166666666666667,nan,0,406.681,0
0,43,target,"[(1058, 803)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.75,0.527,1,411.598,1
0,44,target,"[(1128, 784)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",1.4666666666666666,0.328,1,417.075,1
0,45,catch,"[(1079, 753), (1070, 772)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",1.4666666666666666,nan,1,421.842,1
0,46,target,"[(1106, 793)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.6833333333333333,nan,0,428.352,0
0,47,target,"[(1073, 829)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.0833333333333333,0.48,1,433.115,1
0,48,target,"[(1105, 776)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.6333333333333333,0.051,0,438.797,0
0,49,target,"[(1072, 791)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7333333333333333,0.591,1,443.832,1
