block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,1.181,70,[],[],"[(1102, 803)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[],[0],0,0.37
1,True,2,0.736,44,[],[],"[(1128, 827)]",[],[1],[26],[0.43333333333333335],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.6833333333333333],[0.392],1,15.761
1,True,3,1.156,69,[],[],"[(1171, 810)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9666666666666667],[0.441],1,19.624
1,True,4,0.75,45,[],[],"[(1131, 823)]",[],[1],[28],[0.4666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.05],[0.424],1,37.992
1,False,1,0.968,58,[],[],"[(1196, 906)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.75],[0.47],1,292.953
1,False,2,0.563,33,[],[],"[(1110, 854)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8333333333333334],[0.549],1,555.724
1,False,3,0.665,39,[],[],"[(1104, 893)]",[],[1],[30],[0.5],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6166666666666667],[0.464],1,559.64
1,False,4,0.919,55,[],[],"[(1105, 887)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1166666666666667],[0.553],1,564.333
1,False,5,1.061,63,[],[],"[(1091, 879)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.05],[0.492],1,568.915
1,False,6,0.79,47,[],[],"[(1120, 887)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6833333333333333],[0.538],1,573.513
1,False,7,0.96,57,[],[],"[(1115, 881)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5],[0.572],1,579.399
1,False,8,1.027,61,[],[],"[(1119, 878)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4166666666666667],[0.493],1,584.372
1,False,9,0.978,58,[],[],"[(1108, 870)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6333333333333333],[0.524],1,589.122
1,False,10,1.119,67,[],[],"[(1118, 864)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3],[0.589],1,594.027
1,False,11,0.781,46,[],[],"[(1143, 883)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2],[0.44],1,598.911
1,False,12,0.677,40,[],[],"[(1137, 866)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9666666666666667],[0.53],1,603.311
1,False,13,0.913,54,[],[],"[(1121, 850)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.25],[0.489],1,607.415
1,False,14,0.826,49,[],[],"[(1129, 844)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4833333333333334],[0.564],1,612.049
1,False,15,0.905,54,[],[],"[(1123, 860)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.8666666666666667],[0.537],1,616.712
1,False,16,1.035,62,[],[],"[(1140, 863)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2666666666666666],[0.574],1,620.898
1,False,17,1.033,61,[],[],"[(1123, 862)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1],[0.461],1,625.847
1,False,18,1.18,70,[],[],"[(1087, 875)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3333333333333333],[0.506],1,630.328
1,False,19,1.093,65,[],[],"[(1119, 859)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.626],1,635.284
1,False,20,1.079,64,[],[],"[(1154, 868)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.1166666666666667],[0.487],1,640.04
1,False,21,0.918,55,[],[],"[(1172, 854)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.45],[0.602],1,644.63
1,False,22,0.926,55,[],[],"[(1150, 852)]",[],[1],[39],[0.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4666666666666666],[0.605],1,649.63
1,False,23,0.78,46,[],[],"[(1166, 860)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7166666666666667],[0.509],1,654.54
1,False,24,0.679,40,[],[],"[(1174, 855)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.7333333333333333],[0.507],1,658.411
1,False,25,0.563,33,[],[],"[(1166, 862)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.51],1,662.236
1,False,26,0.945,56,[],[],"[(1159, 850)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.6166666666666667],[0.508],1,666.435
1,False,27,1.001,60,[],[],"[(1157, 855)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.1833333333333333],[0.512],1,671.469
1,False,28,0.713,42,[],[],"[(1153, 857)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.8833333333333333],[0.515],1,676.0
