block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,catch,"[(1061, 863)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,0.465,1,0.0,same
0,2,valid,"[(1100, 835)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.7,0.549,1,9.074,1,0.0,same
0,3,valid,"[(1132, 813)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.48333333333333334,0.569,1,255.126,1,0.0,same
0,4,valid,"[(1125, 797)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.45,0.599,1,259.777,2,0.0,same
0,5,valid,"[(1161, 794)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.45,nan,0,264.676,0,0.0,same
0,6,invalid_same_bar,"[(1122, 772)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9,0.534,1,268.899,1,0.0,same
0,7,invalid_adjacent_other_bar,"[(1137, 773)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.8666666666666667,0.442,1,274.067,1,0.0,other
0,8,valid,"[(1174, 794)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.8,0.494,1,278.679,1,0.0,same
0,9,valid,"[(1155, 774)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7166666666666667,0.479,1,283.245,2,0.0,same
0,10,valid,"[(1163, 778)]",[],[1],[0.7833333333333333],horizontal,"(890.0, 262.0)",0.95,0.732,1,288.351,2,0.0,same
0,11,catch,"[(1160, 803)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,293.954,2,0.0,same
0,12,valid,"[(1159, 775)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6166666666666667,nan,0,299.899,0,0.0,same
0,13,catch,"[(1138, 794)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,304.792,1,0.0,same
0,14,valid,"[(1160, 780)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.36666666666666664,nan,0,310.36,0,0.0,same
0,15,valid,"[(1150, 790)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.5333333333333333,0.507,1,314.594,1,0.0,same
0,16,valid,"[(1154, 794)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.6833333333333333,0.485,1,319.531,1,0.0,same
0,17,valid,"[(1155, 808)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.6333333333333333,0.558,1,324.171,1,0.0,same
0,18,catch,"[(1159, 803)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,328.878,2,0.0,same
0,19,catch,"[(1138, 789)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,334.393,2,0.0,same
0,20,invalid_adjacent_other_bar,"[(1170, 802)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.8833333333333333,0.555,1,339.976,2,0.0,other
0,21,catch,"[(1159, 794)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,345.26,3,0.0,same
0,22,valid,"[(1156, 811)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.3,0.626,1,351.101,3,0.0,same
0,23,catch,"[(1149, 803)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,357.351,3,0.0,same
0,24,catch,"[(1168, 787)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,363.521,3,0.0,same
0,25,catch,"[(1137, 764)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,369.171,3,0.0,same
0,26,catch,"[(1140, 775)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,374.912,3,0.0,same
0,27,valid,"[(1162, 771)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.5833333333333334,0.543,1,381.077,3,0.0,same
0,28,valid,"[(1162, 797)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.8166666666666667,0.587,1,386.609,3,0.0,same
0,29,catch,"[(1167, 799)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,392.393,3,0.0,same
0,30,valid,"[(1157, 806)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.2166666666666666,0.539,1,398.608,3,0.0,same
0,31,valid,"[(1159, 789)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6,nan,0,404.356,0,0.0,same
0,32,valid,"[(1157, 845)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.0666666666666667,0.43,1,408.56,1,0.0,same
0,33,valid,"[(1152, 784)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",1.1166666666666667,0.591,1,418.948,1,0.0,same
