block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1091, 847)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.4,0.414,1,0.577,1,0.0,same
0,2,valid,"[(1104, 845)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.4,0.656,1,9.294,1,0.0,same
0,3,valid,"[(1126, 792)]",[],[1],[0.15],vertical,"(890.0, 262.0)",1.2833333333333332,0.119,0,44.089,0,0.0,same
0,4,valid,"[(1139, 795)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2166666666666666,0.493,1,49.088,1,0.0,same
0,5,valid,"[(1120, 787)]",[],[1],[0.8],horizontal,"(890.0, 262.0)",0.5166666666666666,0.781,1,54.615,1,0.0,same
0,6,invalid_same_bar,"[(1142, 795)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.4833333333333334,0.506,1,59.717,1,0.0,same
0,7,valid,"[(1111, 787)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.7333333333333333,0.575,1,65.313,2,0.0,same
0,8,valid,"[(1141, 795)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.75,nan,0,70.612,0,0.0,same
0,9,catch,"[(1078, 806)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.884),nan",0,75.635,0,0.1111111111111111,same
0,10,valid,"[(1078, 791)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('fix', 0.284)",0,79.36,0,0.1,same
0,11,catch,"[(1084, 826)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,88.907,1,0.09090909090909091,same
0,12,catch,"[(1100, 804)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,94.456,1,0.08333333333333333,same
0,13,valid,"[(1122, 805)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.75,nan,0,99.664,0,0.07692307692307693,same
0,14,catch,"[(1125, 783)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,104.858,1,0.07142857142857142,same
0,15,invalid_same_bar,"[(1136, 788)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.2166666666666666,0.655,1,110.403,1,0.06666666666666667,same
