block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1001, 835), (1053, 846)]",[],"[0, 1]",[0.3833333333333333],vertical,"(390.0, 262.0)",1.1,0.355,1,1.566,1
0,2,target,"[(323, 275), (402, 224), (591, 128), (770, 222), (913, 301), (813, 682), (1075, 549), (1060, 823)]",[],"[0, 0, 0, 0, 0, 0, 0, 1]",[0.85],horizontal,"(390.0, 762.0)",1.1666666666666667,nan,0,142.751,0
0,3,target,"[(1022, 802)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.6333333333333333,0.493,1,4054.264,1
0,4,catch,"[(1008, 819)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6666666666666667,nan,1,4061.032,1
0,5,catch,"[(1051, 829)]",[],[1],[],vertical,"(390.0, 262.0)",1.3,nan,1,4066.336,1
0,6,target,"[(1062, 821)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3,nan,0,4070.859,0
0,7,target,"[(1033, 837)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9833333333333333,0.518,1,4075.881,1
0,8,catch,"[(1077, 810)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.392),nan",0,4080.728,0
0,9,target,"[(1063, 806)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.5166666666666666,0.618,1,4085.458,1
0,10,target,"[(1070, 800)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.2,"('cti', 1.182),nan",0,4090.118,0
0,11,target,"[(1059, 818)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.3,0.475,1,4095.157,1
0,12,target,"[(1069, 795)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.5833333333333333,0.409,1,4100.608,1
0,13,target,"[(1078, 801)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.1,0.472,1,4105.763,1
0,14,target,"[(1070, 802)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.9666666666666667,0.493,1,4110.911,2
0,15,target,"[(1066, 785)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.1833333333333333,0.53,1,4115.955,2
0,16,target,"[(1088, 803)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.5333333333333333,0.652,1,4121.255,2
0,17,target,"[(1061, 790)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7166666666666667,nan,0,4125.974,0
0,18,target,"[(1061, 835)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.3666666666666667,0.458,1,4130.791,1
0,19,target,"[(1075, 807)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.6333333333333333,nan,0,4136.134,0
0,20,catch,"[(1062, 808)]",[],[1],[],vertical,"(890.0, 762.0)",1.2666666666666666,nan,1,4140.659,1
0,21,target,"[(1080, 811)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.75,0.557,1,4145.424,1
0,22,target,"[(1081, 786)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.3166666666666667,0.558,1,4150.106,1
0,23,target,"[(1075, 791)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.046)",0,4155.174,0
0,24,target,"[(1037, 811)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 262.0)",1.55,0.294,1,4159.279,1
0,25,target,"[(1061, 790)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.5333333333333332,0.397,1,4164.491,1
0,26,target,"[(1082, 806)]",[],[1],[0.21666666666666667],vertical,"(890.0, 262.0)",1.5166666666666666,0.181,1,4170.241,1
0,27,target,"[(1080, 806)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.8,nan,0,4175.266,0
0,28,target,"[(1063, 791)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.3333333333333333,0.48,1,4179.875,1
0,29,target,"[(1076, 804)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.9666666666666667,0.569,1,4185.173,1
0,30,catch,"[(1061, 791)]",[],[1],[],horizontal,"(390.0, 762.0)",1.4166666666666667,nan,1,4189.988,1
0,31,target,"[(1061, 816)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 762.0)",1.3833333333333333,0.347,1,4195.022,2
0,32,catch,"[(1075, 796)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,4200.775,2
0,33,target,"[(1077, 793)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.15,0.462,1,4206.108,2
0,34,target,"[(1079, 787)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9,nan,0,4211.433,0
0,35,target,"[(1065, 810)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.4166666666666667,0.432,1,4216.158,1
0,36,target,"[(1070, 800)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.0166666666666666,0.71,1,4221.41,1
0,37,catch,"[(1080, 796)]",[],[1],[],vertical,"(890.0, 762.0)",1.4333333333333333,nan,1,4226.842,1
0,38,target,"[(1061, 800)]",[],[1],[0.75],vertical,"(890.0, 762.0)",0.9666666666666667,0.711,1,4231.959,2
0,39,target,"[(1059, 791)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.8833333333333333,0.592,1,4237.237,2
0,40,target,"[(1061, 795)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.6166666666666667,0.468,1,4242.425,2
