block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1123, 817)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.7666666666666666,0.391,1,0.532,1
0,2,target,"[(1041, 885)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.4833333333333334,nan,0,14.204,0
0,3,target,"[(389, 701), (1018, 836)]",[],"[0, 1]",[0.55],vertical,"(890.0, 262.0)",0.8833333333333333,0.506,1,993.698,1
0,4,target,"[(1042, 854)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.417)",0,1002.974,0
0,5,target,"[(1068, 866)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.9166666666666666,nan,0,1007.598,0
0,6,target,"[(1075, 847)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.05,0.653,1,1013.282,1
0,7,target,"[(1038, 859)]",[],[1],[0.65],vertical,"(890.0, 262.0)",1.05,0.605,1,1021.558,1
0,8,target,"[(1052, 838)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.3166666666666667,0.329,1,1026.798,1
0,9,target,"[(1057, 841)]",[],[1],[0.7666666666666666],vertical,"(390.0, 262.0)",1.4333333333333333,0.728,1,1031.52,2
0,10,target,"[(978, 563), (975, 569), (1092, 799)]",[],"[0, 0, 1]",[],vertical,"(390.0, 762.0)",,"('fix', 0.116)",0,1037.314,0
0,11,catch,"[(1025, 744), (656, 741), (770, 796), (1104, 806)]","[(1104, 806)]","[0, 0, 0, 1]",[0.7],horizontal,"(390.0, 762.0)",,"('bar', 0.712),nan",0,1042.916,0
0,12,target,"[(1025, 846)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.1833333333333333,nan,0,1061.431,0
0,13,target,"[(467, 645), (353, 498), (1006, 837)]",[],"[0, 0, 1]",[0.5333333333333333],vertical,"(890.0, 262.0)",0.5333333333333333,0.489,1,1144.615,1
