block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,catch,"[(1071, 834)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,0.434,1
0,2,target,"[(1076, 805)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('fix', 0.3)",0,75.901,0
0,3,target,"[(1108, 811)]",[],[1],[],vertical,"(890.0, 262.0)",,"('fix', 0.286)",0,78.193,0
0,4,target,"[(1082, 802)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.7,0.584,1,79.833,1
0,5,target,"[(1076, 802)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.496)",0,84.943,0
0,6,target,"[(1103, 836)]",[],[1],[0.8333333333333334],horizontal,"(390.0, 762.0)",1.0666666666666667,0.805,0,89.594,0
0,7,target,"[(1102, 829)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.5333333333333333,0.639,1,94.9,1
0,8,target,"[(1108, 789)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.6833333333333333,0.582,1,99.672,1
0,9,target,"[(1109, 781)]",[],[1],[0.11666666666666667],vertical,"(890.0, 262.0)",1.6833333333333333,0.084,0,104.135,0
0,10,target,"[(1119, 788)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.5166666666666666,0.51,1,108.953,1
0,11,target,"[(1100, 785)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1,nan,0,114.235,0
0,12,target,"[(1072, 791)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",0.5333333333333333,0.686,1,119.14,1
0,13,target,"[(1124, 787)]",[],[1],[0.7],vertical,"(390.0, 762.0)",0.6,0.652,1,123.978,1
0,14,target,"[(1108, 792)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6333333333333333,nan,0,128.338,0
0,15,target,"[(1091, 801)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.279)",0,133.12,0
0,16,target,"[(1077, 815)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.9833333333333333,0.553,1,137.618,1
0,17,target,"[(1112, 780)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",1.1333333333333333,0.28,1,142.568,1
0,18,target,"[(1122, 791)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.3666666666666667,0.525,1,147.333,2
0,19,catch,"[(1115, 786)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,152.613,2
0,20,target,"[(1110, 800)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7666666666666666,0.59,1,158.176,2
