block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1019, 789)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.9833333333333333,0.489,1,0.48,1
0,2,target,"[(1048, 807)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8,0.569,1,326.943,1
0,3,catch,"[(1094, 833)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.097),nan",0,331.777,0
0,4,target,"[(1063, 821)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.0833333333333333,0.54,1,336.894,1
0,5,target,"[(1102, 807)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.85,0.578,1,341.762,1
0,6,target,"[(1110, 782)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",0.9333333333333333,0.294,1,347.25,2
0,7,target,"[(1105, 798)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.4333333333333333,0.02,0,352.726,0
0,8,target,"[(1081, 809)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",1.6166666666666667,0.281,1,357.725,1
0,9,target,"[(1101, 801)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.2666666666666666,0.407,1,370.279,1
0,10,target,"[(1104, 795)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",0.5333333333333333,0.737,1,375.494,2
0,11,target,"[(1110, 796)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.7166666666666667,0.44,1,381.292,2
0,12,target,"[(1106, 786)]",[],[1],[0.35],vertical,"(390.0, 762.0)",1.3166666666666667,0.311,1,386.643,2
0,13,target,"[(1115, 780)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.2166666666666666,0.374,1,392.546,2
0,14,target,"[(1114, 787)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.5166666666666666,0.622,1,397.836,3
0,15,target,"[(1107, 792)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.0,0.497,1,403.59,3
0,16,target,"[(1101, 792)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.9666666666666667,0.447,1,409.36,3
0,17,target,"[(1120, 799)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.5833333333333334,0.507,1,414.992,3
0,18,target,"[(1114, 793)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 262.0)",1.15,0.184,0,420.054,0
0,19,target,"[(1099, 823)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.583)",0,424.46,0
0,20,target,"[(1082, 786)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.5166666666666666,0.331,1,431.81,1
0,21,target,"[(1110, 811)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5,nan,0,436.816,0
0,22,catch,"[(1097, 792)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,441.061,1
0,23,target,"[(1091, 790)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.85,0.507,1,446.262,1
0,24,target,"[(1138, 795)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.8,0.471,1,451.106,2
0,25,target,"[(1114, 812)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.154)",0,456.527,0
0,26,target,"[(1091, 796)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.3166666666666667,0.443,1,463.91,1
0,27,target,"[(1107, 777)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.7333333333333333,0.549,1,468.968,1
0,28,target,"[(1114, 802)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.7,0.458,1,473.721,2
0,29,target,"[(1113, 801)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.9,0.394,1,478.753,2
0,30,target,"[(1104, 778)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5,nan,0,484.128,0
0,31,target,"[(1101, 785)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.1,0.492,1,488.311,1
0,32,target,"[(1071, 775)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",0.8166666666666667,0.738,1,493.425,1
0,33,target,"[(1104, 795)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5333333333333333,nan,0,498.012,0
0,34,target,"[(1081, 778)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.9,0.458,1,502.468,1
0,35,target,"[(1061, 805)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.1666666666666667,0.294,1,507.128,1
0,36,target,"[(1121, 802)]",[],[1],[0.15],horizontal,"(890.0, 262.0)",1.2333333333333334,0.116,0,1199.714,0
0,37,catch,"[(1109, 820)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,1204.216,1
0,38,catch,"[(1086, 797)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1778.652,1
0,39,target,"[(1093, 798)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 262.0)",0.5333333333333333,0.688,1,1783.721,2
0,40,target,"[(1098, 806)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5166666666666666,nan,0,1788.443,0
0,41,catch,"[(1100, 786)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.23),nan",0,1792.867,0
0,42,target,"[(1083, 811)]",[],[1],[0.26666666666666666],vertical,"(890.0, 762.0)",1.4833333333333334,0.231,1,2199.108,1
